"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FTH1",3.15009620685143e-71,1.07076315651838,1,0.997,1.06139341593652e-66
"CLEC4A",3.29571946555005e-71,2.92935182720713,0.561,0.123,1.11045971672243e-66
"JAML",1.11820877215495e-70,2.19183321933752,0.734,0.266,3.76769263689889e-66
"CES1",1.81276618162787e-70,5.19224750063361,0.346,0.02,6.10793437237695e-66
"IL2RG",1.99142979962919e-70,-3.18688283607621,0.164,0.723,6.7099235668706e-66
"AIF1",2.02002146477276e-70,1.1256222181509,0.991,0.331,6.80626032340535e-66
"ALDH2",2.74552739498227e-70,3.10227094348482,0.525,0.105,9.25078000465326e-66
"FTL",8.28767455182793e-70,1.25885732360228,0.997,0.993,2.7924490634929e-65
"CYBB",5.86658605682211e-68,1.93920510804295,0.788,0.3,1.97668750598564e-63
"ATP5E",6.273641254225e-68,0.885216032700255,0.997,0.967,2.11384068419857e-63
"CD69",1.07288543567425e-67,-4.21970377659032,0.188,0.697,3.61498018696083e-63
"CEBPD",4.26708067375108e-67,2.224744589382,0.755,0.3,1.43775016221369e-62
"APLP2",8.28694021242125e-67,2.21783883323947,0.734,0.298,2.79220163517321e-62
"JUN",2.85747947761593e-66,-1.58984839463308,0.931,0.972,9.62799135187912e-62
"LGALS3",7.31327594994215e-66,1.93153813225616,0.761,0.267,2.46413519857351e-61
"ASGR1",8.17549211519021e-66,3.25088205327718,0.463,0.075,2.75465031329219e-61
"CAPG",2.74966289587897e-65,2.28033904049903,0.672,0.229,9.26471416137461e-61
"C4orf48",7.32179506991652e-65,2.02998333397789,0.773,0.344,2.46700563085767e-60
"RAC2",2.52176815345996e-64,-1.55394281602553,0.642,0.928,8.49684561626799e-60
"AC090498.1",1.32703500345561e-63,-1.11523520483095,0.91,0.995,4.47131174064333e-59
"CDA",6.19505852624261e-63,2.96138929814658,0.525,0.122,2.08736301983219e-58
"SERPINA1",7.55486652130175e-63,1.12047705250926,0.881,0.25,2.54553672568741e-58
"RPL30",8.82917868713669e-63,-0.945962790786637,1,1,2.97490346684384e-58
"MT-ND6",2.56791719773803e-62,-1.74858635788925,0.319,0.823,8.65234020605852e-58
"PYCARD",4.38508508552928e-62,1.47916498956013,0.881,0.449,1.47751056871824e-57
"LBH",4.42380738313752e-61,-5.34404997656099,0.03,0.56,1.49055765967436e-56
"GCA",4.53022499178708e-61,2.53816720343423,0.627,0.206,1.52641400873274e-56
"CLEC7A",4.89071098368078e-61,1.96432286708445,0.681,0.208,1.6478761588414e-56
"C14orf2",5.26517031569909e-61,1.70413324124573,0.875,0.612,1.77404648617165e-56
"RPL7",5.8479373304973e-60,1.34042350196552,0.994,0.961,1.97040400413776e-55
"QPCT",9.20982036688061e-60,4.93624169845059,0.296,0.016,3.10315687441675e-55
"VIM",9.6377797401554e-60,1.24125358657032,0.991,0.868,3.24735350564796e-55
"PSAP",1.61402157834525e-59,1.03431648406637,0.982,0.685,5.43828430607648e-55
"TNFAIP2",6.93039506916894e-59,2.2280334366782,0.594,0.161,2.33512731460578e-54
"RPSA",4.207293121392e-58,-1.18719042090778,0.922,0.988,1.41760534432182e-53
"CLEC12A",4.26515513385668e-58,2.32171687818998,0.591,0.169,1.43710137080167e-53
"STXBP2",9.3085771793415e-58,1.48537708806458,0.875,0.457,3.13643199480733e-53
"NAIP",9.33018817377195e-58,2.88886071275399,0.501,0.119,3.14371360327072e-53
"SDCBP",1.34125036179947e-57,1.88731087328056,0.74,0.336,4.51920896904714e-53
"RPS24",2.80696813251506e-57,0.537760949387262,1,1,9.45779842569625e-53
"CLEC4E",8.56204709409014e-57,3.91231454352421,0.334,0.034,2.88489614788273e-52
"LTB",1.50677763368314e-56,-2.95021763448263,0.29,0.72,5.07693655893197e-52
"RPS17",1.56383681144125e-56,1.49373749285699,0.94,0.854,5.26919175247016e-52
"STK17A",2.22209420979361e-56,-3.48625088724554,0.107,0.606,7.48712423047858e-52
"RNASE6",3.05190417848119e-56,2.65931169020849,0.493,0.106,1.02830859389745e-51
"RPL14",3.07253905797759e-56,-0.85515987294873,0.982,1,1.03526131019497e-51
"TCEB2",8.60837738849889e-56,1.20169660645835,0.937,0.79,2.90050667728082e-51
"SPI1",9.34835556201564e-56,1.20463630431811,0.863,0.323,3.14983492306555e-51
"SRSF7",1.29904558718796e-55,-1.70653279584792,0.519,0.876,4.37700420147113e-51
"IGSF6",2.03537620959023e-55,1.89527458796155,0.651,0.206,6.85799660059331e-51
"FCMR",3.31505256837909e-55,-4.59010738479141,0.039,0.538,1.11697381238965e-50
"TGFBI",3.41478390503071e-55,2.61280792594442,0.531,0.144,1.15057728896105e-50
"RPS4X",7.6997075274881e-55,-0.827575187062831,0.997,1,2.59433945431184e-50
"MT-ND5",1.1626911970585e-54,-0.692694619846251,0.991,0.999,3.9175717193689e-50
"MT-CYB",1.16269738559159e-54,-0.793132885512797,0.994,0.999,3.91759257101231e-50
"TRBC2",3.79199336168594e-54,-3.48328566254664,0.119,0.597,1.27767424328646e-49
"SRGN",5.31608548064278e-54,1.10249140529104,0.988,0.7,1.79120184184778e-49
"RAC1",7.5343031762218e-54,1.40205431275435,0.866,0.601,2.53860811219617e-49
"MPEG1",7.73544660716853e-54,2.11345725561255,0.639,0.219,2.60638137981936e-49
"NUP214",1.97115732216244e-53,2.08301849631698,0.651,0.253,6.64161748129413e-49
"KLF4",2.01801680644377e-53,1.2762558156636,0.836,0.333,6.79950582763162e-49
"EEF1B2",2.08519107451391e-53,-1.15557910376984,0.887,0.98,7.02584280646717e-49
"SARAF",9.60392293673156e-53,-1.29956896851544,0.728,0.947,3.23594579430233e-48
"LCK",1.8589512338646e-52,-4.45599526100666,0.048,0.525,6.26355028738337e-48
"CD3E",2.11646993762826e-52,-5.42691275366633,0.06,0.523,7.13123380784465e-48
"RPS10",2.22882756011548e-52,-0.865972017952799,0.985,0.997,7.5098115810531e-48
"LY86",4.87655007140361e-51,1.84465187313516,0.672,0.27,1.64310478105873e-46
"RPL7A",8.81876345525515e-50,-0.666329997741281,0.985,0.998,2.97139415861367e-45
"JUND",1.26912702392015e-49,1.57595674091892,0.869,0.579,4.27619659439655e-45
"ANXA1",2.01715208725588e-49,1.38320469630242,0.881,0.559,6.79659224279995e-45
"CTSH",2.14070791267145e-49,1.73816973590941,0.69,0.3,7.21290124095517e-45
"TBC1D10C",2.95895472564512e-49,-2.40320248935477,0.194,0.654,9.96990205258868e-45
"JUNB",5.45700513653339e-49,-1.31389358075423,0.982,0.98,1.83868331070356e-44
"CD68",6.33528121125576e-49,1.11013700651526,0.773,0.252,2.13460965132051e-44
"AP2S1",7.54590754052443e-49,1.38921768987048,0.818,0.488,2.5425180867043e-44
"LY96",7.97355871002309e-49,2.70835576071916,0.487,0.136,2.68661087175518e-44
"TMSB4X",1.85922332276752e-48,0.886593229564874,1,0.998,6.26446706373289e-44
"DUSP6",3.63500489303046e-48,1.76211548103963,0.678,0.268,1.22477854865768e-43
"SUN2",5.86816087024953e-48,-2.08856963550588,0.287,0.719,1.97721812362188e-43
"RPL5",7.69648601690071e-48,-0.877803376977509,0.979,0.992,2.59325399853453e-43
"RAB32",2.33895163106191e-47,2.51867791835175,0.478,0.129,7.88086362569999e-43
"RPS19",3.45404445233942e-47,-0.611653502145213,0.997,1,1.16380573777124e-42
"SEPT1",3.80931912719762e-47,-3.41528646262445,0.084,0.533,1.28351198671797e-42
"NPC2",8.65615457923878e-47,1.14254520340702,0.893,0.486,2.91660472392872e-42
"CD163",1.08174423480119e-46,4.75144455750055,0.236,0.013,3.64482902473914e-42
"ANXA2",1.52850594808772e-46,1.45415364149042,0.815,0.475,5.15014794148678e-42
"SEPT6",2.57781641496321e-46,-2.28876353425902,0.191,0.642,8.68569462857703e-42
"ATP6V0B",4.46301348011019e-46,1.47405169423388,0.806,0.523,1.50376776198833e-41
"METTL9",4.54335596260283e-46,1.81742882881309,0.696,0.362,1.5308383580394e-41
"CD93",1.3218433622203e-45,3.13095704478662,0.376,0.076,4.45381902466508e-41
"CD7",1.36865403978225e-45,-4.87614590109808,0.084,0.508,4.6115429216423e-41
"RPS3",1.37428281116399e-45,-0.808269635152761,0.994,0.998,4.63050850393596e-41
"HNMT",1.6347324812447e-45,3.09987287607166,0.382,0.079,5.50806762230589e-41
"RPL17",4.68103025333933e-45,-0.831066334973451,0.916,0.991,1.57722633356015e-40
"RPS21",5.36739454103339e-45,-0.802168178112802,0.994,0.996,1.80848991665579e-40
"FPR1",5.74373913597042e-45,2.5785301673041,0.49,0.147,1.93529546447387e-40
"RETN",6.57446228349759e-45,3.83809115706438,0.304,0.041,2.21519932180168e-40
"PLAUR",1.13724973529613e-44,1.81357984604863,0.588,0.207,3.83184925810678e-40
"LAMTOR4",1.40790751857605e-44,1.12641828500822,0.91,0.686,4.74380359309015e-40
"CTD-3252C9.4",2.86301646321864e-44,2.1401978887152,0.537,0.179,9.6466476711689e-40
"CALM1",2.97627278472384e-44,-1.18000572925389,0.743,0.938,1.00282535208485e-39
"MT-ND2",3.20521834500546e-44,0.740817128236081,0.997,0.989,1.07996626916614e-39
"AES",3.66112520419131e-44,-1.94229461248349,0.376,0.735,1.23357952630022e-39
"COTL1",3.90439162198923e-44,0.531966795218901,0.985,0.671,1.31554571311305e-39
"KLF2",4.73709322094868e-44,-1.21917474880082,0.693,0.928,1.59611618986645e-39
"EVI2A",1.01033720022286e-43,2.67479283291111,0.442,0.121,3.40423016243091e-39
"CD247",1.13565024885386e-43,-4.91953403477241,0.033,0.457,3.82645994848819e-39
"IL32",1.47804057943509e-43,-4.66216810366956,0.122,0.516,4.98010992834861e-39
"BST1",1.62922295458497e-43,3.08298887302317,0.385,0.086,5.4895038231786e-39
"FES",2.17298093578538e-43,3.01283007866733,0.349,0.065,7.32164196503527e-39
"SLC11A1",5.94437425290747e-43,2.08148677117506,0.561,0.203,2.00289746077464e-38
"CD33",6.03559751849623e-43,2.638119520995,0.427,0.114,2.03363422788212e-38
"CTSB",6.21338082649035e-43,1.76981641070739,0.684,0.345,2.09353653567766e-38
"SERF2",1.03945242242326e-42,0.673077392883104,1,0.984,3.50233099211294e-38
"DNAJB1",1.07935282354231e-42,-2.39208519585268,0.233,0.639,3.63677140364345e-38
"IFI30",1.10119972404372e-42,1.18849785654277,0.707,0.257,3.7103823501929e-38
"EIF4A2",2.80967997442431e-42,-1.41317423758445,0.439,0.818,9.46693570582527e-38
"CTSD",2.83194918358971e-42,1.37525071770765,0.863,0.562,9.54196957918718e-38
"PFDN5",3.72231851361645e-42,0.635548925648687,0.994,0.98,1.25419799997793e-37
"SKAP1",5.00062824253572e-42,-4.94662348430286,0.024,0.432,1.68491168003999e-37
"PTAFR",2.64846524658778e-41,3.22784942668877,0.331,0.061,8.92373880185286e-37
"RPS23",1.05364728690772e-40,-0.6509013740825,1,0.999,3.55015916850689e-36
"BTG2",1.18196420927907e-40,-1.69551957474099,0.496,0.808,3.9825102067449e-36
"PTPRE",1.51550975915525e-40,1.85133273855231,0.606,0.263,5.1063585824977e-36
"RPS12",1.740550827878e-40,-0.796662834835248,1,1,5.86461195945212e-36
"ISG20",1.76469328078392e-40,-2.90519304421174,0.107,0.518,5.94595754027335e-36
"FCER1G",1.76832029900917e-40,0.838793272367754,0.976,0.452,5.95817841548149e-36
"NCF1",2.82114519016602e-40,1.42685409896835,0.77,0.405,9.5055666037454e-36
"IER2",4.72275965211727e-40,-1.19105748254763,0.922,0.972,1.59128663718439e-35
"RPS5",4.86767592684264e-40,-0.83789878752708,0.967,0.993,1.64011472679036e-35
"NDUFB1",7.09711755620033e-40,1.85459414919626,0.681,0.379,2.39130278938614e-35
"EGR1",1.84731890411737e-39,-2.28161132783592,0.31,0.68,6.22435631553306e-35
"ATP5G2",3.88135457814369e-39,0.691693938323463,0.979,0.944,1.30778361155973e-34
"CYFIP2",1.05990617024083e-38,-2.45304910530866,0.096,0.512,3.57124785000947e-34
"RPS27A",1.34252007409166e-38,-0.642041248556882,0.997,1,4.52348713764443e-34
"ALDOA",1.55942323608438e-38,0.815973119631968,0.967,0.872,5.25432065166271e-34
"TREM1",1.89659925702867e-38,3.39396464537947,0.284,0.044,6.39040153663241e-34
"CCL3",2.14559699671772e-38,2.09455682109124,0.522,0.177,7.22937452074068e-34
"ARHGEF1",2.49777253065309e-38,-1.47962103602143,0.379,0.748,8.41599476478252e-34
"BTG1",3.15611704758845e-38,-0.975648871678671,0.91,0.975,1.06342207801445e-33
"RPS25",4.65704926367119e-38,-0.741093806689245,0.982,0.998,1.56914617890137e-33
"RPL23",5.7339750163396e-38,1.1998379187651,0.907,0.83,1.93200554200546e-33
"F13A1",6.07782710186039e-38,4.46500203644578,0.212,0.017,2.04786306370084e-33
"BRI3",6.40425799080083e-38,1.56510889642422,0.63,0.269,2.15785068742043e-33
"ANXA5",7.03915475002585e-38,1.28762267202913,0.749,0.424,2.37177280147371e-33
"CNN2",7.3213480167587e-38,-1.57110979432132,0.358,0.731,2.46685500076668e-33
"SERTAD1",1.19552932248465e-37,-2.20758653743406,0.167,0.577,4.02821649917977e-33
"BIN1",1.35471528370737e-37,-3.14870413091131,0.101,0.478,4.56457767692362e-33
"RAB31",1.54941766855196e-37,1.90130470252495,0.546,0.217,5.22060789241898e-33
"GZMM",1.9647878398284e-37,-6.47042194661869,0.015,0.383,6.62015614751782e-33
"SULT1A1",3.70666547688248e-37,2.43546831913974,0.448,0.148,1.24892386578078e-32
"SIRPA",5.69202134612915e-37,3.45917420440919,0.275,0.043,1.91786967236476e-32
"RP11-160E2.6",7.55573404675817e-37,1.74793708384142,0.633,0.3,2.5458290297147e-32
"YWHAZ",9.06920583003005e-37,-1.00584749819907,0.704,0.92,3.05577821237033e-32
"SLC44A2",1.20468121743049e-36,-2.62322286943539,0.09,0.489,4.0590528940103e-32
"ZAP70",1.45570856826876e-36,-4.60894667240037,0.033,0.402,4.90486444992475e-32
"CCND3",1.55305815208452e-36,-1.53625376340442,0.403,0.762,5.23287413763359e-32
"RHOH",1.75136545483671e-36,-4.1684505433145,0.036,0.407,5.9010507635268e-32
"RNASE2",1.93620502653389e-36,4.37182603717229,0.203,0.016,6.52384921640328e-32
"RPS11",3.69524442667941e-36,0.765354918570936,0.982,0.951,1.24507565712536e-31
"RARRES3",4.80222681715102e-36,-2.25262996508049,0.209,0.595,1.61806230377087e-31
"GADD45B",5.20072548846753e-36,-1.21536244182004,0.516,0.866,1.75233244608425e-31
"HNRNPDL",5.85477401299843e-36,-0.990204189617463,0.687,0.921,1.97270755593969e-31
"CTD-2192J16.22",1.27144774013477e-35,-1.86546735675324,0.197,0.599,4.28401601561009e-31
"PGD",2.20823189226021e-35,1.84939335115002,0.606,0.307,7.44041653778157e-31
"C10orf54",2.36438284915202e-35,1.11140674887155,0.836,0.505,7.96655157193283e-31
"ATP5I",4.09822296020256e-35,1.37235306199395,0.776,0.534,1.38085524421065e-30
"ETS1",4.30857092011046e-35,-4.33899938876332,0.027,0.386,1.45172988582202e-30
"CREB5",5.72575881031979e-35,3.68924917503844,0.242,0.033,1.92923717354915e-30
"POLR2L",5.91556152818396e-35,1.1833816980404,0.821,0.646,1.9931893013063e-30
"CTSZ",1.02415450135331e-34,1.74905437848849,0.546,0.234,3.45078617685983e-30
"CTSW",1.14437979103629e-34,-5.32380488208254,0.069,0.421,3.85587326791768e-30
"SPOCK2",1.54322791004644e-34,-4.28728916673034,0.024,0.38,5.19975212011049e-30
"TSTD1",2.50510098905543e-34,-2.8624949761371,0.087,0.455,8.44068727252335e-30
"DUSP2",2.75738608115968e-34,-2.48166723062821,0.269,0.628,9.29073666185943e-30
"ACAP1",3.18036013681927e-34,-2.15081806967289,0.194,0.558,1.07159054449988e-29
"IL13RA1",3.81950537970212e-34,2.8758820935434,0.299,0.06,1.28694414263683e-29
"SAT1",3.93915116722625e-34,0.624929238992832,0.976,0.802,1.32725759428521e-29
"STAB1",4.47850977327528e-34,3.46845301650162,0.233,0.03,1.50898908300737e-29
"CRTAP",4.55102215948816e-34,1.72448116681687,0.591,0.29,1.53342140641794e-29
"AC006129.2",5.94255864684901e-34,-5.25724184472014,0.015,0.359,2.00228571046931e-29
"LINC00936",6.03101026159018e-34,1.61324465683669,0.701,0.405,2.03208859754019e-29
"UQCR11",6.53622464820221e-34,0.933407369091293,0.904,0.802,2.20231553296525e-29
"HSP90AB1",1.08004958966061e-33,-1.02085750233514,0.651,0.885,3.63911908740247e-29
"RPS15A",2.0198818583595e-33,-0.584068929712515,0.997,1,6.80578993355649e-29
"NRGN",2.31641454769789e-33,3.17006718722972,0.296,0.062,7.80492717701326e-29
"HLA-DRA",2.50676683592436e-33,0.846860393103797,0.97,0.474,8.44630017696354e-29
"EVI2B",2.7628233893332e-33,1.32319311308985,0.785,0.542,9.30905712801927e-29
"DENND2D",4.94834411390181e-33,-3.60905722360164,0.078,0.424,1.66729506573808e-28
"ALDH1A1",6.25415752381432e-33,4.23893969637248,0.191,0.017,2.107275836074e-28
"DMXL2",8.98578093013675e-33,2.25650141015931,0.427,0.146,3.02766902660028e-28
"MEGF9",1.28308369143559e-32,2.43216138472169,0.406,0.133,4.32322218992309e-28
"PGLS",1.29497185797628e-32,1.19287191129208,0.77,0.493,4.36327817826529e-28
"CIRBP",1.56154626142771e-32,-0.864369956067259,0.722,0.915,5.26147397325451e-28
"FKBP1A",1.70445548184996e-32,0.903543051600271,0.866,0.633,5.74299230054525e-28
"PPT1",2.06303405205478e-32,1.37488890807581,0.651,0.348,6.95118693499338e-28
"ZNF385A",3.05688810592459e-32,2.03805945396392,0.46,0.173,1.02998787841023e-27
"NAMPT",3.70876030912494e-32,1.64472313465719,0.636,0.332,1.24962969855656e-27
"TMC8",3.9778191145252e-32,-2.23054716354182,0.149,0.513,1.34028637244812e-27
"HIST1H4C",4.80626291151774e-32,-1.84568831399047,0.307,0.645,1.61942222540679e-27
"LAT",8.59001792999601e-32,-3.23656967399196,0.078,0.42,2.89432064133286e-27
"MAPRE2",8.82057561562899e-32,-2.73367425790693,0.119,0.471,2.97200474793003e-27
"ZNF467",1.48779602577676e-31,2.98219019395146,0.287,0.062,5.01297992925221e-27
"BRD2",1.52201459313183e-31,-1.30927950374795,0.424,0.762,5.12827597009838e-27
"RP11-347P5.1",2.52459794571593e-31,3.10118788675242,0.227,0.032,8.50638031829525e-27
"CHP1",4.19514094490464e-31,2.10365608657701,0.418,0.146,1.41351078997617e-26
"PRKCH",4.76683082332597e-31,-4.02744068205159,0.036,0.365,1.60613597761145e-26
"HNRNPA0",5.23715741932958e-31,-1.21274491092064,0.451,0.778,1.76460782086891e-26
"DDIT4",5.57306553758638e-31,-2.36698144163732,0.152,0.505,1.87778870223435e-26
"TIMP2",8.08586691833475e-31,2.47105663879837,0.367,0.113,2.72445199946371e-26
"MT-ND4",9.24841041108019e-31,0.497635200801324,1,0.999,3.11615940390936e-26
"OSCAR",1.09513278264767e-30,2.47826459053181,0.334,0.088,3.68994039785305e-26
"SULF2",1.14068492256923e-30,2.41182789760188,0.37,0.114,3.84342377810476e-26
"EIF4EBP1",1.22428335289658e-30,1.8715954532492,0.487,0.197,4.12510032924975e-26
"MCEMP1",1.29513018012473e-30,4.35020984556768,0.173,0.014,4.36381162891227e-26
"PYGL",1.75831526544378e-30,3.01374183343875,0.299,0.072,5.92446745538626e-26
"CYP1B1",2.17013860106226e-30,3.87427499826743,0.212,0.029,7.31206500241919e-26
"CSF2RA",2.38815920211615e-30,2.57985312927131,0.316,0.079,8.04666361561016e-26
"NCL",2.69131022406931e-30,-1.08806234937101,0.466,0.809,9.06810066897912e-26
"SYTL1",3.17663610349967e-30,-2.18082650608693,0.179,0.517,1.07033576871318e-25
"CEBPB",4.03520358579193e-30,1.24979610753055,0.722,0.426,1.35962149619673e-25
"LRP1",4.16506484982418e-30,2.39352449645449,0.385,0.127,1.40337695049976e-25
"LINC00937",5.27204530160403e-30,4.07156894717213,0.194,0.023,1.77636294392246e-25
"PLXDC2",6.04154905654751e-30,2.51828025354203,0.349,0.101,2.03563953911312e-25
"LTA4H",7.16425205182202e-30,1.18524551204012,0.749,0.472,2.41392308634091e-25
"IL7R",1.09236930542971e-29,-4.58753625962996,0.069,0.383,3.68062913771487e-25
"PLA2G7",1.3271464025072e-29,4.03050250385893,0.185,0.02,4.47168708860777e-25
"SCML4",1.51287678848875e-29,-5.55767079315305,0.009,0.315,5.097487051134e-25
"ABLIM1",1.60243282177686e-29,-5.20999467944719,0.009,0.315,5.39923714969496e-25
"SH3BGRL3",1.75150395078265e-29,0.58968635624652,0.991,0.966,5.90151741176706e-25
"LIME1",1.87237088185559e-29,-5.73188585263224,0.006,0.31,6.30876644932423e-25
"SLC9A3R1",3.43724371524185e-29,-1.94412385193307,0.254,0.593,1.15814489741359e-24
"H2AFY",4.47690689395698e-29,1.14882664601982,0.71,0.47,1.50844900884987e-24
"NLRP3",4.60288952266047e-29,3.05064407981303,0.269,0.057,1.55089759576522e-24
"RPS27",4.94806363045679e-29,-0.579296924600782,0.997,1,1.66720055964611e-24
"MTMR11",6.33796041275205e-29,2.60140060790187,0.307,0.079,2.13551238147267e-24
"SYNE2",6.73540201832564e-29,-5.79127259229563,0.006,0.305,2.26942635605464e-24
"NFE2",9.13162286854911e-29,2.98195739599495,0.239,0.043,3.07680900932894e-24
"CD1D",9.62774345273337e-29,2.46430973550654,0.299,0.073,3.24397187896398e-24
"GMFG",1.2504266534419e-28,0.833114979782738,0.931,0.798,4.21318756610712e-24
"UBA52",1.38785240140988e-28,0.480043352067785,0.997,0.989,4.67622988131045e-24
"AGTRAP",1.48238851136137e-28,1.35674110156538,0.651,0.377,4.994759850181e-24
"CDC25B",1.6455057881167e-28,-3.36399463811691,0.057,0.373,5.54436720248043e-24
"TMSB10",1.69800185413923e-28,0.313908285636395,1,1,5.72124744733672e-24
"RPLP1",1.97694498667188e-28,0.385823385939803,0.997,1,6.66111843809224e-24
"RPL29",1.99753354482584e-28,-0.495922616334473,1,0.999,6.7304895259362e-24
"RAB3D",2.01793398623552e-28,2.77226021898328,0.313,0.088,6.79922677322197e-24
