"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"STEAP4",0.0392830847949463,-2.51044709961155,0.007,0.023,1
"HSD11B1L",0.039292643623127,0.435325197372152,0.023,0.009,1
"PEAK1",0.0393301019117539,-1.8134810438375,0.026,0.048,1
"MRPL40",0.0393477625953613,-0.119019007588283,0.263,0.187,1
"LYAR",0.039398567519,-1.23288642774174,0.23,0.241,1
"RP11-102N12.3",0.0394351657986923,1.18482035371016,0.028,0.012,1
"ARFGAP1",0.0394492555030774,0.120664463048136,0.128,0.088,1
"TNPO3",0.0394603035694039,-0.335473111975579,0.2,0.137,1
"TRIM52",0.0394872596261529,-1.41407867306885,0.074,0.104,1
"LRRC16A",0.0395466101773573,-1.83728721151357,0.014,0.033,1
"ZNF568",0.0396543559573368,-1.6410254652893,0.028,0.052,1
"DCAF10",0.0396922565856192,-0.116448572621484,0.158,0.108,1
"SRPRA",0.0398877320460811,-0.680834313616078,0.291,0.296,1
"ASMTL",0.0399443279681096,-0.116050276347224,0.165,0.113,1
"ARL15",0.0402099749994494,-1.55351958698553,0.026,0.048,1
"ZNF621",0.0402482787930188,-1.78654984316067,0.023,0.045,1
"BET1L",0.0402767614595854,-1.03948807378848,0.153,0.179,1
"IFT88",0.0403644259713946,-0.137832513190491,0.065,0.038,1
"PSTK",0.0403733051511927,-2.13381722211576,0.021,0.042,1
"MFGE8",0.0403849301405809,-1.84273518383915,0.016,0.036,1
"RERE",0.0404517453606449,-0.191356102331731,0.233,0.166,1
"ATN1",0.0405913213471286,-1.76380954817945,0.021,0.042,1
"MTA1",0.0406630854032557,-0.850096541672342,0.167,0.197,1
"ST13",0.0407477860149897,-0.301069034143307,0.693,0.607,1
"MTMR10",0.0407519777434462,-0.284205166429065,0.102,0.066,1
"FAM136A",0.0408280931134891,-0.230240382867509,0.214,0.149,1
"ZNF569",0.040867790008467,-1.42436176175416,0.028,0.052,1
"CDKN2C",0.040923760378226,-1.81851577807376,0.019,0.039,1
"RP11-355B11.2",0.0409346262397895,-1.61575496962528,0.035,0.06,1
"STRADA",0.0409713732680663,-1.57204994577297,0.035,0.06,1
"SLC18B1",0.041049391618569,-1.70275940774493,0.023,0.045,1
