"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"STXBP2",2.48252969969569e-139,2.42695076719756,0.955,0.295,8.36463557015464e-135
"CTSS",5.72600300858007e-139,2.04795252949184,0.998,0.61,1.92931945371097e-134
"TYMP",1.21600898625572e-137,2.15649760234296,0.979,0.329,4.09722067829002e-133
"SLC7A7",1.48669892987021e-137,3.03903629435629,0.762,0.084,5.0092833743047e-133
"HMOX1",3.33087919069717e-136,4.69615347425438,0.631,0.03,1.1223064345135e-131
"TCF7L2",9.93153772703125e-136,4.11818124167035,0.643,0.034,3.34633232174591e-131
"FAM26F",2.80449594269594e-133,2.81566704795725,0.83,0.157,9.44946862931969e-129
"OAZ1",1.29576936579057e-132,1.18674349071483,0.998,0.953,4.36596530109474e-128
"C19orf38",1.22798994625405e-131,2.99194412325237,0.739,0.079,4.1375893249084e-127
"LILRB1",4.28663099467827e-130,3.99194369981407,0.677,0.064,1.4443374473469e-125
"PECAM1",7.54848743870045e-130,2.96074441305155,0.828,0.165,2.54338735759573e-125
"LILRA1",9.80648051224728e-130,4.1262046522555,0.624,0.033,3.3041955437966e-125
"C5AR1",1.52765181554512e-129,3.4643293577263,0.669,0.05,5.14727002729771e-125
"RPL31",1.63645512964537e-129,-1.4467095052861,0.975,0.999,5.51387191382712e-125
"RPS29",2.13622289627436e-129,-1.59735901267554,0.985,0.999,7.19778942670682e-125
"PYCARD",1.95775188381609e-128,1.99426898774583,0.966,0.355,6.59644919732993e-124
"RPL3",4.89874334139861e-128,-1.26892869643855,0.998,0.999,1.65058258145085e-123
"RHOB",1.29965386617984e-127,3.13664552126226,0.82,0.174,4.37905373670634e-123
"RPS27",1.96349365771984e-127,-1.3297191172466,1,1,6.61579553032123e-123
"BRI3",5.76978624032568e-127,2.46513274456118,0.851,0.165,1.94407177581533e-122
"TYROBP",8.08613813999336e-126,1.74503074333677,1,0.518,2.72454338488936e-121
"ANXA5",2.45193333692317e-125,2.1744859734353,0.919,0.273,8.26154418542892e-121
"CPVL",8.57627401681026e-125,2.7799704329551,0.758,0.105,2.88968976722405e-120
"ADGRE2",4.51447822734045e-124,4.28115737004154,0.588,0.027,1.52110829392009e-119
"FKBP1A",1.47482207219477e-123,1.70034397897478,0.975,0.549,4.96926549005307e-119
"FCN1",2.10786705449243e-123,2.08041614865463,0.917,0.253,7.1022472534068e-119
"TIMP1",4.01406040846217e-123,2.39220062175264,0.911,0.267,1.35249751402725e-118
"S100A6",4.94791818222338e-123,1.62567209714919,1,0.859,1.66715155231834e-118
"LILRA5",8.51462750074619e-123,3.51550701080931,0.639,0.05,2.86891859010142e-118
"NAAA",1.1897070894584e-122,2.6139916942308,0.82,0.158,4.00859906722113e-118
"ACTB",1.47450173568647e-122,1.10190664082675,1,1,4.96818614822201e-118
"RPL13A",3.87418932787431e-122,-1.31655045460433,0.994,1,1.30536935213397e-117
"RPL23A",4.82281734469684e-122,-1.24949866057679,1,0.998,1.62500007612215e-117
"RPLP2",1.41874999332886e-121,-1.04674952411706,1,0.999,4.78033622752225e-117
"ANXA2",6.54024655266575e-121,2.02780586612266,0.949,0.393,2.2036706734552e-116
"FAM110A",6.57530209358981e-121,3.15799954270779,0.705,0.087,2.21548228741415e-116
"TBXAS1",1.38724343007259e-120,3.29957012581297,0.673,0.07,4.67417801328657e-116
"S100A4",1.65244222428402e-120,1.53258371830377,1,0.855,5.56773883050258e-116
"RNASET2",1.69329976435207e-120,1.93104903972823,0.949,0.447,5.70540422600787e-116
"FGL2",3.7108585519706e-120,2.07630523633497,0.873,0.182,1.25033668050098e-115
"ARPC1B",5.17397523021087e-119,1.38318124533174,0.989,0.764,1.74331921406725e-114
"IFITM3",1.35674656654286e-118,3.02920888164888,0.824,0.205,4.57142188130951e-114
"FCGR3A",1.37542847113496e-118,2.54481141126569,0.845,0.215,4.63436869064214e-114
"NEAT1",2.26239509066503e-118,1.6817835691566,0.996,0.672,7.62291401848677e-114
"GABARAP",9.1332628715628e-118,3.54366294560929,0.807,0.198,3.07736159194437e-113
"PLAUR",1.20541641956921e-117,2.72304234589374,0.73,0.096,4.0615300840965e-113
"RNF130",8.43819479393262e-117,2.13321968069961,0.837,0.158,2.84316535386766e-112
"CEBPB",1.23161312914602e-116,2.14270811838104,0.921,0.319,4.14979727734461e-112
"CSTB",2.26772284546193e-114,1.95213983292636,0.955,0.456,7.64086535549942e-110
"CYBB",1.8355760808987e-113,2.02033025685921,0.832,0.165,6.18479004698009e-109
"CAMK1",1.46920392109191e-112,3.42026732258121,0.588,0.041,4.95033569172708e-108
"MALAT1",2.3742426034316e-112,-1.07348602331512,1,1,7.99977302800242e-108
"BID",9.88193078380008e-112,2.42760099604159,0.807,0.174,3.3296177582936e-107
"TKT",4.84089845333376e-111,1.75508730436367,0.96,0.394,1.63109232486628e-106
"NR4A1",9.49521173693416e-111,3.48098451775544,0.645,0.079,3.1993166426426e-106
"BCL2A1",1.14465237511084e-110,2.72686864678688,0.758,0.154,3.85679171269845e-106
"CXCL16",4.27037022318077e-110,4.24033016692003,0.537,0.027,1.43885854299853e-105
"MT-CO2",1.16787434511912e-109,0.952603489285046,0.998,0.999,3.93503581844437e-105
"CLEC12A",1.20867159486972e-109,2.66386651279176,0.654,0.069,4.07249807175403e-105
"LGALS9",2.53325090764758e-109,2.26257631625147,0.822,0.177,8.53553560822774e-105
"SLC11A1",8.00677719380499e-109,2.87079332844082,0.662,0.079,2.69780350768065e-104
"RPS27A",9.90840346865087e-109,-0.906532218976293,1,0.999,3.33853746472722e-104
"ARPC3",6.2444484854597e-108,1.1817528957999,0.996,0.859,2.10400447269079e-103
"RPS3",8.47207762932124e-108,-0.991008200094378,0.998,0.998,2.8545818364235e-103
"CASP1",2.09845038736227e-107,2.03820351590117,0.879,0.249,7.07051873517843e-103
"HLA-DRB5",2.55989390716718e-107,4.47260722684634,0.603,0.071,8.62530653080908e-103
"MAPKAPK3",4.29640006300909e-107,2.5934104119888,0.737,0.132,1.44762903723028e-102
"PRAM1",6.21861389498692e-106,2.91101176589568,0.607,0.057,2.09529976577689e-101
"LGALS1",8.36173404503203e-106,1.52938578279949,0.989,0.44,2.81740266913309e-101
"CSTA",2.89511265909969e-105,1.27545968925152,0.86,0.163,9.75479259357048e-101
"ZNF703",3.54243497757224e-105,4.03233575637087,0.52,0.026,1.19358804134319e-100
"HLA-DPA1",1.34505002307044e-104,1.64757729929181,0.992,0.575,4.53201154773353e-100
"MT-CO1",9.48287097985323e-103,0.734324921611116,0.998,1,3.19515854795175e-98
"LILRB3",1.52926251406869e-102,3.23879375126154,0.558,0.043,5.15269711490303e-98
"CEBPA",2.36655093757911e-102,3.69568486978442,0.537,0.037,7.97385672907907e-98
"RPL13",2.46591133056799e-102,-0.905738006434484,1,1,8.30864163721578e-98
"RPS20",2.89647426474758e-102,-1.31991991267166,0.947,0.998,9.75938038764048e-98
"ASAH1",1.06417416589498e-101,1.9812905572033,0.877,0.28,3.58562843456656e-97
"LYST",1.30244688726883e-101,1.97469804963508,0.862,0.228,4.38846454196359e-97
"MPEG1",1.85594922123231e-101,2.12419826474322,0.737,0.123,6.25343530602014e-97
"CUX1",2.30701246040765e-101,3.34445225894578,0.631,0.09,7.77324778409755e-97
"RAB31",4.66721920840137e-101,2.73466711614349,0.624,0.073,1.57257284007876e-96
"BLVRA",1.46324510003983e-100,2.62481695149088,0.654,0.089,4.93025804007419e-96
"FCGRT",2.88993085248548e-100,1.88629222336688,0.854,0.22,9.73733301436457e-96
"RHOA",7.72204370197811e-100,1.42444160431812,0.994,0.664,2.6018654049445e-95
"YBX1",1.65586471782026e-99,1.05517199708353,0.994,0.901,5.57927058022358e-95
"RPL41",5.44809950014521e-99,-0.770955682373139,1,1,1.83568264557893e-94
"TESC",7.18514418342233e-99,3.1479615269048,0.588,0.064,2.42096248116232e-94
"CD83",1.46626910129777e-98,2.70270540240243,0.679,0.116,4.9404471099127e-94
"RP11-362F19.1",3.34698940621098e-98,6.0886459481451,0.431,0.005,1.12773461052873e-93
"HLA-DRB1",1.42943036764764e-97,1.64766758858793,0.996,0.593,4.81632268075197e-93
"PRELID1",2.35084365066437e-97,1.54587266604056,0.97,0.547,7.92093259654853e-93
"ZFAND5",4.47556492141125e-97,1.98839928986426,0.854,0.249,1.50799684462031e-92
"NAMPT",5.91527944907856e-97,1.76408078544259,0.807,0.181,1.99309425757253e-92
"RPS6",2.0199068056557e-96,-1.06628530475952,0.998,1,6.80587399097633e-92
"LMO2",2.92745006760628e-96,3.1038458194248,0.539,0.043,9.86375025779259e-92
"RPL27A",6.44204592146389e-96,-1.05654030927,0.977,0.999,2.17058295277804e-91
"RPL21",7.02126889631749e-96,-1.00921749017398,1,1,2.36574634192521e-91
"MTSS1",1.1327257016329e-95,2.4236824944824,0.66,0.099,3.81660597908188e-91
"RPS18",1.38160636553778e-95,-1.00190906211018,1,1,4.65518448804301e-91
"DUSP6",2.22511352500757e-94,1.9393579518051,0.771,0.163,7.49729751116049e-90
"LTA4H",4.69149916115864e-94,1.73443097500324,0.883,0.277,1.58075372736079e-89
"ATP6V0C",3.13130841382823e-93,7.07642720976271,0.416,0.009,1.05506305695528e-88
"CD302",3.45818996390305e-93,2.05619905974465,0.667,0.099,1.16520252643749e-88
"CD300E",9.04567060522077e-93,2.940594351508,0.544,0.052,3.04784825372309e-88
"RXRA",1.93334673438038e-92,2.85047394122859,0.552,0.054,6.51421848682126e-88
"ODF3B",2.00495848662687e-92,2.80022260283437,0.586,0.072,6.75550712484058e-88
"GSTP1",2.01435860643351e-92,1.4018436456324,0.987,0.608,6.78717988851706e-88
"MNDA",6.02277235475343e-92,1.14261534066151,0.87,0.212,2.02931291721062e-87
"GNG5",1.74219514655972e-91,1.66295832624246,0.915,0.407,5.87015232681834e-87
"PLXNB2",7.23147251834948e-91,3.51122272236922,0.493,0.034,2.43657235033267e-86
"MYL6",7.51369918894045e-91,0.957201009861944,0.998,0.932,2.53166580472159e-86
"ATG3",8.71204435120495e-91,2.02880403991913,0.798,0.22,2.93543622369499e-86
"RPL7",9.13406414714157e-91,-0.962068405811955,0.996,0.999,3.07763157373788e-86
"MARCKS",1.47658721173066e-90,2.35102894478791,0.641,0.101,4.97521295120528e-86
"SLC2A6",4.81297783919107e-90,3.18090680260451,0.533,0.053,1.62168475313704e-85
"FGR",5.22330162818613e-90,1.64641047510995,0.904,0.311,1.75993925060103e-85
"CARD16",1.4889003835996e-89,1.61510565188448,0.926,0.382,5.01670095250049e-85
"SMCO4",4.31982191829012e-89,2.33450631882367,0.62,0.087,1.45552079714867e-84
"C20orf27",2.25708191730743e-88,2.14993862835513,0.711,0.149,7.60501181217567e-84
"PAK1",2.38851134191828e-88,2.73092942322771,0.561,0.066,8.04785011545946e-84
"ZNF385A",5.42891586819588e-88,3.12526824388474,0.505,0.043,1.82921891262992e-83
"CD300C",8.70571530178036e-88,3.5385548437392,0.469,0.03,2.93330371378187e-83
"LYZ",8.85812931311375e-88,0.73847195981358,0.985,0.628,2.98465809076055e-83
"CTSZ",1.1777996236872e-87,2.00619430600488,0.732,0.155,3.96847805205164e-83
"TCIRG1",2.45089461325228e-87,2.17328959113579,0.747,0.187,8.25804430989222e-83
"TNFAIP2",2.7664926448273e-87,2.78865281742131,0.548,0.061,9.32142031748111e-83
"ZYX",5.45014765458249e-87,2.15231800919075,0.773,0.223,1.83637275073503e-82
"ZFP36",5.46470785393837e-87,1.57363313423634,0.992,0.772,1.84127866430599e-82
"C10orf54",5.60163450690608e-87,1.59811194629996,0.936,0.441,1.88741473075694e-82
"RHOG",5.66364023366041e-87,1.56538832899878,0.926,0.428,1.90830694032954e-82
"OAS1",9.35067803380668e-87,3.01991163761141,0.52,0.052,3.15061745671082e-82
"RPS3A",1.08097508351681e-86,-0.782147414685088,1,1,3.64223744640153e-82
"MT-ATP8",1.4634595848259e-86,4.50420243796285,0.49,0.056,4.93098072511238e-82
"FCGR2A",1.93331725157889e-86,3.12420799222209,0.484,0.037,6.51411914746993e-82
"SCIMP",2.8445020702557e-86,2.2647922525884,0.616,0.089,9.58426527551954e-82
"ABI3",5.14914431594753e-86,1.84555650343103,0.786,0.198,1.73495268581536e-81
"POU2F2",1.31029785044639e-85,1.74338452323399,0.845,0.27,4.41491757729407e-81
"HSBP1",2.8446046590527e-85,1.84670921491817,0.8,0.209,9.58461093821216e-81
"IFNGR2",2.93179205176228e-85,2.12133978003405,0.705,0.146,9.87838013920781e-81
"HK3",4.64531008170962e-85,3.98000974346392,0.433,0.022,1.56519077893124e-80
"UNC119",5.44143993679133e-85,2.23986772248748,0.671,0.133,1.83343877230247e-80
"RPL37A",7.18988197878169e-85,-0.825106858620919,0.992,0.997,2.4225588339307e-80
"LINC00877",7.73252156127121e-85,3.6377201534013,0.446,0.026,2.60539581485472e-80
"RPS15A",1.8472841924359e-84,-0.721205625484539,1,1,6.22423935799353e-80
"STX11",1.98691786263935e-84,2.38595721559796,0.571,0.075,6.69472104637703e-80
"RPL9",3.1200201314408e-84,-0.890172546042532,0.998,0.999,1.05125958308766e-79
"MYD88",4.85368117010499e-84,2.55068726309751,0.609,0.101,1.63539933345518e-79
"CD300LF",1.29619186335441e-83,2.8374335996095,0.493,0.043,4.36738886438634e-79
"SOD2",1.67107313654298e-83,1.83934224413556,0.788,0.221,5.63051382626792e-79
"SH3BGRL3",1.84732440315116e-83,0.869505480946659,0.998,0.925,6.22437484397752e-79
"TSPO",3.34943601215809e-83,1.26517454608336,0.968,0.545,1.12855896993655e-78
"RGS19",6.55928830349298e-83,1.78789169063188,0.841,0.284,2.21008660097892e-78
"ALDH3B1",8.74719754538931e-83,3.73382062458258,0.423,0.02,2.94728074094347e-78
"SLC31A2",1.08272598599501e-82,3.31936375958288,0.469,0.038,3.64813693721158e-78
"APOBEC3A",1.72813602373495e-82,4.5629195076667,0.444,0.032,5.82278151837253e-78
"VASP",2.43376336467874e-82,1.62777749621296,0.898,0.396,8.20032228094854e-78
"NUDT16",3.17470732803982e-82,2.5665148088489,0.546,0.069,1.06968588710974e-77
"RPL34",4.88582140337536e-82,-0.816534342217782,1,0.999,1.64622866365329e-77
"PIK3AP1",5.0958512025157e-82,2.31216334435186,0.611,0.099,1.71699610417564e-77
"ALDOA",6.29871315289695e-82,1.10903897313994,0.994,0.798,2.1222884097371e-77
"NME2",6.5665581388532e-82,4.29715330109258,0.454,0.043,2.2125360993052e-77
"NAGK",6.75713511361953e-82,2.12509588894874,0.662,0.128,2.27674910518297e-77
"RPL35",7.91789564222515e-82,-0.830297194582119,0.996,0.995,2.66785575769134e-77
"RNASEK",2.23406830763345e-81,3.76722107200957,0.478,0.055,7.52746975574016e-77
"GRN",8.83021410424918e-80,1.58706350933448,0.839,0.273,2.97525234028572e-75
"RPSA",1.6127367017505e-79,-1.09521736636368,0.987,0.984,5.43395504287813e-75
"IFITM2",3.83168269502659e-79,1.64875604209469,0.972,0.684,1.29104716726226e-74
"NBPF26",6.88565041655675e-79,4.36773505299764,0.399,0.02,2.32005105135463e-74
"ITGAX",1.10194523088148e-78,2.66335036844331,0.518,0.062,3.71289426093204e-74
"RPL38",2.07945464098106e-78,-0.968180231611562,0.972,0.995,7.0065144673216e-74
"RNF144B",3.92118258042489e-78,3.35146046852344,0.439,0.034,1.32120325864836e-73
"ARRB2",3.97896246456994e-78,1.68358577749924,0.86,0.335,1.34067161281219e-73
"CTSH",9.06238861849353e-78,1.87134306187427,0.735,0.184,3.05348122111521e-73
"GNB2",1.53472514974074e-77,1.6646447216582,0.854,0.337,5.17110291953645e-73
"H3F3A",2.75571879323511e-77,0.757519915465699,1,0.957,9.28511890192637e-73
"RPL32",2.89626750046913e-77,-0.771306499228245,1,1,9.75868371608069e-73
"BATF3",4.94808379784825e-77,4.40580739685694,0.363,0.009,1.66720735484699e-72
"RAB24",6.39972851552485e-77,2.8190608782667,0.503,0.062,2.15632452602094e-72
"CARD9",7.34834532474958e-77,4.59872082548919,0.365,0.01,2.47595147372112e-72
"NFKBIA",9.84899433501364e-77,2.27802783284518,0.902,0.471,3.3185201512395e-72
"AP1S2",1.17954681622315e-76,1.1887415370729,0.911,0.344,3.97436504258228e-72
"SECTM1",2.65926120940544e-76,4.21683757885794,0.369,0.012,8.9601147189707e-72
"CALM2",2.81022749813234e-76,1.31754724016881,0.975,0.755,9.46878053220712e-72
"RELT",4.87866256956207e-76,2.84778945307166,0.493,0.057,1.64381656618824e-71
"CD69",1.94880417642548e-75,-3.09919868670895,0.297,0.705,6.566300792048e-71
"PTPN6",2.35114746494827e-75,1.49508092734959,0.924,0.46,7.9219562683967e-71
"CD86",5.18418766328178e-75,2.64356913109124,0.486,0.055,1.74676019126616e-70
"GNAI2",7.40955913218565e-75,1.508190782612,0.904,0.393,2.49657685399863e-70
"ADAP2",9.80903364426378e-75,2.96250141516088,0.437,0.037,3.30505579609824e-70
"SYNGR2",1.1716298595418e-74,1.91171698453797,0.752,0.223,3.94768964874013e-70
"ADRBK1",1.19043805076502e-74,2.01144385488472,0.669,0.149,4.01106196824765e-70
"RGS2",1.64741299062395e-74,1.57390436364728,0.873,0.348,5.55079333060834e-70
"RHOC",2.33478510880647e-74,1.58534140162655,0.826,0.284,7.86682494561251e-70
"C15orf39",3.95091473658406e-74,2.58246729978332,0.473,0.051,1.33122121134463e-69
"TNFSF13B",5.99425205872742e-74,1.49189849141353,0.682,0.139,2.01970328866762e-69
"CTSB",9.02460601973105e-74,1.89279338587646,0.713,0.189,3.04075075228818e-69
"SLC25A6",1.44670743392397e-73,0.817225630042119,0.992,0.917,4.87453602786342e-69
"RNH1",1.82411110980977e-73,1.48122522759291,0.879,0.381,6.14615997339303e-69
"NAGA",2.59466523013504e-73,2.40011526807888,0.497,0.06,8.74246502641701e-69
"CDH23",4.37572697980301e-73,3.98578738493086,0.361,0.013,1.47435744857482e-68
"TGFBI",8.84631192070391e-73,1.96386386950647,0.546,0.083,2.98067633856198e-68
"RARA",1.20763565706247e-72,2.35289942476539,0.552,0.091,4.06900758290629e-68
"SH3BP2",1.45865192801078e-72,2.08294896422661,0.592,0.107,4.91478180623951e-68
"CDA",2.01378423657024e-72,1.95326139245463,0.558,0.088,6.78524460669975e-68
"RPL27",3.07108914518027e-72,-0.789599110522126,0.998,0.995,1.03477277657704e-67
"LINC00936",7.47905652684968e-72,1.75815538395692,0.786,0.253,2.51999330615673e-67
"PGLS",1.16262858831817e-71,1.42845059490383,0.885,0.35,3.91736076547924e-67
"S100A10",1.28692407024511e-71,1.34166463070885,0.962,0.649,4.33616196228388e-67
"RPS25",1.53716806534019e-71,-0.903948838530481,1,0.998,5.17933407935723e-67
"CTSL",4.5876127673689e-71,3.95585664084234,0.363,0.016,1.54575024583728e-66
"RPS17",4.80014512925973e-71,-0.929082808552084,0.979,0.997,1.61736089985277e-66
"RPL36",8.02347505835083e-71,-0.764434012611434,1,0.998,2.70342968616073e-66
"VIM",1.47152882039964e-70,1.24570333785397,0.981,0.759,4.95816920745455e-66
"UNC93B1",4.78717673740068e-70,2.07466301219431,0.575,0.105,1.61299132989978e-65
"MS4A4A",5.0135054593818e-70,5.27199233379412,0.323,0.005,1.6892505294841e-65
"TBC1D8",5.13685662429272e-70,4.29738807604769,0.333,0.009,1.73081247098919e-65
"RNF149",5.38410957646613e-70,1.84053741621836,0.701,0.184,1.8141218806945e-65
"GRINA",5.77171760208559e-70,2.08171252785912,0.607,0.128,1.94472252884672e-65
"HLA-DPB1",8.52354567847997e-70,1.17252102261902,0.992,0.616,2.87192348090704e-65
"ATF3",1.06983436563976e-69,2.93115160481734,0.454,0.054,3.60469991158662e-65
"ATP6V0B",1.11651272435934e-69,1.34095236090965,0.89,0.353,3.76197797345637e-65
"SH2B3",2.12185178146847e-69,2.46107525406114,0.461,0.052,7.14936739247986e-65
"DOCK5",2.34739663556326e-69,3.21337340343492,0.386,0.026,7.90931822386686e-65
"SH3BGRL",4.67210553838873e-69,1.27939394599313,0.921,0.52,1.5742192401047e-64
"HOTAIRM1",5.29196285518336e-69,2.14271990247464,0.533,0.084,1.78307396442548e-64
"CD4",6.9546759118763e-69,1.85943116766759,0.639,0.146,2.3433085017476e-64
"C1orf162",1.54117999179916e-68,1.25713785386181,0.932,0.465,5.19285186436809e-64
"CD74",3.62987114175257e-68,0.852602166463507,1,0.919,1.22304878250211e-63
"ACAP1",3.7626693053127e-68,-3.33655766578132,0.168,0.602,1.26779379573206e-63
"CKB",7.11281893373051e-68,5.02225735093898,0.327,0.01,2.39659321153116e-63
"ZEB2",1.16984502641558e-67,1.43987736167502,0.803,0.256,3.94167583200464e-63
"PPT1",1.24121581366322e-67,1.62829980352182,0.779,0.257,4.18215256255684e-63
"RAC1",1.25013362206264e-67,1.16407287008274,0.936,0.476,4.21220022617785e-63
"RAB10",1.46777357307096e-67,1.71048694287419,0.732,0.208,4.94551627710529e-63
"FGD2",1.5517095423994e-67,2.33084440282536,0.497,0.074,5.22833013216053e-63
"FAM45A",1.98037898477072e-67,1.77034946749514,0.59,0.115,6.67268895128646e-63
"NEURL1",2.4056122882958e-67,4.95795903777964,0.316,0.006,8.10547004418386e-63
"HLA-DQA2",3.78724905545766e-67,5.8801966220514,0.31,0.005,1.2760756967459e-62
"TPI1",3.98620443787921e-67,1.15935120578397,0.96,0.588,1.34311172329902e-62
"RPS15",5.94034300153066e-67,-0.550414490345316,1,1,2.00153917093574e-62
"PFN1",1.90153112479102e-66,0.674998109366864,1,0.982,6.40701897187087e-62
"MCTP1",2.04855559787462e-66,3.29505327428116,0.369,0.025,6.90240323147873e-62
"NAP1L1",2.21888116453509e-66,1.20466066098556,0.981,0.751,7.47629819578452e-62
"ARPC2",2.97592675165411e-66,0.816517936373991,0.996,0.879,1.00270875970234e-61
"CECR1",3.17594995052501e-66,1.80263546693834,0.614,0.131,1.0701045763299e-61
"RGS18",3.78554229935335e-66,1.99788337397377,0.488,0.068,1.27550062234412e-61
"WSB1",4.09272710907521e-66,1.64048132253021,0.847,0.367,1.3790034721318e-61
"LCK",4.55190323387395e-66,-4.05465385280238,0.091,0.545,1.53371827562149e-61
"LYL1",1.70137380299565e-65,1.80720293963471,0.607,0.128,5.73260889181354e-61
"FLNA",1.74830261570344e-65,1.40621999017296,0.864,0.357,5.89073083335118e-61
"PRKCD",1.88687875279518e-65,2.58200410605309,0.431,0.05,6.35764926966808e-61
"FPR1",2.09382590658784e-65,2.51334254520841,0.42,0.044,7.05493700965707e-61
"TRAPPC5",4.7863488379623e-65,3.25494187352777,0.386,0.034,1.61271237746302e-60
"RPL35A",5.37347117675817e-65,-0.664354163175822,1,0.999,1.8105373782969e-60
"CTD-2006K23.1",5.97747488506436e-65,4.36233580811496,0.321,0.011,2.01405038777358e-60
"RPS16",8.09371409078208e-65,-0.685235496123124,1,0.998,2.72709602574811e-60
"TRBC2",1.07180424109504e-64,-3.70710476013674,0.202,0.607,3.61133720994563e-60
"HRH2",1.5154033643853e-64,3.3447009941487,0.365,0.026,5.10600009595982e-60
"RPS28",1.85508513932441e-64,-0.589099933562183,1,1,6.25052386843966e-60
"UTRN",1.91283839788711e-64,1.56455604637464,0.732,0.21,6.44511769784083e-60
"GLIPR1",2.02242130886394e-64,1.43054004537486,0.82,0.288,6.81434635808615e-60
"AP2S1",3.34977214779822e-64,1.32634904924805,0.896,0.394,1.12867222747913e-59
"TNFSF10",7.24287054194248e-64,1.82946247573906,0.667,0.182,2.4404128004021e-59
"CALHM2",1.01819576053969e-63,2.31244020374021,0.461,0.064,3.43070879556243e-59
"XIST",1.59916693103203e-63,4.64917662156413,0.289,0.003,5.38823305741932e-59
"SLC16A3",3.06905507350219e-63,1.99543934091635,0.533,0.095,1.03408741646583e-58
"LPCAT2",3.27332179290018e-63,2.99370618424207,0.367,0.028,1.10291304489979e-58
"TRAC",3.7472843521417e-63,-3.99677666189564,0.166,0.582,1.26260998961062e-58
"RPS5",4.52912536752412e-63,-0.888771916281133,0.996,0.992,1.52604350133358e-58
"AMPD2",8.36295839891897e-63,2.51705099698655,0.435,0.056,2.81781520293176e-58
"ZDHHC1",1.35801139447092e-62,4.34199550071986,0.314,0.012,4.57568359253031e-58
