"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"C9orf72",4.95133787660963e-70,2.00904995178305,0.432,0.084,1.66830378414485e-65
"ARRB2",5.69854778673494e-70,1.35081400441702,0.875,0.435,1.92006869126247e-65
"SLC43A2",1.17197208921616e-69,1.85833231542682,0.45,0.089,3.94884275740493e-65
"EHBP1L1",1.21530177115675e-69,1.85708121395461,0.532,0.129,4.09483778773556e-65
"DAPK1",1.45642803045124e-69,2.60675449968396,0.3,0.035,4.9072886058024e-65
"TAGLN",2.72795348162494e-69,3.30315860765158,0.235,0.017,9.19156646098706e-65
"SPRED1",3.00152282451251e-69,4.92265523932186,0.172,0.004,1.01133310049124e-64
"HLA-DRB1",4.72196579665242e-69,1.08372489163183,0.993,0.542,1.59101915552407e-64
"SIRPB1",5.47465879249877e-69,2.18822529435075,0.375,0.061,1.84463153354453e-64
"PHF19",7.60768594820806e-69,2.74548376823873,0.322,0.044,2.56333370338922e-64
"NAPRT",1.42797951206385e-68,1.75456253822178,0.52,0.124,4.81143416794793e-64
"TSPO",1.49487712354705e-68,0.956718685312928,0.96,0.585,5.03683898007944e-64
"HCAR3",3.37395886767459e-68,2.89296528632303,0.29,0.034,1.13682170087428e-63
"C1orf162",5.71330100130847e-68,1.16679042426086,0.932,0.527,1.92503963938087e-63
"CD83",2.19403532655096e-67,1.44683726024002,0.728,0.257,7.3925826292808e-63
"CX3CR1",2.72985464009816e-67,1.25427777966923,0.613,0.164,9.19797222434673e-63
"ACAP1",5.91525167033916e-67,-3.34844174079612,0.14,0.592,1.99308489780408e-62
"DOK3",2.44578024817651e-66,1.96515764311722,0.38,0.065,8.24081196820593e-62
"PGLS",2.59575339279995e-66,1.21446403632374,0.887,0.42,8.74613148170014e-62
"TTYH3",2.69342089962061e-66,2.43101546254724,0.322,0.046,9.07521237918167e-62
"ADA",3.12762828023541e-66,1.84079516901012,0.48,0.11,1.05382307274252e-61
"PTP4A2",6.23526459293245e-66,1.21551363271183,0.907,0.486,2.10091005194266e-61
"AMPD2",1.10706335230745e-65,1.99316038813729,0.472,0.108,3.73013925926472e-61
"CHCHD10",3.44084129031383e-65,1.2912091810219,0.848,0.39,1.15935706435834e-60
"GSTP1",4.0439418944199e-65,0.998654967446947,0.983,0.659,1.36256578190584e-60
"RPL35A",6.10052953083062e-65,-0.651084421989585,1,0.999,2.05551242011807e-60
"RPL37",1.90288791685892e-64,-0.653912953188482,1,1,6.41159054706445e-60
"HLA-DPB1",4.37201790424618e-64,0.920996925880596,0.988,0.576,1.47310771265671e-59
"AES",5.32877081140967e-64,-2.29255118019851,0.415,0.712,1.79547603719637e-59
"TRBC2",5.8802115606449e-64,-3.49592543777132,0.182,0.601,1.98127848324369e-59
"SPN",1.47150603224987e-63,1.19707852317553,0.767,0.276,4.95809242506271e-59
"RPLP2",1.75642338532832e-63,-0.772337917933204,0.998,1,5.91809295452524e-59
"GCH1",2.79293685359764e-63,1.672596972389,0.557,0.156,9.4105214345119e-59
"SIDT2",3.04827962731541e-63,2.00046460088894,0.452,0.104,1.02708733762765e-58
"CAMKK2",3.24862203614293e-63,2.02837769031605,0.375,0.067,1.094590708858e-58
"CALHM2",1.18585234814449e-62,1.71187906443754,0.482,0.114,3.99561090183805e-58
"RPS21",1.22848604901645e-62,-0.794317943201235,0.995,0.995,4.13926089355604e-58
