"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"JOSD2",6.44036205092403e-13,-1.87309361388757,0.05,0.203,2.17001558943834e-08
"COX6A1",6.54217986124699e-13,-0.521913617320259,0.623,0.784,2.20432208244856e-08
"RP11-362F19.1",6.62667851340032e-13,-6.82135805172711,0,0.117,2.2327930583051e-08
"ASAH1",6.65982895354105e-13,-1.07760206395181,0.295,0.464,2.24396276760612e-08
"CXCL16",6.81554920495712e-13,-2.9137157299457,0.022,0.158,2.29643114911825e-08
"KLF2",6.82424213475736e-13,0.639037706438359,0.87,0.84,2.29936014488514e-08
"BST2",6.83515736839343e-13,-0.911612024556599,0.322,0.515,2.30303792370648e-08
"P2RY13",7.18193183615958e-13,-4.35565573491697,0.002,0.122,2.41988011287561e-08
"VCPKMT",7.24533064956627e-13,1.62706139545098,0.178,0.069,2.44124170906486e-08
"ARL6IP5",7.35801313540756e-13,-0.636762128767783,0.49,0.68,2.47920894584422e-08
"VPS29",7.38232526363859e-13,-0.873050974528792,0.27,0.473,2.48740067433039e-08
"NDUFA12",7.61132945144278e-13,-0.866921136150964,0.325,0.524,2.56456134536913e-08
"RPL36AL",7.85217533268356e-13,-0.427016641591436,0.84,0.933,2.6457119565944e-08
"SGK1",8.72807918575238e-13,-2.14877560668304,0.078,0.234,2.94083900084741e-08
"SH3KBP1",8.77616838487324e-13,-0.850988680075043,0.242,0.445,2.95704217559919e-08
"INPP4B",9.17048467005487e-13,-3.2135108346363,0.018,0.147,3.08990310472829e-08
"ITGB1",9.28582993837443e-13,-0.922855291088816,0.155,0.351,3.12876753943588e-08
"IGLV2-14",9.4376841104725e-13,7.4284905748727,0.052,0.006,3.1799332841826e-08
"APPL1",9.79860486472912e-13,1.33629196053731,0.31,0.176,3.30154192312183e-08
"MGAT1",9.92411341914278e-13,-0.991707001029741,0.212,0.408,3.34383077544597e-08
"GYG1",1.01012105914525e-12,-1.60846456457685,0.075,0.236,3.40350189668401e-08
"SRSF3",1.0444810961439e-12,-0.594108371895479,0.55,0.715,3.51927460534726e-08
"MCTP1",1.2450409693027e-12,-4.54316474779238,0.005,0.124,4.19504104196852e-08
"NUP214",1.26397495744961e-12,-1.36966159806686,0.122,0.298,4.25883722163071e-08
"TLR9",1.40057538149802e-12,6.78323006093969,0.025,0,4.71909869041942e-08
"VASP",1.40892951193488e-12,-0.893756155569295,0.405,0.567,4.74724709751339e-08
"ATG3",1.44161713748869e-12,-1.22047501575417,0.225,0.398,4.85738478305438e-08
"ZNF385A",1.5010531787855e-12,-1.91980049779471,0.05,0.198,5.05764858059985e-08
"TNIK",1.53042269280352e-12,-3.47614675078956,0.018,0.144,5.15660622113219e-08
"CD93",1.54959484760279e-12,-4.3007022962902,0.005,0.124,5.22120487951283e-08
"ATP5H",1.57231479343148e-12,-0.749269025213647,0.338,0.536,5.29775746498802e-08
"RAB27A",1.62714512518571e-12,-1.75702882699117,0.065,0.221,5.48250278480074e-08
"TIMM8B",1.68078558339157e-12,-1.10624472444641,0.14,0.326,5.66323894467957e-08
"FXYD5",1.77896308230626e-12,-0.39981415312851,0.84,0.901,5.9940382095227e-08
"ANAPC11",1.7908148335565e-12,-0.863875092353924,0.282,0.484,6.03397150018527e-08
"AGPAT5",1.83197716799672e-12,2.05734888148281,0.132,0.044,6.17266386984815e-08
