"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MRPL22",0.0227158523506986,-0.588295108774032,0.128,0.17,1
"HAUS8",0.0227512913178584,-1.11838730217247,0.018,0.041,1
"TIMM44",0.0227554985697252,-1.09828309601683,0.062,0.096,1
"SMYD4",0.0227733398220222,-0.856075041055731,0.045,0.076,1
"METTL6",0.0228000039888828,-1.32416700450935,0.015,0.038,1
"RP11-455F5.5",0.0228084875786897,-1.40364885652615,0.022,0.048,1
"PRRT3",0.0228161896427994,-2.92592331658746,0.007,0.026,1
"RP11-284N8.3",0.0228198014019781,-2.0458951453576,0.013,0.034,1
"SGTA",0.0228574401798995,-0.734755493307133,0.082,0.121,1
"PSMC2",0.0228788878881162,-0.626088747110008,0.155,0.198,1
"NECAP1",0.0228859971084234,-1.04764893252648,0.078,0.112,1
"DNAJC10",0.0229014387134259,0.24117653364168,0.212,0.16,1
"CMTM3",0.0229788965342476,0.244536050764569,0.318,0.256,1
"PPAN",0.022988246681364,-1.26080867896429,0.038,0.066,1
"MOB2",0.0230375417939707,-0.806617898384646,0.095,0.134,1
"MSH6",0.0230487910105442,-0.995617072926199,0.04,0.07,1
"NARS",0.0230976001606698,0.400918580531743,0.26,0.205,1
"C1orf174",0.0231131680885369,-0.554896603960737,0.11,0.152,1
"UBR1",0.0231648422893224,-1.13685613493139,0.043,0.072,1
"GALK2",0.0232115756362037,-0.92480875897818,0.048,0.079,1
"AF213884.2",0.0232510730833855,-1.04927414685839,0.06,0.094,1
"SSH1",0.0232614001989579,0.688650591649262,0.082,0.054,1
"ZNF528",0.0233316265055739,-2.08806844689472,0.007,0.026,1
"COX6A1",0.0233842258024428,0.105699298977431,0.795,0.75,1
"PSMC5",0.0234452896533552,-0.287065745268664,0.392,0.438,1
"ZNRD1-AS1",0.0234781218176543,-1.77533770201937,0.015,0.037,1
"FDFT1",0.0234817560966017,-0.335867590822996,0.238,0.288,1
"ZNF212",0.02351047142373,-1.51310273600931,0.01,0.03,1
"LRCH3",0.0235516897089838,-0.506880136988547,0.065,0.102,1
"PLCB3",0.0236108719026754,0.911356440101793,0.04,0.021,1
"OR2A1-AS1",0.0236118888566773,-1.87290093628153,0.007,0.026,1
"PLCD1",0.0236295721064771,-0.94008179769981,0.018,0.041,1
"PRKD3",0.0236313177569781,-0.93340625449865,0.078,0.113,1
"FAF1",0.0236491060744382,-0.964900090959404,0.082,0.118,1
"HIST1H2AE",0.0236871170563523,-2.02194325542407,0.007,0.026,1
"FAM227B",0.0237232529623092,-1.7700807092196,0.005,0.022,1
"PARP10",0.0237648474957728,-0.471408799120022,0.13,0.174,1
"PA2G4",0.0237650387954422,-0.27803670265324,0.425,0.474,1
"SUPT20H",0.0238405025699138,-0.475509164897821,0.14,0.184,1
"BAK1",0.0238589674975976,-0.585200475117535,0.078,0.116,1
"RP11-223C24.1",0.023892316378891,-3.10379444724709,0.002,0.018,1
"IL2RA",0.023892316378891,-3.09043920457657,0.002,0.018,1
"MTERF1",0.0238950219481275,-1.56059492690203,0.018,0.04,1
"RFXAP",0.0239014935588668,-1.34805528455401,0.038,0.066,1
"AC073934.6",0.0239156861093587,-3.39293238121191,0.002,0.018,1
"ARL4D",0.0239167634643402,-2.60829630361742,0.018,0.04,1
"KLHL14",0.0239390756625301,-2.98467450370119,0.002,0.018,1
"RALGPS1",0.0239520556924821,-1.44305213607963,0.007,0.026,1
"LMOD3",0.02396248505192,-3.12579343225312,0.002,0.018,1
"ANGPT2",0.02396248505192,-2.98210928024489,0.002,0.018,1
"C9orf91",0.023971247282967,0.805275933975003,0.07,0.044,1
"RIOK3",0.0239829302608183,0.384291257552422,0.312,0.259,1
"EML2",0.023993085483678,-0.944373868933226,0.075,0.11,1
"CD70",0.0240328323726371,-2.8809641680717,0.002,0.018,1
"LRFN1",0.0240328323726371,-2.7323488447209,0.002,0.018,1
"DUSP11",0.0240461654924435,-0.845784810620939,0.1,0.137,1
"TMCO4",0.0240487681176806,-1.3928623065967,0.025,0.051,1
"CCDC13",0.0240899149407517,2.63941500140178,0.015,0.005,1
"FAM212B",0.0241171188751509,1.0312730583025,0.05,0.028,1
"SCD5",0.0241504758946224,-2.50840160550121,0.002,0.018,1
"MVK",0.0241882577896431,-1.50786080914127,0.015,0.037,1
"PTPRJ",0.0242547520930692,0.684415323373802,0.132,0.098,1
"C20orf194",0.0242645847576302,0.825463627529377,0.055,0.032,1
"ENDOG",0.0242738169471742,0.741764623876409,0.052,0.03,1
"RPAP2",0.0242893837673152,-0.829426312921262,0.082,0.118,1
"KLF13",0.0242951774805133,0.259588764156332,0.305,0.251,1
"XXbac-BPG32J3.22",0.0243050546542923,0.969235948050018,0.07,0.044,1
"ZNF557",0.0243668019587557,-1.59326168915864,0.013,0.034,1
"FAM134A",0.0243804053315498,-0.591324959750022,0.14,0.182,1
"ZNF738",0.024380743839076,-1.51423079323501,0.015,0.037,1
"WDR20",0.0245017823626565,-1.24038817251356,0.035,0.063,1
"ICAM4",0.0245496737301743,-0.857894074856571,0.03,0.058,1
"ZNF343",0.0246020861999997,-2.01509799632004,0.002,0.018,1
"CTLA4",0.0246354331134351,-3.54581102916893,0,0.013,1
"KCNH8",0.024635434121011,-3.96709097247936,0,0.013,1
"ZNF501",0.024635434121011,-3.28982905637652,0,0.013,1
"TRPC1",0.024635434121011,-3.24818464006867,0,0.013,1
