"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj","batch_2_p_val","batch_2_avg_log2FC","batch_2_pct.1","batch_2_pct.2","batch_2_p_val_adj","max_pval","minimump_p_val"
"KLRF1",2.36207107344303e-216,6.44641582431925,0.965,0.033,7.95876227485896e-212,2.31716484907773e-212,6.5170000815565,0.925,0.022,7.80745524248251e-208,2.31716484907773e-212,4.72414214688613e-216
"GNLY",8.96084492558112e-144,5.56523887820592,0.98,0.204,3.0192670892253e-139,3.81205854837042e-213,6.69220595012504,0.985,0.045,1.28443500728793e-208,8.96084492558112e-144,7.624117096741e-213
"GZMB",1.25498234542973e-152,5.68330648444832,0.81,0.055,4.22853751469093e-148,1.58619272852736e-206,6.53497594163497,0.905,0.021,5.3445177795001e-202,1.25498234542973e-152,3.17238545705468e-206
"KLRD1",6.66090712891178e-181,4.77811549097991,0.99,0.089,2.24432604801554e-176,1.24360741063495e-191,5.00879689333358,0.955,0.052,4.19021080939341e-187,6.66090712891178e-181,2.48721482126986e-191
"CLIC3",7.03955472316285e-142,6.06445097906543,0.73,0.04,2.37190756842249e-137,1.13287600345541e-184,6.72684141419458,0.845,0.027,3.81711240604266e-180,7.03955472316285e-142,2.26575200691082e-184
"FGFBP2",1.04718613512053e-135,5.43371778626023,0.78,0.068,3.52838896367512e-131,1.66623619302656e-181,5.99477756145557,0.815,0.018,5.6142162287837e-177,1.04718613512053e-135,3.3324723860532e-181
"PRF1",1.76238418583247e-155,5.24511258310029,0.94,0.127,5.93817727574392e-151,2.40414209925419e-180,5.41010013084086,0.975,0.093,8.10051638922705e-176,1.76238418583247e-155,4.80828419850837e-180
"IL2RB",1.80932538941379e-135,4.87275440108463,0.795,0.076,6.09634096709082e-131,2.51378443370456e-175,5.43216715200919,0.94,0.084,8.46994527092413e-171,1.80932538941379e-135,5.027568867409e-175
"SPON2",8.29034796205114e-137,5.79873844859837,0.755,0.056,2.79334984233351e-132,7.00383901569159e-169,6.25778555031535,0.865,0.056,2.35987351794712e-164,8.29034796205114e-137,1.4007678031383e-168
"TRDC",7.78818684175192e-145,3.32829535192157,0.885,0.074,2.62415167445989e-140,5.00931008627548e-165,6.62282602242933,0.72,0.01,1.68783694046966e-160,7.78818684175192e-145,1.00186201725511e-164
"XCL2",5.87968220952815e-110,4.77608598094396,0.63,0.042,1.98110012367841e-105,1.55365448414147e-163,6.46267974790316,0.74,0.016,5.23488341886626e-159,5.87968220952815e-110,3.10730896828294e-163
"ADGRG1",7.73125093238498e-89,5.04450706423427,0.495,0.027,2.60496768915779e-84,6.84185835815071e-163,5.91671426529023,0.745,0.018,2.3052957551953e-158,7.73125093238498e-89,1.36837167163018e-162
"HOPX",3.81351912753672e-161,4.5416967357386,0.95,0.104,1.28492713483222e-156,1.39373147686111e-157,4.41318013332766,0.96,0.114,4.69603883813584e-153,1.39373147686111e-157,7.62703825507342e-161
"CST7",5.60018457226745e-140,3.80254368732266,0.955,0.144,1.8869261897798e-135,1.22009475858582e-158,4.14194908044096,0.99,0.133,4.11098727957907e-154,5.60018457226745e-140,2.44018951717171e-158
"NKG7",2.8716364942304e-127,4.32504317370764,1,0.336,9.67569200365991e-123,6.85160024046752e-154,4.57930098038528,1,0.186,2.30857818502312e-149,2.8716364942304e-127,1.3703200480935e-153
"GZMA",2.70302965172757e-138,3.82298595069623,0.975,0.171,9.10758810853089e-134,1.1582437401335e-149,3.87168562946972,0.965,0.128,3.9025864580058e-145,2.70302965172757e-138,2.31648748026703e-149
"TBX21",1.64616988087592e-81,4.57077505476655,0.5,0.037,5.54660479662333e-77,3.75970873611695e-145,4.56006063092047,0.845,0.076,1.26679626154725e-140,1.64616988087592e-81,7.5194174722341e-145
"SH2D1B",1.65634871220346e-48,4.36189950702955,0.35,0.037,5.58090135089834e-44,2.73011436328097e-139,5.376614519814,0.75,0.05,9.1988473356389e-135,1.65634871220346e-48,5.46022872656198e-139
"MATK",5.31513748090189e-116,3.99655868703229,0.76,0.085,1.79088242281508e-111,4.12215159402688e-134,3.85979224597503,0.9,0.128,1.38891775809142e-129,5.31513748090189e-116,8.244303188054e-134
"CTSW",3.46437319330249e-124,3.79270256106638,0.99,0.279,1.16728590375134e-119,5.9756986569768e-132,3.79656344834871,0.985,0.246,2.01345190548176e-127,3.46437319330249e-124,1.19513973139538e-131
"TTC38",1.71004271467959e-90,4.82078374416427,0.515,0.031,5.76181792284142e-86,1.02112395227124e-131,5.35515920279987,0.705,0.043,3.44057504478272e-127,1.71004271467959e-90,2.04224790454252e-131
"S1PR5",6.05349513577546e-99,4.9945048904525,0.53,0.025,2.03966465104818e-94,1.90032932906538e-129,4.94221308885196,0.68,0.033,6.4029696413529e-125,6.05349513577546e-99,3.80065865813084e-129
"GZMH",2.36448031246452e-68,3.46081609762822,0.515,0.059,7.96687996481797e-64,3.91096898475673e-129,3.76790081531473,0.685,0.029,1.31776188972393e-124,2.36448031246452e-68,7.82193796951335e-129
"KLRB1",1.37641752970385e-128,3.25767912654647,0.965,0.169,4.63770122458416e-124,6.37344544248672e-106,2.43348023828252,0.92,0.145,2.14746870739148e-101,6.37344544248672e-106,2.75283505940767e-128
"XCL1",1.7455943983172e-62,5.11615582858431,0.35,0.017,5.88160576568997e-58,5.38872202460734e-121,6.14417185583231,0.56,0.011,1.8156759989712e-116,1.7455943983172e-62,1.07774440492148e-120
"CD7",4.6964953311921e-104,3.12578701855297,0.97,0.369,1.58243713689187e-99,6.5349077082871e-120,3.44838898698313,0.99,0.341,2.20187180323026e-115,4.6964953311921e-104,1.30698154165741e-119
"PRSS23",3.87570182251354e-58,5.06953354806345,0.315,0.013,1.30587897207771e-53,9.44631822457791e-117,6.5523881511076,0.54,0.011,3.18284246258928e-112,3.87570182251354e-58,1.88926364491561e-116
"PTGDR",2.14814584369776e-94,4.59529558728995,0.53,0.03,7.23796260575522e-90,2.54398982030811e-113,4.90350901483563,0.62,0.034,8.57171930054615e-109,2.14814584369776e-94,5.08797964061632e-113
"CD247",4.31508367651457e-89,3.11978972567047,0.88,0.265,1.45392429396482e-84,2.85823071783653e-113,3.51462573834868,0.95,0.289,9.63052258067839e-109,4.31508367651457e-89,5.71646143567299e-113
"NCR1",1.3441512334643e-55,6.68587844305924,0.26,0.004,4.5289831660346e-51,3.21189735864922e-112,7.4435217545193,0.49,0.004,1.08221669602327e-107,1.3441512334643e-55,6.42379471729827e-112
"GZMM",2.95130481605754e-73,2.88240286456777,0.785,0.231,9.94412644722429e-69,7.41333662277748e-106,3.16300448589756,0.915,0.217,2.49784964167864e-101,2.95130481605754e-73,1.48266732455548e-105
"CD160",1.22817997827296e-105,4.73817720677395,0.625,0.047,4.1382296187929e-101,2.03547060447636e-91,4.89386917355885,0.48,0.019,6.85831465472263e-87,2.03547060447636e-91,2.45635995654593e-105
"IFITM1",1.01546678725124e-61,2.30350349395737,0.86,0.355,3.42151379296431e-57,5.47912647466825e-104,2.67645341466905,1,0.618,1.84613687437472e-99,1.01546678725124e-61,1.09582529493366e-103
"FCRL6",6.55738152318816e-57,3.87152927309364,0.395,0.036,2.20944413042302e-52,3.34321342379929e-101,5.1091196468897,0.515,0.018,1.12646233101493e-96,6.55738152318816e-57,6.68642684759861e-101
"AKR1C3",7.01596843937366e-99,5.95165219466806,0.495,0.017,2.36396040596256e-94,5.87546202964565e-85,6.15794636368883,0.415,0.011,1.9796781762688e-80,5.87546202964565e-85,1.40319368787472e-98
"IGFBP7",3.44835092593251e-76,4.75311240218714,0.515,0.054,1.1618873609837e-71,1.39286257610327e-96,4.22583572137883,0.675,0.084,4.69311116392235e-92,3.44835092593251e-76,2.78572515220653e-96
"CCL4",2.55405960479008e-96,4.23591091260611,0.75,0.122,8.6056484323797e-92,5.48721725038808e-81,3.06615906695237,0.73,0.122,1.84886298034576e-76,5.48721725038808e-81,5.10811920958015e-96
"APMAP",1.08472321011915e-88,3.52487406280965,0.725,0.129,3.65486638417546e-84,1.0472881666684e-95,3.28104247821516,0.85,0.213,3.52873274877252e-91,1.08472321011915e-88,2.09457633333682e-95
"CMC1",9.57332716817188e-89,3.45997238321383,0.795,0.178,3.22563685604383e-84,7.02984422651098e-46,2.78349723661078,0.595,0.177,2.36863571368061e-41,7.02984422651098e-46,1.91466543363436e-88
"PLEKHF1",1.10964448344815e-46,3.82347350727837,0.36,0.042,3.73883612253019e-42,8.62906874630748e-86,4.18841560909879,0.56,0.052,2.90747842338084e-81,1.10964448344815e-46,1.72581374926152e-85
"SAMD3",5.15759659636982e-72,3.28828409058271,0.605,0.095,1.73780059718085e-67,3.64970911302358e-85,3.14055273106282,0.725,0.123,1.22973298854217e-80,5.15759659636982e-72,7.29941822604719e-85
"HLA-A",1.14138521318679e-83,1.26317806588477,1,0.993,3.84578333731156e-79,7.39720305657169e-58,0.955378045879491,1,0.985,2.49241359788126e-53,7.39720305657169e-58,2.28277042637358e-83
"IL18RAP",7.68829848987199e-49,5.25285569399198,0.265,0.011,2.59049529317747e-44,2.88900664844051e-83,4.67716126510682,0.475,0.027,9.73421900125547e-79,7.68829848987199e-49,5.77801329688111e-83
"B2M",7.9436659600239e-77,0.75647832019024,1,1,2.67653880857045e-72,3.89384806380719e-83,0.995405096765827,1,0.999,1.31199316661919e-78,7.9436659600239e-77,7.78769612761442e-83
"HLA-B",1.4267964143762e-82,0.973812661886181,1,1,4.80744783859916e-78,2.81788716325165e-65,0.80434198351468,1,1,9.49458900786011e-61,2.81788716325165e-65,2.85359282875239e-82
"CHST12",4.76879631975276e-59,2.72703466977199,0.685,0.198,1.60679823197749e-54,5.50276170356164e-81,3.2580178718309,0.72,0.145,1.85410052839806e-76,4.76879631975276e-59,1.10055234071232e-80
"HLA-C",4.00206531173555e-78,1.03038873895556,1,0.999,1.34845588613618e-73,7.36082173044612e-59,1.00904084947495,1,0.981,2.48015527385652e-54,7.36082173044612e-59,8.00413062347123e-78
"RPS8",6.96094711050848e-52,-0.925769930248659,0.99,1,2.34542151941473e-47,9.58504217557064e-78,-1.259580600701,1,1,3.22958411063677e-73,6.96094711050848e-52,1.91700843511415e-77
"IFITM2",2.05115341493628e-46,1.35883620451512,0.96,0.702,6.91115631628629e-42,1.3267053288402e-77,1.75371130040378,1,0.86,4.47020093499417e-73,2.05115341493628e-46,2.65341065768043e-77
"ZAP70",1.97040027889844e-54,2.79102594600538,0.635,0.177,6.63906669972042e-50,1.59002829407691e-75,2.62166733684973,0.84,0.252,5.35744133406273e-71,1.97040027889844e-54,3.18005658815383e-75
"RPS13",1.05614766111435e-54,-0.911982135737252,1,1,3.55858392935869e-50,3.20582693620117e-75,-1.17738041742832,1,0.998,1.08017132788362e-70,1.05614766111435e-54,6.41165387240239e-75
"RPL39",1.21748205773865e-74,-1.05859278290539,1,1,4.10218404534459e-70,9.36432608121545e-72,-1.0926183994093,1,0.998,3.15521602980473e-67,9.36432608121545e-72,2.43496411547733e-74
"C1orf21",5.41404971702813e-59,4.55154656502195,0.34,0.018,1.82420991165546e-54,7.86294002411066e-74,5.00154076939028,0.39,0.015,2.64933901172385e-69,5.41404971702813e-59,1.57258800482213e-73
"NCR3",4.30053474135303e-51,2.83877194619333,0.55,0.116,1.44902217575149e-46,1.3807028663681e-73,2.59243050763624,0.725,0.143,4.65214023794067e-69,4.30053474135303e-51,2.76140573273619e-73
"NMUR1",1.36886240449296e-10,3.28215881667794,0.105,0.018,4.61224498569857e-06,3.82764816503506e-71,7.0238029209871,0.325,0.004,1.28968777272691e-66,1.36886240449296e-10,7.65529633007019e-71
"RPL8",9.62931260349748e-62,-0.849869811383101,1,1,3.24450058862244e-57,3.90053162593248e-70,-1.01502929309504,0.995,0.999,1.31424512604169e-65,9.62931260349748e-62,7.80106325186491e-70
"PYHIN1",9.88002836811592e-70,3.2856805090564,0.595,0.095,3.32897675835298e-65,2.28770157346074e-51,3.07441819702218,0.515,0.1,7.70818168161863e-47,2.28770157346074e-51,1.9760056736232e-69
"PRKCH",2.34421272233097e-38,2.1978841796257,0.56,0.169,7.89859034662196e-34,6.17344621655646e-69,2.64324393720942,0.785,0.23,2.08008096820654e-64,2.34421272233097e-38,1.2346892433113e-68
"KIR3DL1",2.77795535385382e-23,5.45366695270717,0.12,0.004,9.36004276927506e-19,3.97585033236207e-68,10.5353348702323,0.29,0,1.33962301098608e-63,2.77795535385382e-23,7.95170066472407e-68
"SH2D2A",1.29229663873717e-18,2.83453924206447,0.23,0.051,4.35426429456102e-14,2.62401553205075e-67,3.25909483171056,0.585,0.095,8.8413579336918e-63,1.29229663873717e-18,5.24803106410149e-67
"JAK1",7.97102793696061e-50,1.92450841564339,0.855,0.518,2.68575815307951e-45,6.9019953689381e-67,1.98237456008841,0.955,0.616,2.32555831961e-62,7.97102793696061e-50,1.38039907378762e-66
"SLC9A3R1",1.17782182492036e-26,1.90806639794743,0.57,0.255,3.96855285688668e-22,1.10423096157989e-66,2.22520686770584,0.905,0.495,3.72059580194727e-62,1.17782182492036e-26,2.2084619231598e-66
"C12orf75",1.68492732832337e-66,2.86829553549629,0.69,0.165,5.67719414005275e-62,4.85992937209201e-61,2.63628441182396,0.67,0.159,1.63750460263268e-56,4.85992937209201e-61,3.36985465664678e-66
"RPL18A",7.81267338799705e-66,-1.01703629108605,1,1,2.63240217135173e-61,1.52415789695446e-63,-1.04445730833131,0.995,1,5.13549761799837e-59,1.52415789695446e-63,1.56253467759941e-65
"CCL5",1.53464762070043e-47,2.18157663705342,0.765,0.307,5.17084169318802e-43,1.38038358835869e-65,2.4094628497346,0.71,0.149,4.65106446261576e-61,1.53464762070043e-47,2.76076717671735e-65
"RPL34",2.1267405069261e-65,-0.974573569113358,1,1,7.16583946403681e-61,2.77308518483884e-51,-0.911503673630952,1,0.999,9.34363322179598e-47,2.77308518483884e-51,4.25348101385222e-65
"HCST",2.95327593018405e-62,1.71588399870848,0.975,0.714,9.95076791916215e-58,1.61042347992242e-63,1.77563070646596,0.965,0.703,5.4261608732506e-59,2.95327593018405e-62,3.22084695984481e-63
"CEP78",2.70914915968412e-23,2.98876407266161,0.275,0.059,9.12820717863969e-19,1.6200353141012e-63,3.48607203627827,0.525,0.075,5.45854698733259e-59,2.70914915968412e-23,3.24007062820241e-63
"IFNG",3.46586497933065e-33,4.23569998499778,0.255,0.028,1.16778854613567e-28,1.80221560648699e-63,4.16419889962274,0.425,0.036,6.07238526449725e-59,3.46586497933065e-33,3.60443121297399e-63
"MCTP2",2.04899547150132e-18,3.14251727883546,0.185,0.031,6.90388534167656e-14,5.15533448292946e-63,3.27316219935924,0.555,0.09,1.73703840067825e-58,2.04899547150132e-18,1.0310668965859e-62
"TGFBR3",1.31638948222319e-32,3.8554021163102,0.22,0.018,4.4354427214028e-28,3.77027585502312e-62,3.59717143719808,0.47,0.054,1.27035674659149e-57,1.31638948222319e-32,7.5405517100463e-62
"RPS2",3.07647048706329e-49,-0.740651824334871,1,1,1.03658596591111e-44,2.01284143742101e-61,-1.0490070092919,0.995,1,6.78206793924635e-57,3.07647048706329e-49,4.02568287484197e-61
"RAC2",2.46561554063742e-36,1.23476846323465,0.915,0.723,8.30764500262371e-32,4.65486690769467e-61,1.32886766289504,0.98,0.897,1.56841085587864e-56,2.46561554063742e-36,9.30973381538941e-61
"RPL12",2.03854875216035e-55,-0.859493495736425,1,1,6.86868616552908e-51,6.01059039431166e-61,-0.995410058974088,1,1,2.02520832745937e-56,2.03854875216035e-55,1.20211807886234e-60
"PLAC8",2.42812250934976e-60,1.71402475901932,0.965,0.673,8.18131598300307e-56,1.17323328955356e-40,1.7130244692748,0.835,0.526,3.95309224582176e-36,1.17323328955356e-40,4.85624501869959e-60
"APOBEC3G",1.56855018678623e-53,2.46289305780788,0.725,0.263,5.28507299935753e-49,2.98021860875455e-60,2.71805901413154,0.68,0.178,1.00415485803376e-55,1.56855018678623e-53,5.96043721750904e-60
"TPST2",2.50158427180338e-32,2.30263922337177,0.575,0.234,8.42883804541431e-28,3.79402447311977e-60,2.78377373932837,0.7,0.211,1.27835860597298e-55,2.50158427180338e-32,7.58804894623964e-60
"RPS9",1.15567853444796e-59,-0.793584485902368,0.99,1,3.89394325396897e-55,1.31678667158777e-48,-0.946056220033594,0.98,0.995,4.43678101124782e-44,1.31678667158777e-48,2.31135706889593e-59
"PFN1",1.25477066202093e-46,0.984098051355351,1,0.983,4.22782426861331e-42,1.15777463921798e-59,1.06123794742576,1,0.993,3.90100586938108e-55,1.25477066202093e-46,2.31554927843595e-59
"MYL12A",1.40237635238586e-59,1.34696684836565,0.99,0.931,4.72516688172892e-55,1.41199729240169e-46,1.09504186175734,0.98,0.932,4.75758367701824e-42,1.41199729240169e-46,2.80475270477174e-59
"UBB",2.01442761790416e-59,1.32526867015581,0.995,0.903,6.78741241576627e-55,4.57780552770341e-43,1.15438134382218,0.96,0.848,1.54244579450439e-38,4.57780552770341e-43,4.02885523580832e-59
"TXK",6.42899559350652e-36,2.67200223903767,0.445,0.107,2.16618577527609e-31,4.22512283013582e-59,2.7688308548245,0.645,0.151,1.42361288638596e-54,6.42899559350652e-36,8.45024566027177e-59
"RPL28",1.00981277408139e-46,-0.631770026687215,1,1,3.40246316098984e-42,3.42848403890853e-58,-0.772740032760823,1,1,1.15519341206984e-53,1.00981277408139e-46,6.85696807781714e-58
"RPL11",6.36024086378022e-54,-0.821202893252384,1,1,2.14301955664211e-49,4.91701255930153e-58,-0.96431754373856,1,1,1.65673821173106e-53,6.36024086378022e-54,9.83402511860302e-58
"SYTL3",1.3477007666569e-12,2.58943062309153,0.18,0.046,4.54094296317376e-08,5.89188185959597e-58,2.94865891338686,0.575,0.115,1.98521067377226e-53,1.3477007666569e-12,1.17837637191921e-57
"CD52",7.77207690890955e-50,-1.27633227925725,0.825,0.996,2.61872359368798e-45,8.96420292982123e-58,-1.7590253510678,0.57,0.974,3.02039853517397e-53,7.77207690890955e-50,1.79284058596424e-57
"ITGB2",8.62690615874618e-56,1.47287107593553,0.98,0.744,2.90674976112794e-51,9.51649101046505e-58,1.37504919909986,1,0.786,3.20648648106609e-53,8.62690615874618e-56,1.903298202093e-57
"ABHD17A",6.01708952851994e-50,2.79223701451286,0.635,0.206,2.02739814573951e-45,1.04652524082152e-57,2.95467988187425,0.645,0.175,3.52616214642404e-53,6.01708952851994e-50,2.09305048164307e-57
"CX3CR1",1.40519631048427e-17,2.03781942288243,0.395,0.163,4.73466844854571e-13,3.80736890027184e-57,2.75340849280728,0.68,0.194,1.28285487725759e-52,1.40519631048427e-17,7.61473780054362e-57
"KIR2DL3",3.16161421016773e-44,7.82746881813916,0.195,0.001,1.06527429197391e-39,4.64185423696119e-57,7.75860542725547,0.25,0.001,1.5640263666017e-52,3.16161421016773e-44,9.28370847392233e-57
"SYNE1",1.65363972706355e-16,2.02855594784005,0.32,0.111,5.57177369636792e-12,5.72118261846305e-57,2.70840499006104,0.685,0.2,1.92769527146494e-52,1.65363972706355e-16,1.14423652369261e-56
"CALM1",1.29933462664029e-36,1.2232014324768,0.92,0.78,4.3779780910018e-32,3.55539431212237e-55,1.13569152392056,0.99,0.921,1.19795455952651e-50,1.29933462664029e-36,7.11078862424472e-55
"RPL32",2.85877763793183e-51,-0.874321108795897,1,1,9.6323653732475e-47,4.44710406744954e-55,-1.03654000403363,1,1,1.49840724448645e-50,2.85877763793183e-51,8.89420813489915e-55
"SRGN",7.29994479562542e-31,0.996197554206231,0.97,0.685,2.45964339943803e-26,6.86676474566217e-55,1.39535355370186,0.99,0.679,2.31368771340341e-50,7.29994479562542e-31,1.37335294913244e-54
"PTPRCAP",0.773763319399325,0.731996538015308,0.01,0.008,1,1.08639132279507e-54,1.41038514999158,0.99,0.601,3.66048692302571e-50,0.773763319399325,2.17278264559015e-54
"COTL1",2.09408320433446e-28,-2.35658920145532,0.41,0.756,7.05580394868454e-24,1.17213578591338e-54,-3.81764842481543,0.205,0.807,3.94939431705653e-50,2.09408320433446e-28,2.34427157182676e-54
"CD99",4.14613785236982e-42,1.72765714528954,0.835,0.444,1.39699968797749e-37,2.58762352130139e-54,1.81759114167318,0.925,0.563,8.7187386926729e-50,4.14613785236982e-42,5.17524704260277e-54
"RPL21",3.29806245356706e-54,-0.774175376375823,1,1,1.11124916310488e-49,8.79329435692401e-15,-0.485318517725047,0.985,0.995,2.96281260062198e-10,8.79329435692401e-15,6.59612490713417e-54
"HLA-E",6.6230790310341e-54,1.07288814090864,1,0.945,2.23158024871663e-49,2.82335027248018e-37,0.712403062993027,1,0.987,9.51299640809471e-33,2.82335027248018e-37,1.32461580620682e-53
"RHOC",1.96228649385202e-53,1.83219630827468,0.845,0.319,6.61172811238499e-49,1.51370574958992e-40,1.80692878128792,0.725,0.27,5.10028015266828e-36,1.51370574958992e-40,3.92457298770406e-53
"MMP23B",7.43741373246728e-31,4.2684772720356,0.19,0.012,2.50596218301752e-26,7.99819516670572e-53,5.31214646026409,0.27,0.008,2.69491187946982e-48,7.43741373246728e-31,1.59963903334114e-52
"LITAF",8.66125065782118e-39,1.74491940782145,0.795,0.465,2.91832179664627e-34,5.46106274360207e-52,1.96430700871031,0.86,0.493,1.84005048082928e-47,8.66125065782118e-39,1.09221254872042e-51
"KLRC1",1.54712480589739e-51,3.51671927354436,0.355,0.03,5.21288232099066e-47,4.0043691765476e-48,5.7621931083786,0.235,0.005,1.34923215034595e-43,4.0043691765476e-48,3.0942496117948e-51
"RPS23",6.13147551785967e-35,-0.701504146980852,1,1,2.06593936098764e-30,1.89814929655933e-51,-0.935552688282518,0.995,1,6.395624239827e-47,6.13147551785967e-35,3.79629859311868e-51
"RARRES3",1.27491571881447e-46,1.82900929325147,0.845,0.467,4.29570102297347e-42,2.2125655665852e-51,2.04567681557845,0.845,0.49,7.45501842005218e-47,1.27491571881447e-46,4.42513113317043e-51
"CD244",1.37451090389462e-25,2.94695817606697,0.315,0.074,4.63127703958253e-21,2.67033308552948e-51,3.13881569816063,0.525,0.111,8.99742029838303e-47,1.37451090389462e-25,5.340666171059e-51
"RAP1B",5.10015176061941e-41,1.81287837338679,0.8,0.451,1.7184451342231e-36,2.74673583713172e-51,1.77165159553752,0.9,0.603,9.25485172963161e-47,5.10015176061941e-41,5.49347167426345e-51
"DENND2D",1.01687088898818e-30,2.1768234380315,0.51,0.18,3.42624477335676e-26,3.90865229278101e-51,2.12831027773991,0.77,0.301,1.31698130352963e-46,1.01687088898818e-30,7.81730458556202e-51
"RPL26",7.91925860341924e-51,-0.680239398408896,0.995,1,2.66831499383608e-46,2.65338308793701e-38,-0.580665184891426,1,0.998,8.94030897649495e-34,2.65338308793701e-38,1.58385172068385e-50
"EFHD2",5.0285058115463e-48,2.16550809768207,0.77,0.368,1.69430474814241e-43,1.47840696612185e-50,2.07030048335747,0.825,0.383,4.98134443165095e-46,5.0285058115463e-48,2.95681393224369e-50
"RPS12",9.72046354310534e-42,-0.809195908512609,0.995,1,3.27521298621391e-37,4.19398655559895e-50,-1.03845512566113,1,1,1.41312183004351e-45,9.72046354310534e-42,8.38797311119792e-50
"PRSS57",2.58009570760494e-05,4.04522572440069,0.035,0.004,0.869337447720409,4.20200329066689e-50,8.11598150170997,0.22,0.001,1.4158229887573e-45,2.58009570760494e-05,8.40400658133374e-50
"STOM",6.60049212990767e-25,2.34918485898968,0.385,0.113,2.22396981825109e-20,3.56316022109649e-49,2.62346291132315,0.58,0.142,1.20057120489625e-44,6.60049212990767e-25,7.12632044219296e-49
"LPCAT1",1.06644333202323e-22,2.35983695951222,0.37,0.115,3.59327416291906e-18,6.46794952244566e-49,2.69062526253258,0.61,0.174,2.17931091209284e-44,1.06644333202323e-22,1.29358990448913e-48
"FCGR3A",1.13487197824714e-43,1.15050670995115,0.82,0.244,3.82383764350592e-39,3.20248052223755e-48,1.44037677582445,0.795,0.221,1.07904378716272e-43,1.13487197824714e-43,6.40496104447514e-48
"CCND3",5.83425720345714e-48,1.90586628962152,0.85,0.504,1.96579462213285e-43,3.0150979104719e-43,1.52604957729183,0.91,0.689,1.0159070899544e-38,3.0150979104719e-43,1.16685144069143e-47
"GSN",1.44050095226788e-30,3.1653876252712,0.35,0.077,4.8536239085714e-26,7.02343255163264e-48,2.90053139611463,0.505,0.105,2.3664753639471e-43,1.44050095226788e-30,1.40468651032652e-47
"NCAM1",7.86057907348044e-17,6.75827173125334,0.075,0.001,2.6485435130185e-12,1.56480400210183e-47,7.24155738808223,0.215,0.002,5.27245060468191e-43,7.86057907348044e-17,3.12960800420369e-47
"CD63",2.37560309627765e-47,1.97628628037905,0.8,0.411,8.00435707259793e-43,1.47715520183039e-31,1.73992720756314,0.71,0.372,4.97712673704731e-27,1.47715520183039e-31,4.7512061925553e-47
"FASLG",1.9054748068408e-33,4.94876251775417,0.18,0.007,6.42030681416941e-29,2.63795198308907e-47,6.39693880191146,0.225,0.004,8.88831541182033e-43,1.9054748068408e-33,5.27590396617812e-47
"IL2RG",1.81164081574544e-39,1.52798537938785,0.835,0.475,6.10414256457269e-35,3.1271457157411e-47,1.56546039767864,0.925,0.595,1.0536604774618e-42,1.81164081574544e-39,6.25429143148223e-47
"RPL36",3.79965745108015e-47,-0.843024865449439,0.995,1,1.28025658156695e-42,7.37552713128497e-43,-0.88875837501437,0.985,0.997,2.48511011161516e-38,7.37552713128497e-43,7.59931490216028e-47
"SUN2",1.04434814550895e-38,1.61511609669991,0.84,0.476,3.51882664147786e-34,3.86535971365732e-47,1.49364269498844,0.935,0.627,1.3023943019197e-42,1.04434814550895e-38,7.73071942731469e-47
"RPLP1",1.03852313591289e-29,-0.558516182954307,1,1,3.49919985414488e-25,6.74636538845347e-47,-0.804551450552257,1,0.999,2.27312035398551e-42,1.03852313591289e-29,1.3492730776907e-46
"ARPC5L",2.05896954738549e-43,2.27805851303896,0.665,0.244,6.93749199296066e-39,8.49390784240561e-47,2.30188335080986,0.7,0.279,2.86193730842015e-42,2.05896954738549e-43,1.69878156848113e-46
"MBP",2.77623862417996e-17,1.45376103647318,0.53,0.288,9.35425842031197e-13,1.52814380045221e-46,2.06119575701035,0.79,0.404,5.14892772124368e-42,2.77623862417996e-17,3.05628760090443e-46
"PPP1R18",1.94073716227075e-20,1.48756079030196,0.66,0.432,6.53911979455508e-16,1.53266629585582e-46,1.66464705385592,0.88,0.531,5.16416581725659e-42,1.94073716227075e-20,3.06533259171165e-46
"XBP1",8.95341114712537e-36,2.02646977233452,0.7,0.35,3.01676235191242e-31,2.07575118684434e-46,2.09431898926864,0.775,0.369,6.99403604895331e-42,8.95341114712537e-36,4.15150237368871e-46
"KIR2DL1",1.13435129640912e-34,6.44254957396405,0.165,0.003,3.82208325812087e-30,2.14241080521532e-46,7.95232052544578,0.21,0.002,7.21863896709251e-42,1.13435129640912e-34,4.28482161043068e-46
"RPL35A",1.74684797639318e-38,-0.699584963563093,0.995,1,5.88582957165918e-34,3.31189310951376e-46,-0.848389423026933,0.99,1,1.11590926431957e-41,1.74684797639318e-38,6.62378621902751e-46
"RPL13",3.18410020303117e-45,-0.750719395331255,1,1,1.07285072240932e-40,8.43970096461311e-46,-0.926281366244116,1,1,2.84367284301674e-41,3.18410020303117e-45,1.68794019292262e-45
"MYO1F",1.03581670669214e-45,1.66405040466096,0.885,0.514,3.49008081152849e-41,1.58166704897481e-16,0.872415468164561,0.73,0.46,5.32926895481573e-12,1.58166704897481e-16,2.07163341338427e-45
"RPL22",1.01988667137963e-36,-0.868433827173034,0.94,0.994,3.43640615054653e-32,1.59088781931063e-45,-0.962700772501395,0.975,0.996,5.36033741838524e-41,1.01988667137963e-36,3.18177563862125e-45
"VIM",1.57516518967968e-40,-1.85412311998726,0.49,0.872,5.30736159010671e-36,1.59903574541655e-45,-1.8952906030471,0.63,0.933,5.38779104060653e-41,1.57516518967968e-40,3.19807149083313e-45
