"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SCML1",0.0226421381415959,-0.751255612885425,0.037,0.075,1
"TOMM34",0.0226741305419965,-0.681374188587299,0.03,0.065,1
"CLEC4F",0.0227445353895677,-0.93205127954447,0.007,0.03,1
"RUSC1",0.0227633688085533,-0.741014772039077,0.04,0.078,1
"SLC43A1",0.0227731764733608,-1.33454324616381,0.01,0.035,1
"CEBPZOS",0.0228257618346978,-0.332694106645393,0.12,0.183,1
"NAPB",0.0228709777724656,-1.07911526485766,0.01,0.035,1
"ZDHHC5",0.0229082916117251,-0.222900862116145,0.037,0.075,1
"MAN2C1",0.0229176214182138,0.813476917421989,0.19,0.145,1
"SDE2",0.0229302538847832,-0.466464835373634,0.043,0.084,1
"TMEM99",0.022935249099043,-1.45135230535029,0.02,0.05,1
"APOBEC3C",0.0229749442553419,-0.436013227774103,0.16,0.223,1
"RHCE",0.0230037942840217,-3.15799164587018,0.003,0.024,1
"GPR25",0.0230037942840217,-3.51460570205347,0.003,0.024,1
"CHFR",0.0230551622592895,-0.329532436586054,0.127,0.188,1
"NTAN1",0.0230624179979869,-0.258357135498061,0.073,0.123,1
"TAX1BP3",0.0230629415055132,-0.57453258039468,0.06,0.105,1
"BLOC1S5",0.023066681344811,-0.397297154005482,0.037,0.075,1
"ZNF230",0.0230676754947842,-1.01166381802844,0.01,0.035,1
"RP11-284M14.1",0.0230853605779353,-2.96871811242464,0.003,0.024,1
"ESD",0.0230939522215761,0.680657718471009,0.303,0.267,1
"CHRNB1",0.0231094661944269,-0.818161358076554,0.037,0.074,1
"SCAF1",0.0231677547145074,-0.374138957123583,0.063,0.109,1
"NFYA",0.0231919406055686,-0.91472527913022,0.033,0.069,1
"L3MBTL2",0.0232024950455981,-0.135422731981772,0.05,0.094,1
"BBS1",0.0232081809290372,-2.50735662007034,0.003,0.024,1
"SEC14L2",0.0232081809290372,-2.57517256299543,0.003,0.024,1
"ANGEL2",0.0232120082041616,-0.23833045157688,0.07,0.118,1
"RP11-440L14.4",0.0232492469334658,-2.44600884222167,0.003,0.024,1
"USP45",0.0232658407012735,-1.13407483349366,0.01,0.035,1
"MRRF",0.0232852784933001,-0.578332628448364,0.05,0.091,1
"RP11-342D11.3",0.0232903760114948,-2.56893906262029,0.003,0.024,1
"STRN3",0.0232992468674917,1.25856004514656,0.077,0.045,1
"HNRNPM",0.0233001820974174,-0.223645387660772,0.427,0.532,1
"RP11-102N12.3",0.0233110137631196,1.903033617023,0.03,0.012,1
"DHDDS",0.0233448103791329,-0.426183266268521,0.027,0.061,1
"RFC3",0.0233566043244307,1.98734356725105,0.03,0.012,1
"UTF1",0.0233579149211864,1.31521689297957,0.057,0.03,1
"ZNF586",0.0234277180931659,-0.921218534478101,0.033,0.069,1
"VPS54",0.0234535891980343,1.53115509911517,0.047,0.023,1
"TTC30B",0.0234555246212411,-2.23608806599552,0.003,0.024,1
"LYPD2",0.0234555246212411,-3.82120979868091,0.003,0.024,1
"ZNF568",0.0234880441796624,-1.3720825942775,0.02,0.05,1
"HHLA3",0.0234917518819727,-1.87571974529951,0.013,0.04,1
"PIN1",0.0235044865051474,-0.205690507796031,0.26,0.346,1
"SPTLC1",0.0235207162385571,-0.429778377335237,0.057,0.102,1
"MMS19",0.0235445177963642,-0.283222524318466,0.077,0.125,1
"XPNPEP3",0.0235841081928599,-0.531574405089039,0.047,0.087,1
"TP53I3",0.0236012536927907,1.65772511217947,0.06,0.033,1
"HKR1",0.0236085449748173,-1.09025142437527,0.037,0.073,1
"UTP6",0.0236505474863325,-0.311509399632047,0.12,0.18,1
"MTHFSD",0.0236748056750451,-1.01016775626279,0.017,0.045,1
"NTPCR",0.0237218981985919,-0.58915562628886,0.05,0.092,1
"SGK3",0.0237231042632047,0.825109736896839,0.123,0.083,1
"SYNJ2BP-COX16",0.0237469783933237,-2.02698431518815,0.003,0.024,1
"CHAC2",0.0237679164178172,-1.93000340826163,0.003,0.024,1
