"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NCR3",8.77034369780022e-105,3.7121998589387,0.611,0.09,2.9550796055368e-100
"HLA-C",2.2331139994502e-104,1.18356079583886,1,0.981,7.5242543097475e-100
"TRDC",4.94386930391839e-102,5.3517076273415,0.455,0.015,1.66578732326226e-97
"CCL4",1.96152887801431e-98,2.8050940651043,0.599,0.076,6.60917540158141e-94
"APMAP",4.74558728192568e-98,3.41988374702978,0.668,0.167,1.59897817877204e-93
"RPS13",5.61720275724539e-98,-0.90287456803188,1,0.998,1.89266029702626e-93
"CD7",7.22885862995164e-93,2.62492245479848,0.834,0.35,2.43569162677591e-88
"C12orf75",1.70989112024226e-91,3.30251845249231,0.614,0.122,5.76130714054428e-87
"CD99",3.81448106789135e-90,1.95027020534072,0.901,0.51,1.28525125101531e-85
"RPS8",2.23124300639107e-89,-0.903659048051253,1,1,7.51795018573408e-85
"GZMK",3.06932261987541e-87,5.06806283097216,0.428,0.025,1.03417756354082e-82
"IFITM1",3.81964896602965e-87,2.3362647305987,0.908,0.587,1.28699252261403e-82
"APOBEC3G",2.72047912552126e-85,3.14795207712244,0.606,0.14,9.16638236553134e-81
"CD160",1.70073091673446e-84,8.36795909611121,0.354,0.003,5.7304427508451e-80
"ZAP70",6.67201296291498e-83,2.61441639422161,0.698,0.219,2.24806804772457e-78
"FCRL6",4.58102282433174e-81,6.55807120926363,0.349,0.005,1.54352983043034e-76
"PYHIN1",5.77284283361333e-81,3.79624716456412,0.48,0.06,1.94510166435767e-76
"SYNE2",7.44344730382524e-81,2.7634129303122,0.616,0.146,2.50799513455088e-76
"TTC38",8.92342950595654e-81,5.13743961567175,0.416,0.032,3.006660337737e-76
"EOMES",5.09606968184351e-80,6.16528629568968,0.359,0.01,1.71706971860035e-75
"MYL12A",5.32904563970637e-80,1.08563444491846,0.983,0.931,1.79556863784267e-75
"CHST12",8.27577173226793e-80,3.2125235893736,0.569,0.124,2.78843852747036e-75
"PRKCH",1.72090929593778e-79,2.63950484459348,0.666,0.196,5.79843178173275e-75
"XCL1",6.88160108744537e-79,7.66748807753462,0.334,0.003,2.31868667040384e-74
"SLC9A3R1",7.97688133336098e-79,2.20949554133212,0.792,0.425,2.68773039646265e-74
"CMC1",1.96754620489583e-78,3.91795703035105,0.564,0.134,6.62945018277602e-74
"PRSS23",3.14190346630498e-77,10.3179741419826,0.317,0,1.0586329539368e-72
"PLEKHF1",1.35576704522896e-75,4.67241380294049,0.389,0.027,4.56812148219444e-71
"COTL1",5.10285357486816e-74,-2.89502080963947,0.344,0.833,1.71935548351608e-69
"IL18RAP",2.10347389510233e-73,8.03499983999746,0.312,0.003,7.0874449421578e-69
"RARRES3",1.72898907465951e-71,1.917648352976,0.812,0.48,5.82565578815774e-67
"STOM",3.99519506474095e-70,2.99171290564993,0.502,0.095,1.34614102511382e-65
"TGFBR3",1.1389606580913e-69,4.84848860033293,0.347,0.019,3.83761404137281e-65
"SH2D2A",6.45172785979337e-69,3.54639437185058,0.438,0.061,2.17384518507878e-64
"IFNG",1.98515979315035e-68,5.89128970028601,0.317,0.01,6.68879740704077e-64
"CALM1",3.01835322013412e-67,1.0788905145776,0.968,0.908,1.01700393399199e-62
"PABPC1",1.1847789555679e-66,-0.822653324607141,0.968,0.994,3.9919942128905e-62
"HLA-DRA",1.45501328329519e-64,-4.19732656114265,0.215,0.648,4.9025217567348e-60
"RPL8",4.20153302739409e-64,-0.632210392944875,0.995,1,1.41566453825016e-59
"HLA-DRB5",6.63520532181481e-64,-4.24922809443945,0.079,0.566,2.23566608113228e-59
"MYBL1",8.97419317211721e-64,4.06648985197552,0.354,0.03,3.02376464741317e-59
"FTH1",2.31720361376877e-63,-2.09377416748775,0.985,0.999,7.80758585623249e-59
"LITAF",3.92377145659863e-63,1.80208946134727,0.795,0.483,1.32207555458634e-58
"IL2RG",1.1009491707738e-61,1.46345977244148,0.881,0.561,3.70953813600526e-57
"SH2D1B",1.00775413817957e-59,4.37873040835833,0.374,0.05,3.39552679318224e-55
"AIF1",1.73969323127037e-59,-6.25837118861855,0.052,0.515,5.8617223734424e-55
"SYNE1",2.27014047733487e-59,2.80881208733614,0.537,0.158,7.64901132433212e-55
"IL32",7.819053542004e-59,1.6987483761381,0.757,0.42,2.63455190044283e-54
"ARL4C",1.11948682004552e-58,1.9702562851041,0.691,0.309,3.77199889146136e-54
"RPL39",1.23155487503795e-58,-0.647179533792108,1,0.998,4.14960099595288e-54
"SPI1",1.39468569532914e-58,-6.47921864786475,0.015,0.475,4.699253981842e-54
"C1orf21",1.52356217582667e-58,6.7886572146847,0.257,0.004,5.13349039523037e-54
"NCR1",2.2108955220839e-58,7.52822302600033,0.25,0.002,7.44939137210949e-54
"RPS23",8.03416022214498e-58,-0.68571487440212,0.998,1,2.70702994524953e-53
"ARPC5L",1.98094445563351e-57,2.29894866670616,0.611,0.242,6.67459424881155e-53
"HLA-DRB1",2.42615797496713e-57,-3.60393657329495,0.265,0.648,8.17469668085425e-53
"LCK",3.25038136930172e-57,1.48576244042314,0.814,0.386,1.09518349857252e-52
"SUN2",5.88768677470997e-56,1.35470437838764,0.871,0.599,1.98379718187078e-51
"PFN1",6.38885853367337e-56,0.827025848584353,0.998,0.992,2.15266199433591e-51
"LYAR",2.03559595915617e-55,2.66155208509436,0.54,0.172,6.85873702478079e-51
"TRGC1",1.5322686109634e-54,5.55411894720361,0.265,0.011,5.16282585778008e-50
"CYBB",7.9811604617662e-54,-7.71370803222784,0.002,0.433,2.68917220598751e-49
"NACA",6.24558007254362e-53,-0.633969980861113,0.99,0.994,2.10438574964285e-48
"KLF4",1.96794600416629e-52,-5.07828091834016,0.047,0.473,6.63079726643789e-48
"RPL11",2.26376035345423e-51,-0.628753664489799,1,1,7.62751413492867e-47
"UBB",5.82762924541713e-51,0.981768828525677,0.948,0.847,1.96356139795085e-46
"DENND2D",8.46818214352658e-51,1.96321790942262,0.634,0.268,2.85326929143985e-46
"PPP2R5C",3.25675170551494e-50,2.07628494384867,0.616,0.271,1.0973299196562e-45
"CEP78",4.87361338284817e-50,3.51187992817031,0.349,0.055,1.64211529321686e-45
"NCF1",5.03837468016937e-50,-3.13028018383986,0.134,0.564,1.69762996473627e-45
"RPL22",1.49137404409394e-49,-0.708535274153377,0.985,0.997,5.02503570417012e-45
"IFNGR2",4.67794638103533e-49,-5.32398772900246,0.01,0.417,1.57618725362605e-44
"TPST2",2.65020543217673e-48,2.31601366643591,0.535,0.202,8.92960218317626e-44
"TRGV9",3.69450436236497e-48,6.09538755550713,0.213,0.003,1.24482629985525e-43
"RPL12",1.09297069487769e-47,-0.594952027379196,1,1,3.6826554593209e-43
"ABHD17A",1.68098010798352e-47,2.53558377924131,0.495,0.169,5.66389437583966e-43
"XBP1",2.06375041559702e-47,1.84782246344067,0.661,0.347,6.95360065031261e-43
"PFDN5",2.41568730104252e-47,-0.637232516320944,0.96,0.989,8.13941679213267e-43
"C9orf142",5.75582121067513e-47,1.62711905544874,0.713,0.424,1.93936639872488e-42
"IFI30",1.20029819260763e-46,-6.87421508319915,0.01,0.396,4.04428473017215e-42
"PPP2R2B",1.39605567230349e-46,5.62967437339718,0.223,0.008,4.70386998225939e-42
"CD2",6.40121457466449e-46,1.90491903113401,0.614,0.257,2.15682523878745e-41
"AKR1C3",8.71720479876166e-46,5.49100897832774,0.223,0.009,2.93717498489475e-41
"CFD",2.20016088784529e-45,-6.13575308064964,0.015,0.395,7.41322209550593e-41
"POU2F2",6.52091215998729e-45,-2.71857747667432,0.126,0.531,2.19715614318612e-40
"CFP",9.16457290274482e-45,-5.8302732879852,0.012,0.389,3.08791119385084e-40
"SH2D1A",1.99051286935339e-44,2.83214219026829,0.381,0.087,6.7068340619993e-40
"NMUR1",2.54394700552853e-44,9.12232252882711,0.186,0,8.57157504042784e-40
"SERPINA1",4.24720614520248e-44,-6.25335043830627,0.025,0.396,1.43105363856452e-39
"CTSC",5.64700371032333e-44,1.53234256145399,0.7,0.392,1.90270143015634e-39
"HCK",5.96363362358622e-44,-6.53938186607128,0.005,0.373,2.00938671313114e-39
"CD68",7.22481252972794e-44,-6.24973752654449,0.015,0.384,2.43432833376653e-39
"SYTL3",8.98510880573916e-44,2.7087599172559,0.386,0.09,3.02744256100575e-39
"STAT4",1.27990930434426e-43,2.49349938393114,0.394,0.091,4.31252641005754e-39
"RPL37",1.56613643359566e-43,-0.55823431855696,1,1,5.27694009935721e-39
"GBP5",2.0382115674471e-43,2.52657786240506,0.418,0.113,6.86755005535626e-39
"JAK1",2.39328439473919e-43,1.46421354324786,0.797,0.595,8.06393243963423e-39
"PTPRCAP",2.80943144976612e-43,1.33381648589717,0.752,0.497,9.46609832684197e-39
"RPL18A",5.95431524399891e-43,-0.562062705449824,0.998,1,2.00624697831299e-38
"ALOX5AP",5.9785833347065e-43,1.98811085929327,0.589,0.267,2.01442386879601e-38
"FCN1",9.1276280237849e-43,-5.7566829202744,0.042,0.406,3.07546298633409e-38
"PLA2G16",1.51217256419659e-42,4.30040779143644,0.238,0.019,5.09511423780398e-38
"CLIC1",2.53369345652383e-42,0.931657552934838,0.928,0.716,8.5370267324114e-38
"FAU",2.85981487259762e-42,-0.445203987710735,1,0.999,9.63586023173041e-38
"MBP",4.20208951522518e-42,1.77514302633569,0.649,0.37,1.41585204125997e-37
"TRGC2",1.14401630492767e-41,3.86458349610604,0.243,0.021,3.85464853782328e-37
"LPCAT1",1.35555026257161e-41,2.41011286400777,0.453,0.149,4.56739105470879e-37
"SKAP1",1.54110206165931e-41,1.56662326572863,0.626,0.282,5.19258928655487e-37
"DHRS7",1.976727524697e-41,1.61242640848849,0.656,0.389,6.66038572171406e-37
"SYTL2",2.29032832875185e-41,3.41002973755694,0.292,0.044,7.71703227089647e-37
"CTSS",3.63765972134725e-41,-3.15276583703756,0.319,0.635,1.22567306651074e-36
"HLA-DPA1",6.24346582044537e-41,-2.96968006414761,0.371,0.648,2.10367337354086e-36
"MNDA",7.49326032220186e-41,-5.50734394893864,0.02,0.374,2.52477913296269e-36
"RORA",7.56193749258094e-41,2.17586578591363,0.448,0.136,2.54791921875022e-36
"RAP1B",7.97673052338156e-41,1.42716466031371,0.772,0.566,2.68767958254818e-36
"MCTP2",9.29096748234533e-41,2.81430445641039,0.344,0.07,3.13049858350144e-36
"NCF2",2.9549959695914e-40,-6.78623691670702,0.005,0.347,9.95656341994127e-36
"FTL",3.66398600030377e-40,-2.21128060830915,0.985,0.997,1.23454344294235e-35
"RPLP1",4.1620784615039e-40,-0.510688229969599,1,0.999,1.40237071681912e-35
"RPL18",5.87615922733253e-40,-0.53862595935641,0.998,0.999,1.97991309005742e-35
"NPC2",8.20556694838455e-40,-2.45946702676116,0.235,0.591,2.76478372758869e-35
"CD8A",8.55900570293261e-40,1.94796185402869,0.502,0.167,2.88387138154611e-35
"FCGRT",9.02289740433565e-40,-3.55885230246299,0.057,0.419,3.04017505141685e-35
"ANXA6",9.25163503628644e-40,1.39711722585422,0.745,0.521,3.11724590912635e-35
"KLRC1",1.56499964868909e-39,6.61404860534078,0.181,0.004,5.27310981629303e-35
"HLA-E",1.71821278737345e-39,0.602068853105493,0.993,0.986,5.7893461657761e-35
"RAC2",1.90473836356102e-39,0.960941302519718,0.936,0.879,6.41782544218251e-35
"MMP23B",2.10211265156217e-39,6.2971043117741,0.173,0.002,7.08285836817356e-35
"MS4A7",2.26048656783916e-39,-8.19598329464095,0.002,0.337,7.61648344167728e-35
"PDIA3",2.60217209803726e-39,1.35978744823314,0.752,0.58,8.76775866712675e-35
"SRGN",3.27088938298877e-39,0.999311817822862,0.901,0.639,1.10209346870424e-34
"RPL32",4.99310393102248e-39,-0.626695220900872,1,1,1.68237643851872e-34
"FKBP11",6.75416812140779e-39,2.31092066379498,0.396,0.106,2.27574940682714e-34
"ITGB2",1.52119063337342e-38,0.971348937084447,0.948,0.754,5.12549972008839e-34
"SEPT7",1.64659446798306e-38,1.20878444197984,0.78,0.57,5.54803540042213e-34
"LST1",1.8220911925622e-38,-4.46719554906228,0.131,0.467,6.13935406421909e-34
"LY86",1.85227126205203e-38,-4.20403844775661,0.027,0.371,6.24104279035811e-34
"CSTA",2.29255127978014e-38,-5.9318771476147,0.007,0.339,7.72452228209122e-34
"IGSF6",4.28804606342167e-38,-6.13062207002891,0.007,0.336,1.4448142406093e-33
"PTPN4",7.15838430803501e-38,1.96084188959782,0.483,0.18,2.41194600874932e-33
"MPEG1",1.01673496160233e-37,-7.02109395115466,0.002,0.326,3.4257867796229e-33
"F2R",1.06307263281259e-37,6.77864771857849,0.166,0.002,3.58191692899873e-33
"HLA-DQA2",1.60530193414817e-37,-4.78689802157393,0.02,0.352,5.40890433691885e-33
"LILRB2",1.67353962044638e-37,-7.39741502015779,0.002,0.324,5.63882439713203e-33
"FAM26F",2.23457010511981e-37,-4.10300481475633,0.035,0.372,7.52916051219069e-33
"RPL28",2.58238589207944e-37,-0.410476539514527,1,1,8.70109102477247e-33
"PPP1R18",4.9621977235336e-37,1.41406955013464,0.718,0.497,1.67196290096741e-32
"RPS24",5.57296193379116e-37,-0.436752196034965,0.998,1,1.87775379397159e-32
"CD244",9.86705533653641e-37,2.93590790592251,0.349,0.092,3.32460562509258e-32
"CD83",1.67481207968837e-36,-2.40431920666004,0.151,0.508,5.64311182130199e-32
"FYN",2.94873699185461e-36,1.72653724576064,0.587,0.313,9.93547442035491e-32
"RAB31",3.39679094324314e-36,-5.58072851038173,0.007,0.324,1.14451474041634e-31
"ALOX5",3.75643455117817e-36,-5.6906944775688,0.005,0.32,1.26569305767397e-31
"RPL29",6.06529338772715e-36,-0.499537763343213,1,0.999,2.04363995406079e-31
"CD55",6.26776222282676e-36,-1.52455677809831,0.27,0.661,2.11185980335925e-31
"NFKBIZ",6.96530373237138e-36,-1.73402700547438,0.334,0.67,2.34688943958521e-31
"SLAMF7",9.06151467358732e-36,3.49918712511802,0.267,0.045,3.05318675411851e-31
"TRBC2",9.51586405289534e-36,1.09613980820408,0.807,0.474,3.20627523398256e-31
"MEF2C",9.87716444023775e-36,-4.06852315055817,0.027,0.354,3.32801178649371e-31
"CD4",1.69778561526335e-35,-4.1895110218067,0.022,0.342,5.72051885206831e-31
"HLA-DMA",2.49729933380068e-35,-2.53343970879366,0.119,0.47,8.41440037530802e-31
"HLA-DQA1",2.87324908134872e-35,-3.63710618127366,0.097,0.431,9.68112545469638e-31
"SLC25A6",3.22398464724371e-35,-0.778291953514737,0.832,0.946,1.0862893870423e-30
"GNG2",3.5755755481902e-35,1.81329833304281,0.624,0.385,1.20475442520721e-30
"KIR3DL1",4.16347542913353e-35,8.14559310674037,0.151,0.001,1.40284141109225e-30
"OPTN",4.96277436760917e-35,2.02312005634323,0.428,0.143,1.67215719542223e-30
"TKT",8.98340536026344e-35,-2.03272260851811,0.29,0.616,3.02686860208716e-30
"CLEC7A",1.07297507777575e-34,-6.32758416507838,0.005,0.308,3.6152822270576e-30
"VIM",1.09152137821457e-34,-1.17891700322764,0.787,0.924,3.67777213175616e-30
"ADRB2",1.11184244677615e-34,2.42804312408663,0.381,0.118,3.74624194016755e-30
"HLA-DPB1",1.881994546362e-34,-2.38811797895826,0.399,0.654,6.34119242451212e-30
"IGFBP7",2.09271090556865e-34,3.14936236420823,0.332,0.086,7.05118012522301e-30
"MARCH1",4.2486541202103e-34,-6.52016424634816,0.005,0.303,1.43154151926366e-29
"SLC11A1",4.99699437749894e-34,-4.92838190442563,0.017,0.323,1.68368728555449e-29
"TSEN54",5.11491322915166e-34,2.32386324606678,0.374,0.113,1.72341886343036e-29
"TPT1",6.53434441012874e-34,-0.53134669419201,1,0.999,2.20168200554878e-29
"TRBC1",7.26246986219511e-34,1.74248098143462,0.493,0.197,2.44701659536802e-29
"CTSH",1.86532651614522e-33,-2.82594564975174,0.077,0.408,6.28503116349972e-29
"LTA4H",2.54746212969028e-33,-1.98665722392582,0.223,0.555,8.58341889977843e-29
"CSF1R",3.28466126682653e-33,-6.94200530159417,0.002,0.293,1.10673376724453e-28
"PDGFD",4.29284613674071e-33,8.48850755773953,0.139,0,1.44643157731341e-28
"PILRA",4.62927554136639e-33,-5.19365699491288,0.01,0.305,1.55978810090799e-28
"RNASET2",4.6665248439393e-33,-1.47080801347506,0.371,0.684,1.57233888091691e-28
"ACAP1",4.79839753829356e-33,1.07178807189676,0.765,0.466,1.61677206655263e-28
"CD302",5.20894372563906e-33,-6.13489116451365,0.005,0.296,1.75510149891682e-28
"CPVL",5.36111400456995e-33,-5.04298983338231,0.017,0.315,1.8063737526998e-28
"RP11-222K16.2",5.43471516978437e-33,5.46206446016871,0.153,0.004,1.83117292930715e-28
"PRDM1",6.36432471559646e-33,3.17520072950938,0.24,0.036,2.14439556967307e-28
"EFHD2",1.02163653234408e-32,1.60032576842564,0.616,0.344,3.44230213208015e-28
"RPL30",1.06554170168182e-32,-0.53583933512437,1,1,3.59023620964672e-28
"IFITM2",1.20794432474988e-32,1.1228151860639,0.899,0.831,4.07004760781226e-28
"RPL19",1.36218221424386e-32,-0.461484145627507,1,1,4.58973675267326e-28
"PXN",1.55728039863663e-32,1.82565465490245,0.498,0.222,5.24710057516628e-28
"EVL",1.85154878463579e-32,0.838837260517265,0.916,0.72,6.23860847495181e-28
"SLC7A7",1.98291026444776e-32,-5.49524492030306,0.007,0.296,6.68121784503028e-28
"PLEKHG3",2.34024125814274e-32,3.46153499123557,0.22,0.029,7.88520889518613e-28
"RASAL3",2.40989081520288e-32,1.49744534928946,0.601,0.337,8.11988611274457e-28
"NFATC2",2.43023836140459e-32,2.32356584218907,0.396,0.136,8.18844513491663e-28
"CST3",2.85633970138815e-32,-5.11557233594134,0.163,0.446,9.62415098985724e-28
"LINC01272",3.42736455037649e-32,-6.90238187754832,0.005,0.289,1.15481621160385e-27
"FEZ1",3.51125279551271e-32,7.83876078781045,0.139,0.001,1.18308151692005e-27
"RPS10",3.5147392495919e-32,-0.556042345403076,0.995,0.997,1.18425624275749e-27
"MYL12B",3.61918551668397e-32,0.822090665566375,0.908,0.774,1.2194483679915e-27
"TNFAIP2",4.55284263437628e-32,-8.82262510473062,0,0.28,1.53403479722675e-27
"ZNF600",5.22448903424428e-32,3.00464994653304,0.262,0.05,1.76033933519827e-27
"LILRA2",5.36947881981247e-32,-5.32899467951236,0.01,0.297,1.80919219354761e-27
"GRN",5.64744694473194e-32,-2.95489136672561,0.119,0.435,1.90285077355798e-27
"CD74",5.90630826038701e-32,-2.8945647748742,0.894,0.911,1.9900715052548e-27
"GABARAP",8.94507997318467e-32,-1.56083581404702,0.611,0.811,3.01395524616484e-27
"CLEC12A",1.04757599294752e-31,-5.59972826186822,0.005,0.287,3.52970255063738e-27
"S100A9",1.65642507396312e-31,-4.83491746057812,0.153,0.461,5.58115864421132e-27
"PLAUR",1.828176531167e-31,-4.398578066197,0.017,0.307,6.15985800411408e-27
"CTSB",2.05513052728266e-31,-2.39094181044542,0.124,0.452,6.92455679862618e-27
"ODF3B",2.25851121376051e-31,-4.12057600874224,0.025,0.317,7.60982768364466e-27
"GPX1",3.33798235320545e-31,-2.29433723228385,0.309,0.627,1.12469977408904e-26
"ADAM8",3.67436248257427e-31,2.00966291115983,0.433,0.168,1.23803969487857e-26
"MAFB",3.88066731014027e-31,-6.48149209589775,0.007,0.285,1.30755204347866e-26
"ADGRG5",4.47109924421215e-31,3.57339808517192,0.196,0.021,1.50649217934484e-26
"YWHAQ",5.40657887037881e-31,1.31294578582184,0.661,0.461,1.82169268458544e-26
"LRRC25",6.48374588046167e-31,-4.7539953775415,0.015,0.297,2.18463333696275e-26
"LYZ",7.20396496501002e-31,-5.09027876470882,0.178,0.467,2.42730395531048e-26
"LGALS3",7.4801603097399e-31,-3.18080318280293,0.089,0.391,2.52036521476376e-26
"SPINT2",9.17491158756832e-31,-3.43527107261835,0.032,0.327,3.09139471031527e-26
"CFL1",9.43544749349454e-31,0.576984796088074,0.998,0.972,3.17917967845805e-26
"ZBTB16",1.14649064156309e-30,3.02429347242244,0.243,0.042,3.86298556768267e-26
"BIN2",1.32146731519203e-30,1.05644028903061,0.777,0.579,4.45255197180802e-26
"LILRB1",1.58187747602226e-30,-3.78161002122645,0.042,0.336,5.32997796770942e-26
"GNB2L1",1.80232620953166e-30,-0.445659633943275,0.988,0.998,6.07275793039599e-26
"GIMAP7",1.97304264823147e-30,1.15617392266043,0.725,0.487,6.64796989895112e-26
"PTPN7",2.06352253867023e-30,2.15799808515285,0.369,0.12,6.95283284179548e-26
"BRI3",2.19711088208471e-30,-2.89334902692654,0.069,0.374,7.40294540609622e-26
"PRR5",2.50405922060815e-30,2.60967704023423,0.29,0.07,8.4371771379171e-26
"RPS9",2.94894475130735e-30,-0.495830372397863,0.985,0.997,9.93617444505499e-26
"RPS28",3.03954646174507e-30,-0.42370014687182,0.998,1,1.02414478482039e-25
"C19orf38",3.32807727074974e-30,-5.07029297864493,0.007,0.28,1.12136235560642e-25
"AC090498.1",5.29733759709481e-30,-0.57121633230812,0.975,0.989,1.78488492996512e-25
"CCND3",5.9311177501962e-30,1.11616803201294,0.807,0.676,1.99843081475111e-25
"FASLG",7.55317240271238e-30,7.42126707065689,0.129,0.001,2.54496590936991e-25
"ACTN4",9.81381020861774e-30,1.73129418789234,0.51,0.258,3.30666521169166e-25
"NBPF26",1.14625965605195e-29,-1.71372078227932,0.215,0.553,3.86220728510145e-25
"ZNF385A",1.23678989622074e-29,-5.64783994565761,0.005,0.271,4.16723987632616e-25
"STK17A",1.4509564763138e-29,1.05321998635513,0.743,0.493,4.88885275129171e-25
"FPR1",1.73542589447456e-29,-6.58950177607554,0.002,0.265,5.8473440088426e-25
"LAG3",1.93066703748374e-29,5.5070054885801,0.151,0.008,6.50518951609771e-25
"FOSB",2.0730537888097e-29,-0.861944501852994,0.718,0.913,6.9849474360154e-25
"COX4I1",2.28118139663955e-29,-0.567304142678628,0.926,0.974,7.68621259783731e-25
"TNFSF13B",2.74440082835708e-29,-4.828373322802,0.015,0.284,9.24698415106636e-25
"TIGIT",3.95410653352008e-29,3.39556201611536,0.188,0.021,1.33229665540426e-24
"RHOC",6.1154640362128e-29,1.25991554138277,0.547,0.241,2.06054445236154e-24
"RNF213",6.47664378004629e-29,1.15138327613745,0.708,0.493,2.1822403552488e-24
"RASSF1",6.52123101294328e-29,1.73599570548902,0.535,0.296,2.19726357750111e-24
"MALAT1",8.2231497286818e-29,0.672294215988691,1,1,2.77070806958205e-24
"KIR2DL3",1.10455386591401e-28,7.58137359808031,0.124,0.001,3.72168379581068e-24
"GK5",1.27809646834887e-28,2.68631186411866,0.27,0.063,4.30641824045467e-24
"TYMP",1.34873721343344e-28,-2.535705485256,0.158,0.454,4.54443516694262e-24
"C5AR1",1.37373541403364e-28,-6.60341738967167,0.002,0.258,4.62866410404494e-24
"SOD2",1.67393708126225e-28,-1.91286125868299,0.186,0.506,5.64016360160502e-24
"TNFSF13",1.92192412937072e-28,-8.00885221096557,0,0.252,6.4757311615017e-24
"FGL2",2.52212290661736e-28,-3.12647336325827,0.074,0.358,8.49804092155655e-24
"LILRA5",2.57408434773149e-28,-8.3687830664915,0,0.251,8.6731198012465e-24
"HLA-DMB",2.71060055325297e-28,-2.87123262896003,0.069,0.36,9.13309750413056e-24
"PTPRC",2.78291308194688e-28,0.676667990839118,0.955,0.915,9.37674733831183e-24
"RPL35A",2.84245727689413e-28,-0.466383468429241,0.995,1,9.57737554876709e-24
"ATP2B4",3.65437690625987e-28,2.36303307318395,0.304,0.084,1.2313057547952e-23
"LILRA1",8.24914120188486e-28,-8.07108645300838,0,0.247,2.77946563656308e-23
"LINC00861",1.0107676388043e-27,1.39592292648119,0.495,0.218,3.40568048218722e-23
"RGS3",1.05721150740436e-27,2.72774526189505,0.265,0.063,3.56216845304825e-23
"S100A8",1.11504271823598e-27,-5.70951834267892,0.129,0.419,3.7570249348243e-23
"NR4A1",1.48536039963943e-27,-1.79350465471159,0.22,0.534,5.00477333054509e-23
"LILRB3",2.39681567003685e-27,-6.36443872966931,0.002,0.248,8.07583071862215e-23
"EEF2",2.43384685863457e-27,-0.576989031190865,0.955,0.979,8.20060360548332e-23
"PPIB",2.43698522574277e-27,0.762648594196432,0.864,0.755,8.21117801961769e-23
"JUP",2.59680684407111e-27,-7.03655169339144,0.002,0.247,8.7496809804132e-23
"ID2",2.60340865352325e-27,0.85213195950158,0.775,0.527,8.77192511718124e-23
"SIGIRR",2.79152257787749e-27,1.24516808776671,0.621,0.41,9.40575617390042e-23
"RUNX3",2.9911297642016e-27,1.87352544563338,0.448,0.212,1.00783126275009e-22
"PRAM1",3.04445002406806e-27,-4.98627374003737,0.012,0.264,1.02579699110949e-22
"CD63",3.08812836152462e-27,1.43339206276359,0.587,0.353,1.04051397013211e-22
"BTK",3.50615475224164e-27,-5.76837422301818,0.005,0.251,1.1813637822203e-22
"GCA",4.48324551411097e-27,-3.60090087751666,0.03,0.294,1.51058474352455e-22
