"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FAU",2.91259664742667e-65,0.549811625106631,1,0.999,9.81370314383942e-61
"NEAT1",6.75310200085794e-65,-2.63053350658939,0.429,0.8,2.27539018816908e-60
"RPL18A",7.28951206566607e-63,0.564657158553863,1,1,2.45612819540552e-58
"S100A10",1.0798477314714e-62,-2.0992037776884,0.34,0.791,3.63843894641974e-58
"IGLC2",2.76369870561858e-61,5.73145806573553,0.382,0.05,9.31200641871124e-57
"STX7",8.5303430866099e-61,2.44511676314814,0.618,0.214,2.87421379960234e-56
"BCL11A",1.99587410449178e-60,3.66701975573681,0.408,0.065,6.72489820767459e-56
"LYZ",2.81320293384949e-60,-4.68867000385401,0.275,0.742,9.47880596531249e-56
"P2RX5",2.92292415165119e-60,4.09846793134548,0.351,0.035,9.84850063657354e-56
"RPLP0",6.47092252739328e-60,0.803473313202419,0.997,0.967,2.18031263637989e-55
"KIAA0125",1.0627569099501e-59,4.6402690643937,0.314,0.022,3.58085313238585e-55
"AC090498.1",2.33338007104237e-59,2.95194970866869,0.948,0.864,7.86209081137015e-55
"ACTB",3.07220538318371e-59,-1.03707690533378,1,1,1.03514888180992e-54
"RPL18",4.33495152798308e-59,0.580544890073305,1,0.999,1.46061856783862e-54
"HLA-DOA",4.78442083433397e-59,3.97770154222169,0.353,0.039,1.61206275592049e-54
"IL32",6.30650786180329e-59,-4.33377499846662,0.12,0.593,2.124914758956e-54
"GAPDH",7.68477961802396e-59,-1.32357360633098,0.777,0.933,2.58930964449699e-54
"IGKC",1.21529750022956e-58,4.47376973679747,0.649,0.331,4.09482339727347e-54
"RPL29",1.35667039139204e-58,0.564883106313009,0.997,0.998,4.57116521675632e-54
"BTLA",1.59555640199245e-58,4.74083787128469,0.304,0.02,5.37606774087335e-54
"QRSL1",2.11835305150992e-58,3.2367935621433,0.414,0.069,7.13757877175753e-54
"RPS10",3.2347580953835e-58,0.775215220184089,0.997,0.994,1.08991939265852e-53
"LGALS1",6.89037820858242e-58,-3.71056326661548,0.183,0.629,2.32164403359976e-53
"MYL6",3.68288471765353e-57,-1.14490422414065,0.864,0.959,1.24091117676618e-52
"C10orf54",5.00304710230245e-57,-2.69818072574499,0.147,0.624,1.68572669064979e-52
"BACH2",6.73256043478899e-57,3.94838809398557,0.374,0.054,2.2684689128978e-52
"GMFG",1.02912567391687e-56,-1.32774116469981,0.571,0.883,3.4675360456955e-52
"SEL1L3",1.35631727786817e-56,3.22306483542013,0.393,0.06,4.56997543604903e-52
"CTD-2192J16.22",1.64095474959039e-56,4.82539442444588,0.285,0.016,5.52903293326987e-52
"CD3E",2.68957375630183e-56,-4.20940750522694,0.058,0.528,9.06224981448338e-52
"TSPAN3",4.4990930714517e-56,2.89650528899882,0.482,0.117,1.51592441949493e-51
"TLR10",8.31967308630581e-56,4.49536591111546,0.296,0.021,2.80323064969988e-51
"STAP1",9.40937633903931e-56,5.26053431313955,0.277,0.015,3.1703952636759e-51
"CTSD",1.53142142391369e-55,-3.13211923342214,0.115,0.59,5.15997134573479e-51
"COBLL1",2.60425628921768e-55,5.50581118981307,0.264,0.011,8.77478114089004e-51
"RPS5",2.6272935240647e-55,0.622744842235087,0.997,0.993,8.8524027999836e-51
"C14orf2",3.12836035355518e-55,-1.54831152334707,0.476,0.835,1.05406973752688e-50
"LAPTM5",3.65726521749441e-55,1.00303564937915,0.971,0.898,1.23227894238257e-50
"ORAI2",8.88347352672877e-55,2.81339884720009,0.463,0.107,2.99319757009599e-50
"PNOC",1.58219400811596e-54,4.91120268412975,0.293,0.023,5.33104449094592e-50
"MZB1",2.48476469199873e-54,3.27621877298475,0.312,0.028,8.37216615322052e-50
"RPS21",2.86823727999803e-54,0.648183846900193,1,0.993,9.66423869122535e-50
"EGR1",2.94873903098729e-54,4.68685689086882,0.387,0.068,9.93548129100858e-50
"SH3BGRL3",3.10296443031002e-54,-1.10231934830386,0.859,0.967,1.04551283514866e-49
"IFT57",5.91317954692224e-54,3.04951133389285,0.442,0.099,1.99238671653998e-49
"MARCH1",1.05573038971114e-53,2.25124946539951,0.592,0.214,3.55717797509271e-49
"CST3",3.15976621112523e-53,-4.62086363658767,0.181,0.609,1.06465162717653e-48
"TIMP1",3.9012194987759e-53,-5.0438575902612,0.029,0.474,1.31447689791755e-48
"RPL17",4.31690433713175e-53,1.00014504640666,0.961,0.93,1.45453774735317e-48
"RPSA",5.34315775507874e-53,0.671871013292949,0.995,0.983,1.80032357399623e-48
"RPL8",7.46665210872831e-53,0.499727384682563,1,1,2.51581376151492e-48
"MYO1F",1.08822204712075e-52,-2.60253696269267,0.181,0.632,3.66665536556867e-48
"CD3D",1.16504495333251e-52,-3.9193044824486,0.076,0.527,3.92550246575856e-48
"ATP6V0C",1.20272789101319e-52,4.7626340168187,0.277,0.019,4.05247135597984e-48
"LTB",6.31757640169945e-52,1.00474536985834,0.958,0.724,2.12864419278861e-47
"S100A9",6.46047822235312e-52,-4.53481843975981,0.325,0.758,2.17679353223966e-47
"DOK2",6.54016130337443e-52,-4.09832585823323,0.045,0.491,2.20364194955898e-47
"TSPO",1.20317531584222e-51,-2.2794018186898,0.317,0.703,4.05397890919876e-47
"AIF1",2.31622194041882e-51,-5.01911183807266,0.099,0.528,7.80427820604716e-47
"MT-ND6",8.0150785175949e-51,2.93068661922602,0.5,0.158,2.70060055571843e-46
"MATR3.1",1.05738688915682e-50,4.5712851964471,0.272,0.02,3.56275938432499e-46
"TCF4",1.26701760201064e-50,3.26764764764591,0.361,0.058,4.26908910821464e-46
"TRAC",4.87132217115277e-50,-3.62599607718188,0.136,0.565,1.64134329234821e-45
"UQCRB",9.45240814209218e-50,-0.931881859752812,0.806,0.949,3.18489439939654e-45
"PLEKHF2",1.46285971001666e-49,2.74109344542324,0.45,0.116,4.92895950693015e-45
"EEF1B2",1.80474064971268e-49,0.86360575522659,0.987,0.937,6.08089314514189e-45
"REL",2.07416258119359e-49,2.17452926103455,0.628,0.293,6.98868340107368e-45
"SAMHD1",2.25076350963109e-49,-3.41287680398873,0.063,0.5,7.58372256935099e-45
"CXCR5",3.59126257945315e-49,5.670379786759,0.228,0.007,1.21004001352095e-44
"SNX22",1.0613839617004e-48,4.41382652513947,0.277,0.025,3.57622712055333e-44
"ITM2B",1.21456080119821e-48,-0.948606635386208,0.812,0.964,4.09234116355726e-44
"CTSW",1.23106633256594e-48,-5.72178870048211,0.039,0.458,4.14795490094768e-44
"MT-ND4L",1.37809552912655e-48,3.09842796304289,0.806,0.642,4.64335507583898e-44
"ZCCHC7",1.76353061121337e-48,2.59512723615732,0.474,0.132,5.94204004142233e-44
"FCRL5",4.78185550988671e-48,5.31164049536784,0.23,0.009,1.61119839550123e-43
"MYL12A",5.2967651110525e-48,-1.06491735932818,0.89,0.959,1.78469203651803e-43
"RPS7",5.61143337993238e-48,0.500139827455066,1,0.999,1.89071636303442e-43
"RPL19",7.07710313215927e-48,0.445839808174692,1,0.999,2.38455912934975e-43
"FCRL2",1.56455420334844e-47,4.76274236112089,0.251,0.017,5.27160893276222e-43
"CDCA7L",1.26435509854234e-46,3.74958691780803,0.298,0.036,4.26011806902855e-42
"JCHAIN",1.37157151221237e-46,2.91716365986565,0.296,0.034,4.62137305324836e-42
"SNHG7",1.53425718036507e-46,1.88817996463945,0.626,0.281,5.16952614352207e-42
"S100A8",1.56140897352141e-46,-4.69898806882686,0.259,0.69,5.26101139538303e-42
"RPL37",2.04183487771798e-46,0.472791594687297,1,1,6.87975843698297e-42
"CD247",4.07906145523728e-46,-5.16935055254066,0.026,0.429,1.37439896672765e-41
"IL4R",6.11190544155623e-46,3.13999140628033,0.45,0.135,2.05934541947795e-41
"NME2",6.95754080375753e-46,3.29035264457742,0.351,0.064,2.34427379841806e-41
"NKG7",7.26980590054381e-46,-6.06926999739305,0.084,0.497,2.44948840012923e-41
"EEF2",8.86888307877689e-46,0.654258379907736,0.997,0.97,2.98828146456309e-41
"ABRACL",1.13889987491206e-45,-1.95581015321931,0.204,0.642,3.83740923852869e-41
"SERF2",1.14053694933854e-45,-0.776024161474266,0.95,0.984,3.84292519710127e-41
"RNASEK",1.31521025276287e-45,2.96627640336144,0.39,0.086,4.4314694256592e-41
"CFL1",1.64504879347152e-45,-0.833755784347674,0.95,0.981,5.54282740472292e-41
"AAK1",2.18708817702446e-45,-5.17682968652061,0.016,0.413,7.3691749036662e-41
"GSTP1",2.42474955921836e-45,-1.92724028607861,0.429,0.746,8.16995116483034e-41
"RPL12",2.60519792144561e-45,0.459099473252555,1,1,8.77795387651885e-41
"PLEKHG1",3.50574242055113e-45,6.9437731787174,0.194,0.002,1.1812248511805e-40
"IFITM3",5.47837323769647e-45,-5.45591863560078,0.018,0.414,1.84588307870945e-40
"EFHD2",8.78955715459347e-45,-3.25534575561723,0.092,0.5,2.96155338766872e-40
"FCGR3A",8.85149089321044e-45,-7.31747988982128,0.01,0.398,2.98242134155833e-40
"AC079767.4",1.32084098269775e-44,5.20927075896069,0.228,0.013,4.45044160710178e-40
"ODC1",1.60215271681642e-44,2.52588418470204,0.479,0.153,5.39829336404123e-40
"RASGRP3",3.53576458403776e-44,4.56349949586839,0.23,0.014,1.19134051894568e-39
"RPL11",1.7354547032297e-43,0.426477319039627,1,1,5.84744107706216e-39
"MYL12B",2.15276688464127e-43,-1.19841775853315,0.61,0.863,7.25353274111031e-39
"SPN",2.85264161655111e-43,-5.06136505212945,0.018,0.402,9.61169066280731e-39
"COL19A1",2.90930116538154e-43,6.60744573004331,0.196,0.005,9.80259934663656e-39
"HLA-B",3.32341734914909e-43,-0.660408924098228,1,1,1.11979224162229e-38
"MARCH3",3.76161411875697e-43,4.70528932532419,0.223,0.013,1.26743826117397e-38
"EEF1A1",4.08992610556395e-43,0.439537212937854,1,1,1.37805970200872e-38
"CPNE5",4.33948902103191e-43,4.66333593933131,0.23,0.016,1.46214743074649e-38
"SERPINA1",4.57465602838159e-43,-5.80658016196416,0.021,0.4,1.54138460220289e-38
"LST1",4.96261986009323e-43,-4.63366912306338,0.157,0.527,1.67210513565981e-38
"CTSC",6.95654864184061e-43,-3.1907353000338,0.089,0.484,2.34393949938177e-38
"SYNGR2",7.20195605330756e-43,1.81688497056716,0.628,0.301,2.42662707260145e-38
"SNX29",9.08432081901799e-43,2.95489142237946,0.366,0.08,3.06087105675992e-38
"RARRES3",1.8893521289528e-42,-2.38359919594826,0.188,0.589,6.36598306329358e-38
"POLD4",4.34084639505849e-42,2.20291630760909,0.521,0.197,1.46260478435101e-37
"POLR2L",6.73708629024287e-42,-1.5930027589271,0.403,0.744,2.26999385463443e-37
"CD180",9.32052909755134e-42,3.08277279412982,0.34,0.068,3.14045907412895e-37
"ATP5E",1.19996509759904e-41,-0.760044366282468,0.945,0.982,4.0431623998502e-37
"UQCR11",1.66247526106814e-41,-1.14003919718913,0.581,0.866,5.601544144643e-37
"TCEB2",1.74685135366267e-41,-1.2757753018015,0.552,0.835,5.885840951031e-37
"GZMM",1.8920666597084e-41,-5.60432828190835,0.013,0.382,6.37512940322148e-37
"STRBP",5.88638269403311e-41,3.07983551559524,0.309,0.051,1.98335778492751e-36
"FCN1",8.62318942663608e-41,-4.65659216344078,0.068,0.439,2.90549744541076e-36
"EMP3",9.81442294327192e-41,-1.06496475393189,0.675,0.897,3.30687166650604e-36
"ACTG1",1.18389984799739e-40,-0.925086084060776,0.872,0.962,3.98903214784241e-36
"TSC22D3",1.35694074642834e-40,1.22178892587411,0.911,0.777,4.57207615101565e-36
"TMEM156",2.57392548802442e-40,2.79158146477909,0.338,0.067,8.67258453934947e-36
"CSTA",3.40353668226603e-40,-5.70696459840607,0.021,0.381,1.14678764972272e-35
"RPL5",4.39411483268161e-40,0.50622142252636,1,0.993,1.48055305172374e-35
"CD82",5.07379734008058e-40,2.65219923618156,0.372,0.088,1.70956527576675e-35
"LEPROTL1",6.14760437224361e-40,-2.4279214657267,0.097,0.502,2.07137381718376e-35
"PCDH9",8.92663679312598e-40,5.33212009230981,0.202,0.011,3.00774100107587e-35
"BACE2",9.50928218508928e-40,5.5899517462034,0.186,0.006,3.20405753944398e-35
"LAT",1.22655587827475e-39,-3.62742493488135,0.039,0.413,4.13275737625893e-35
"GIMAP1",1.90335728046928e-39,-4.72139186589159,0.024,0.381,6.4131720208132e-35
"CFP",2.11943092658975e-39,-4.80967017443506,0.021,0.379,7.14121056405151e-35
"SEC61G",2.74180327226188e-39,-1.43724852225091,0.356,0.733,9.23823194555917e-35
"RCSD1",5.0097404149703e-39,1.55494034852792,0.675,0.375,1.68798193542009e-34
"SMIM14",6.53849537122321e-39,2.07727855167431,0.508,0.197,2.20308063037995e-34
"RPS4X",1.08175831463997e-38,0.446707090659005,1,1,3.64487646534792e-34
"CIITA",1.5260464016362e-38,2.97400181856318,0.327,0.069,5.14186074567302e-34
"FGL2",2.46249378519133e-38,-4.19363832401808,0.029,0.384,8.29712655982368e-34
"SYPL1",2.89551079463829e-38,1.79965330777823,0.539,0.223,9.75613407145427e-34
"CLEC17A",3.12948371177471e-38,5.33915826548789,0.183,0.007,1.05444824184537e-33
"NBPF26",3.25738345437809e-38,3.73779399236606,0.259,0.035,1.09754278111815e-33
"WDFY4",5.3711507698634e-38,4.07893719245238,0.228,0.023,1.80975554039777e-33
"PRELID1",6.68567527170618e-38,-1.65285634182835,0.401,0.695,2.25267142604868e-33
"EBF1",9.17909939533504e-38,4.90318851047054,0.194,0.011,3.09280575026419e-33
"CCR6",1.50832708169969e-37,3.85191169944794,0.223,0.021,5.08215726907895e-33
"EZR",1.92370543496127e-37,1.55033125778675,0.657,0.359,6.48173309255849e-33
"ARPC5",3.28982738097282e-37,-1.40921140435087,0.461,0.753,1.10847443774498e-32
"GGA2",3.67432501442832e-37,2.53855509040926,0.377,0.102,1.23802707036148e-32
"SEMA4B",5.46190453197239e-37,3.65697249213186,0.238,0.028,1.84033411300278e-32
"CNR2",6.81369180368901e-37,3.86019213214858,0.22,0.021,2.29580531633498e-32
"CFD",7.00544758265359e-37,-4.45229969829564,0.047,0.39,2.3604155084993e-32
"TNFRSF13B",7.4803861279678e-37,4.96477693883003,0.178,0.007,2.52044130195747e-32
"BIRC3",9.51950430207283e-37,2.06723521656483,0.503,0.197,3.20750177954042e-32
"LCN8",1.52618756204574e-36,6.12752952268066,0.162,0.003,5.14233637155693e-32
"ARHGAP17",1.54382500435963e-36,2.50061176837539,0.356,0.088,5.20176396968933e-32
"ANXA2",1.70579777947723e-36,-2.25470671063173,0.246,0.571,5.74751503817059e-32
"PARP15",1.95148140547316e-36,3.39586947336892,0.243,0.03,6.57532144760127e-32
"LCK",2.08575237905737e-36,-2.48359679631971,0.144,0.505,7.02773406599591e-32
"ALDOA",3.11761944221645e-36,-1.03805077598744,0.717,0.881,1.05045069486041e-31
"CALM2",3.69665816884051e-36,-1.3900138722137,0.657,0.827,1.24555200340912e-31
"CD2",4.25602855789293e-36,-3.60473671278622,0.052,0.4,1.43402626229645e-31
"IGHV5-78",4.8607769638315e-36,7.11545239405538,0.16,0.003,1.63779019019339e-31
"RGS10",5.54229340341818e-36,-2.32133536858746,0.128,0.493,1.86742033934772e-31
"RPL28",7.19932709656492e-36,0.356019140235182,1,1,2.42574127191658e-31
"GZMA",1.27181631586803e-35,-6.14386168680529,0.024,0.352,4.28525789468575e-31
"ATP5I",1.425812541265e-35,-1.28511067042164,0.429,0.767,4.8041327765383e-31
"IGLL5",1.68142450428193e-35,1.73452958884284,0.173,0.007,5.66539172472752e-31
"MT2A",3.74664489205423e-35,-3.57564048933219,0.052,0.393,1.26239452992875e-30
"JUN",4.03604286727222e-35,1.85117440703742,0.927,0.884,1.3599042836987e-30
"ABI3",6.11457856522813e-35,-3.60340476081987,0.037,0.375,2.06024610176796e-30
"RHOC",9.35077174925431e-35,-2.96464069228717,0.115,0.459,3.15064903319375e-30
"CD200",9.72349582727655e-35,4.19191805470385,0.202,0.018,3.27623468404256e-30
"VIM",9.80708314499058e-35,-1.1668561406859,0.66,0.851,3.30439859487313e-30
"CEBPD",1.09538709703498e-34,-5.29668222825436,0.013,0.333,3.69079728474967e-30
"RP11-297B17.3",1.77443254940418e-34,6.04335485119854,0.157,0.004,5.97877303196244e-30
"PPP1R14A",2.87739753998982e-34,4.74202691433719,0.196,0.017,9.69510327124168e-30
"C16orf74",3.66421829561663e-34,3.19213981889341,0.28,0.054,1.23462171252507e-29
"CDC42",3.87352271541131e-34,-1.10663936792097,0.634,0.847,1.30514474373069e-29
"CD63",3.96821509260633e-34,-2.25459786381355,0.175,0.527,1.33705039330278e-29
"CAMK2D",4.74568842954649e-34,2.69611439644279,0.306,0.066,1.5990122594514e-29
"JAML",6.29399718311692e-34,-3.80585935092308,0.029,0.357,2.12069941087942e-29
"CCL5",6.44586610599921e-34,-5.17836121907009,0.089,0.421,2.17187012575537e-29
"TYMP",7.9687660252512e-34,-3.035233913252,0.217,0.517,2.68499602454814e-29
"THEMIS2",9.37444564957838e-34,-4.12126378201127,0.021,0.342,3.15862571716894e-29
"EVI2A",1.42573223380127e-33,-2.91919031416845,0.065,0.406,4.80386218857001e-29
"CTB-133G6.1",3.01729676923297e-33,3.34107536051411,0.249,0.039,1.01664797342536e-28
"NUP58",3.29225788550168e-33,2.73313706514355,0.348,0.098,1.10929337194093e-28
"MT-CYB",4.00621292274667e-33,0.756400907158494,0.997,0.984,1.34985338219026e-28
"CD83",4.5183171346723e-33,2.28338394458951,0.479,0.207,1.52240177535649e-28
"CLEC7A",8.05749470352747e-33,-4.63878679100751,0.018,0.328,2.71489226540655e-28
"RPS4Y1",8.3861004478569e-33,-0.881573256954815,0.469,0.914,2.82561268490091e-28
"CD69",9.16222511540384e-33,1.65061953673466,0.814,0.616,3.08712013038417e-28
"GAPT",1.16788083122864e-32,2.19779182656899,0.395,0.13,3.93505767274179e-28
"TCTN1",1.25867095884633e-32,3.6398989326761,0.204,0.022,4.24096592873683e-28
"SIPA1L3",1.37694702654631e-32,3.26411487361153,0.228,0.031,4.63948531124514e-28
"CST7",1.46214197344093e-32,-5.77098917404308,0.018,0.323,4.92654116531186e-28
"TRBC1",1.99765494910536e-32,-3.91353702861339,0.058,0.377,6.73089858551561e-28
"CD3G",2.31710702987355e-32,-4.01112954301139,0.029,0.342,7.80726042645595e-28
"GUCD1",2.51694646578412e-32,2.45442350986235,0.325,0.082,8.48059942181302e-28
"LY86",2.56332049461245e-32,1.45311210466525,0.568,0.265,8.6368520745472e-28
"XIST",2.63632406753103e-32,4.98843534890798,0.165,0.009,8.88283031313907e-28
"CEBPB",2.88977401454843e-32,-2.41243153005423,0.194,0.514,9.73680456461947e-28
"GNB2L1",3.89582273920333e-32,0.444521535475712,0.997,0.993,1.31265851374717e-27
"GYLTL1B",4.06881634050295e-32,3.85998127519967,0.183,0.015,1.37094697776907e-27
"RPL7",4.25867171461405e-32,-0.601474705922167,0.992,0.999,1.43491684752206e-27
"MNDA",4.83521852290997e-32,-3.76883883770744,0.105,0.417,1.62917852910928e-27
"SP140",6.84419701147157e-32,2.42820656108378,0.338,0.091,2.30608374104523e-27
"RP11-325F22.2",9.71684290318546e-32,4.31750679870882,0.178,0.014,3.27399304779931e-27
"CD300A",1.04591574299521e-31,-4.36321447392458,0.018,0.321,3.52410850444805e-27
"LAT2",1.04736851234233e-31,1.71747171478599,0.518,0.236,3.52900346548624e-27
"KLRB1",1.1429464784789e-31,-5.40021683906387,0.039,0.344,3.85104386458682e-27
"C1orf186",1.17967645327662e-31,4.7755912689298,0.162,0.009,3.97480184167026e-27
"FCRL3",2.55885134212696e-31,2.7467585431723,0.277,0.056,8.62179371216257e-27
"RP11-1143G9.4",4.09276413482278e-31,-5.79527049198066,0.024,0.321,1.37901594758719e-26
"IL7R",5.94119474581848e-31,-3.62158066761365,0.052,0.362,2.00182615765608e-26
"ENO1",7.88084532063013e-31,-1.138038221479,0.49,0.76,2.65537202233312e-26
