"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj","batch_2_p_val","batch_2_avg_log2FC","batch_2_pct.1","batch_2_pct.2","batch_2_p_val_adj","max_pval","minimump_p_val"
"MS4A1",0.000412615513317564,1.71796458879939,0.969,0.875,1,6.65972715097856e-227,7.0237483239838,0.975,0.024,2.24392846625072e-222,0.000412615513317564,1.33194543019565e-226
"CD79A",0.0275332757461208,0.805889855741901,1,0.875,1,1.79049335547269e-214,6.89632773454938,0.985,0.046,6.03288831192967e-210,0.0275332757461208,3.58098671094543e-214
"BANK1",0.228898790786524,0.687336182982293,0.698,0.875,1,1.40802271610331e-208,7.55393718204072,0.889,0.017,4.74419173963848e-204,0.228898790786524,2.81604543220654e-208
"LINC00926",0.909154930932893,0.374794354912732,0.672,0.875,1,5.95861304476282e-204,7.23106959130909,0.864,0.013,2.00769507930238e-199,0.909154930932893,1.19172260895255e-203
"FAM129C",0.981428777125688,0.159566120691011,0.5,0.625,1,7.95444207398444e-193,7.45961556995331,0.814,0.01,2.68016971240832e-188,0.981428777125688,1.59088841479691e-192
"IGHM",0.176765763482133,0.792007241710372,0.88,1,1,1.02404775654158e-169,6.35672482458371,0.764,0.017,3.4504265108912e-165,0.176765763482133,2.04809551308321e-169
"CD19",0.534134112711075,0.983206555290253,0.464,0.625,1,3.4545025652685e-161,7.44931534871911,0.688,0.007,1.16396009434157e-156,0.534134112711075,6.90900513053696e-161
"RALGPS2",0.79772475718516,0.301433355036325,0.568,0.75,1,1.25511221852232e-154,5.57590773147316,0.799,0.047,4.22897510908909e-150,0.79772475718516,2.51022443704459e-154
"FCRL1",0.922000979117917,0.73404445113214,0.401,0.625,1,2.44354987475157e-153,7.34118877527523,0.673,0.01,8.23329694798795e-149,0.922000979117917,4.88709974950306e-153
"FCRLA",0.964693647259322,0.320199423615779,0.448,0.625,1,4.42702203015243e-149,8.51742153726632,0.633,0.005,1.49164080283956e-144,0.964693647259322,8.85404406030472e-149
"CD22",0.0983963810749457,1.40969524390946,0.672,0.75,1,1.02879629839715e-145,7.04605719173997,0.638,0.008,3.46642624781934e-141,0.0983963810749457,2.0575925967943e-145
"AFF3",0.829261358665915,0.940639471471244,0.229,0.25,1,4.83589585836386e-142,5.95700998161488,0.719,0.036,1.62940675051712e-137,0.829261358665915,9.67179171672801e-142
"TCL1A",0.560265506619217,0.882128999349324,0.599,0.75,1,2.34570521195247e-138,7.49270643285395,0.608,0.008,7.90361914115267e-134,0.560265506619217,4.69141042390498e-138
"CD79B",0.00342172131260988,0.919893676040525,0.995,1,1,3.93555972492048e-137,4.29392862362992,0.96,0.19,1.32604749371471e-132,0.00342172131260988,7.8711194498408e-137
"FCER2",0.273092335243264,1.16841050710862,0.604,0.75,1,8.93717968937647e-136,6.4359469118966,0.638,0.017,3.01129332453851e-131,0.273092335243264,1.78743593787533e-135
"BLK",0.0877018292052771,1.72745787736414,0.438,0.125,1,1.3894644178583e-133,4.97884558359811,0.668,0.026,4.68166140953175e-129,0.0877018292052771,2.77892883571667e-133
"HLA-DQA1",0.0134276564672767,1.00904508862391,0.938,1,1,2.42933371284861e-132,3.65463019364765,0.995,0.24,8.18539701207211e-128,0.0134276564672767,4.85866742569723e-132
"VPREB3",0.407028202804138,0.872212606576312,0.589,0.75,1,2.30454613339366e-131,7.28054876685808,0.578,0.007,7.76493774185659e-127,0.407028202804138,4.60909226678741e-131
"SPIB",0.604169525123788,0.524179561988503,0.438,0.5,1,1.46478543403104e-129,7.45927098015166,0.583,0.01,4.9354480414242e-125,0.604169525123788,2.92957086806203e-129
"HLA-DQB1",0.000393693836884223,1.06481005312795,1,1,1,3.19795169596821e-128,3.70479659719769,0.955,0.189,1.07751784443953e-123,0.000393693836884223,6.39590339193638e-128
"HLA-DOB",0.3027526065302,1.3301900408016,0.469,0.5,1,2.07541266461954e-126,7.81152780351535,0.553,0.006,6.99289543216908e-122,0.3027526065302,4.15082532923907e-126
"IGHD",0.559516393200818,0.410561107022672,0.865,1,1,9.8377547912126e-124,7.36960577664046,0.553,0.008,3.31473309935117e-119,0.559516393200818,1.96755095824257e-123
"ADAM28",0.384600291639903,1.1323155777781,0.505,0.625,1,4.55887257107199e-119,5.97152286545916,0.583,0.019,1.53606652409699e-114,0.384600291639903,9.11774514214374e-119
"POU2AF1",0.847717057160609,0.306774615365339,0.339,0.375,1,3.17921836305242e-114,7.46664873210742,0.503,0.005,1.07120583524688e-109,0.847717057160609,6.35843672610472e-114
"BLNK",0.305826616727749,0.80345990471792,0.328,0.125,1,4.65550062261671e-107,6.90310175012917,0.497,0.01,1.56862437978447e-102,0.305826616727749,9.31100124523338e-107
"TNFRSF13C",0.0830164657384321,1.42881666755614,0.609,0.375,1,6.51992701507286e-107,7.04552163708553,0.487,0.008,2.19682420845865e-102,0.0830164657384321,1.30398540301457e-106
"GNG7",0.86717713477366,0.431941978439617,0.375,0.625,1,2.28793748271768e-106,5.88989197033677,0.518,0.015,7.70897655426895e-102,0.86717713477366,4.57587496543531e-106
"CD24",0.443787332969773,1.16179294707658,0.391,0.375,1,6.73762127072918e-103,8.33997079353676,0.447,0.003,2.27017411095949e-98,0.443787332969773,1.34752425414584e-102
"ARHGAP24",0.121011431596268,1.88177460043259,0.438,0.25,1,1.22567043568405e-102,4.53180340636369,0.618,0.049,4.12977396599384e-98,0.121011431596268,2.4513408713681e-102
"CD74",8.40872441410364e-06,1.07802691922766,1,1,0.283323560408808,1.69085535782552e-99,2.59827161160052,1,0.893,5.69716804265731e-95,8.40872441410364e-06,3.38171071565106e-99
"KIAA0226L",0.744210427679795,0.832611866967226,0.245,0.25,1,4.43462060760796e-98,5.48531031937435,0.513,0.022,1.49420106752743e-93,0.744210427679795,8.86924121521589e-98
"CD37",0.0195541173843555,0.68598338763988,1,1,1,5.9639200896506e-97,2.17880567980221,0.995,0.93,2.00948323500687e-92,0.0195541173843555,1.19278401793014e-96
"TSPAN13",0.809433538136964,0.651739863821139,0.333,0.375,1,2.20187635582142e-96,7.26815182236141,0.437,0.006,7.41900219330468e-92,0.809433538136964,4.40375271164284e-96
"IGKC",0.0143864271174771,1.99395615162632,0.807,0.625,1,6.39320698235777e-95,5.87653642213703,0.487,0.019,2.15412716063563e-90,0.0143864271174771,1.27864139647157e-94
"PAX5",0.458169761881514,-0.270122648452837,0.208,0.375,1,1.0705707260961e-94,6.51343070796126,0.437,0.007,3.6071810045082e-90,0.458169761881514,2.14114145219221e-94
"SWAP70",0.304340594622272,0.927119294448094,0.474,0.375,1,2.54582332598384e-91,3.61159126048123,0.754,0.142,8.57789711456995e-87,0.304340594622272,5.09164665196771e-91
"PDLIM1",0.296823991793232,1.13612280786571,0.438,0.375,1,6.04054206508974e-90,4.21534394142798,0.558,0.043,2.03530024341134e-85,0.296823991793232,1.20810841301795e-89
"CD72",0.709159284284246,0.213017599631685,0.333,0.5,1,8.68473983982949e-88,5.70447578248657,0.477,0.024,2.92623624163215e-83,0.709159284284246,1.73694796796589e-87
"HLA-DRA",9.17312702592276e-06,1.31716095434005,1,1,0.309079342011442,5.83049049764441e-87,2.19026412659629,0.99,0.433,1.96452546827631e-82,9.17312702592276e-06,1.16609809952887e-86
"HLA-DQA2",0.690276148773906,-0.971286931277166,0.021,0,1,1.95841864748217e-84,2.73852854634113,0.829,0.194,6.59869579082642e-80,0.690276148773906,3.91683729496429e-84
"PLPP5",0.330006406530102,1.55405969330825,0.474,0.5,1,4.7987925030677e-84,4.06174015435841,0.653,0.099,1.61690514598363e-79,0.330006406530102,9.59758500613553e-84
"COBLL1",0.204686308702935,1.99978033789288,0.172,0,1,1.65615720481243e-82,7.31764431902787,0.367,0.003,5.58025608589501e-78,0.204686308702935,3.31231440962485e-82
"TSPAN3",0.120703597330887,2.5379694080586,0.24,0,1,8.35257693666498e-82,3.42763384607291,0.719,0.143,2.8143172730399e-77,0.120703597330887,1.670515387333e-81
"BTLA",0.529718360412736,1.28598980656347,0.193,0.125,1,4.37962453814713e-81,5.91089731245161,0.412,0.014,1.47567069188329e-76,0.529718360412736,8.75924907629431e-81
"S100A4",0.404414937240303,-0.61236270416211,0.568,0.75,1,3.27762561920909e-80,-4.59666656629953,0.291,0.917,1.10436317613631e-75,0.404414937240303,6.55525123841824e-80
"IGLC3",0.728023330688174,1.13255575980574,0.438,0.375,1,5.67947192259814e-80,7.79809888493699,0.367,0.005,1.91364126960022e-75,0.728023330688174,1.13589438451964e-79
"CD40",0.235458911928171,1.26619625074745,0.406,0.25,1,2.44098952421829e-78,4.08094765588832,0.573,0.071,8.22467010290112e-74,0.235458911928171,4.8819790484366e-78
"HLA-DPB1",0.000281712976542525,0.933176092345772,1,1,1,5.11501493825172e-78,2.15201970203037,0.98,0.509,1.72345313329453e-73,0.000281712976542525,1.02300298765035e-77
"PKIG",0.49361798967928,1.19203585535789,0.297,0.25,1,1.34250356005244e-77,5.08929397910514,0.417,0.018,4.52343149524068e-73,0.49361798967928,2.68500712010486e-77
"JCHAIN",0.106333830863044,3.34665105076314,0.255,0,1,3.64524497604587e-76,7.56337834814061,0.352,0.005,1.2282288422289e-71,0.106333830863044,7.29048995209183e-76
"CYB561A3",0.114122835085239,1.31988846740037,0.583,0.375,1,4.74688968137293e-76,3.23310236454972,0.754,0.198,1.59941700924179e-71,0.114122835085239,9.49377936274574e-76
"HVCN1",0.387734880771772,0.917168783870248,0.583,0.625,1,8.39565975489326e-76,3.37988438106949,0.764,0.214,2.82883359781373e-71,0.387734880771772,1.67913195097867e-75
"PNOC",0.50575811481508,0.147496683396271,0.203,0.375,1,1.03242910996221e-75,5.81171557767929,0.387,0.013,3.47866664310666e-71,0.50575811481508,2.06485821992441e-75
"FYB",4.62607742627279e-15,-3.8927908560336,0.057,0.875,1.55871052800835e-10,1.90806106028714e-74,-4.49245914593688,0.05,0.848,6.42902093653148e-70,4.62607742627279e-15,3.8161221205743e-74
"HCST",7.7189013367667e-08,-3.0307923962905,0.161,0.875,0.00260080661641017,6.65609536872444e-74,-4.28058201096882,0.141,0.867,2.24270477353801e-69,7.7189013367667e-08,1.33121907374489e-73
"RP11-693J15.5",0.376306738278202,1.5487742780691,0.323,0.25,1,3.56396570540038e-73,8.51289852326828,0.317,0.001,1.20084260477761e-68,0.376306738278202,7.12793141080087e-73
"COL19A1",0.544867662706424,-0.631319799726167,0.062,0.125,1,5.74946608025025e-73,8.3216213778245,0.327,0.003,1.93722510107952e-68,0.544867662706424,1.14989321605006e-72
"RP11-231C14.7",0.426020253609363,0.912416307601017,0.469,0.375,1,3.28631667711773e-72,5.59319928572315,0.392,0.018,1.10729154118805e-67,0.426020253609363,6.57263335423548e-72
"MZB1",0.260758105070983,1.78550365140539,0.276,0.125,1,1.30087266503618e-71,6.35080572830553,0.352,0.009,4.38316035757292e-67,0.260758105070983,2.60174533007238e-71
"BCL7A",0.788182474322518,0.638997938267432,0.307,0.5,1,1.44345804528618e-71,5.0803067853589,0.412,0.024,4.86358753778725e-67,0.788182474322518,2.88691609057239e-71
"SRGN",9.88612876090853e-05,-1.41287713104534,0.177,0.875,1,5.7227679936761e-71,-4.44111971827554,0.166,0.843,1.92822944778923e-66,9.88612876090853e-05,1.14455359873522e-70
"HLA-DOA",0.900959978534047,0.419168947527236,0.26,0.375,1,4.58882747708642e-70,4.48505021002944,0.432,0.031,1.5461595301295e-65,0.900959978534047,9.17765495417297e-70
"SEL1L3",0.984388688261346,0.680542398724907,0.281,0.375,1,7.5798068589066e-70,3.50431942048359,0.523,0.059,2.55394012303999e-65,0.984388688261346,1.51596137178134e-69
"SNX22",0.465892316660052,1.55800914254016,0.208,0.125,1,2.43166212412747e-69,5.37369112749636,0.362,0.013,8.19324236103509e-65,0.465892316660052,4.86332424825492e-69
"HLA-DRB1",0.000215483791373881,0.969579894189515,0.995,1,1,2.53189007143996e-69,1.68848223480409,1,0.46,8.53095040670981e-65,0.000215483791373881,5.06378014287989e-69
"IGLC2",0.975487164112765,0.434064221795806,0.448,0.5,1,4.06943213829514e-69,7.56536971875142,0.317,0.004,1.37115446467717e-64,0.975487164112765,8.13886427659029e-69
"KIAA0125",0.790264853186651,0.843284499381048,0.323,0.375,1,4.07714099722412e-69,7.25446330563824,0.307,0.002,1.37375188760469e-64,0.790264853186651,8.15428199444822e-69
"MEF2C",0.0055155395545385,1.91874189971348,0.812,0.625,1,4.196849058627e-69,2.98052824333929,0.759,0.21,1.41408632181378e-64,0.0055155395545385,8.39369811725404e-69
"STAP1",0.841387965301098,0.424648827753854,0.177,0.25,1,7.46699731469435e-69,4.72709998303302,0.387,0.019,2.51593007521312e-64,0.841387965301098,1.49339946293889e-68
"TPD52",0.0581332587646661,2.14237238829255,0.438,0.125,1,4.48048683797854e-68,3.12083751152391,0.608,0.1,1.50965523518849e-63,0.0581332587646661,8.9609736759571e-68
"HLA-DPA1",3.82429577625724e-05,1.23584286590509,0.99,1,1,4.62346008666958e-67,1.80003856750201,0.995,0.501,1.55782864160245e-62,3.82429577625724e-05,9.24692017333912e-67
"S100A6",0.136373154289736,-0.51019617368104,0.63,1,1,6.9748217026307e-66,-3.52966396438091,0.513,0.94,2.35009642448439e-61,0.136373154289736,1.39496434052616e-65
"BACH2",0.0345451991822769,-0.996041447886649,0.161,0.5,1,7.57471715467233e-65,3.68105209728456,0.578,0.103,2.55222519809529e-60,0.0345451991822769,1.51494343093446e-64
"IRF8",0.146109463174066,1.08975712036029,0.656,0.75,1,2.39126947128268e-64,3.04322592848201,0.678,0.17,8.05714335653988e-60,0.146109463174066,4.78253894256534e-64
"HLA-DRB5",0.120703597330887,2.57939276673344,0.24,0,1,1.5305512617365e-63,1.71390892517968,0.965,0.402,5.15703942129498e-59,0.120703597330887,3.06110252347299e-63
"EBF1",0.293616347587643,-0.601917160811937,0.104,0.25,1,5.99312921189114e-63,6.49255632559928,0.291,0.004,2.0193249566546e-58,0.293616347587643,1.19862584237824e-62
"CXCR5",0.986530727498955,0.489916243928777,0.115,0.125,1,1.93659998298814e-62,5.17657247174136,0.342,0.015,6.52517998268023e-58,0.986530727498955,3.87319996597626e-62
"BCL11A",0.246310935023544,1.34994969511051,0.396,0.25,1,1.32420839861032e-61,4.36390196535342,0.412,0.037,4.46178777827761e-57,0.246310935023544,2.64841679722064e-61
"PFN1",0.257758838247964,-0.238992796020543,0.932,1,1,6.72362017626865e-61,-1.39002426023895,0.97,0.999,2.26545658219196e-56,0.257758838247964,1.34472403525374e-60
"CPNE5",0.221509395870941,2.01505071566455,0.161,0,1,9.25100853949857e-61,5.17987005866847,0.322,0.012,3.11703481729865e-56,0.221509395870941,1.85020170789972e-60
"PLEKHG1",0.384270499711617,1.03238027436742,0.089,0,1,1.90500786212262e-60,6.13310488535882,0.291,0.006,6.41873349063596e-56,0.384270499711617,3.81001572424529e-60
"NCF1",0.0989651287066812,0.924716741511961,0.792,0.875,1,2.75797810763002e-60,1.71986431198669,0.93,0.374,9.29273143584858e-56,0.0989651287066812,5.5159562152601e-60
"TLR10",0.595836497057637,0.883306777836329,0.271,0.25,1,8.11470216942488e-60,5.54902341598601,0.312,0.011,2.73416774896602e-55,0.595836497057637,1.62294043388497e-59
"IGLL5",0.452433210330211,1.14510701631324,0.068,0,1,1.44008223381734e-59,8.09696682487903,0.286,0.006,4.85221307862414e-55,0.452433210330211,2.88016446763466e-59
"C1orf186",0.492444962716043,0.216331615394441,0.057,0,1,3.99573625751547e-59,5.98540872758029,0.286,0.006,1.34632337460726e-54,0.492444962716043,7.99147251503095e-59
"ANXA1",0.0790484510530296,-1.66552245529315,0.135,0.375,1,4.75507415201832e-59,-6.63653476055318,0.02,0.712,1.60217468478105e-54,0.0790484510530296,9.5101483040367e-59
"AC079767.4",0.323823878836436,0.125200980142389,0.172,0.375,1,4.05648614090048e-57,6.40120158793267,0.286,0.008,1.36679244031501e-52,0.323823878836436,8.11297228180106e-57
"ITGB2",0.124748681983323,-0.784614297334386,0.396,0.75,1,1.18525777479542e-56,-2.49068885306073,0.477,0.89,3.99360754639567e-52,0.124748681983323,2.37051554959083e-56
"ID2",0.00131258755645193,-1.85649048526025,0.099,0.5,1,2.76000125012788e-56,-5.71758703929242,0.045,0.705,9.29954821218087e-52,0.00131258755645193,5.52000250025578e-56
"CNR2",0.837823048817209,0.328670273294379,0.135,0.125,1,7.20580974670025e-56,4.53424298905098,0.312,0.014,2.42792553605318e-51,0.837823048817209,1.44116194934004e-55
"SNX2",0.516797130203138,0.465005321205563,0.688,0.875,1,9.40063722971791e-56,2.09628043218925,0.834,0.371,3.16745070818115e-51,0.516797130203138,1.88012744594359e-55
"FCMR",0.915634071294945,0.292194816651397,0.599,1,1,5.64950546191611e-55,2.03147163258881,0.869,0.401,1.90354437033801e-50,0.915634071294945,1.12990109238323e-54
"S100A10",0.0268531163914319,-0.751482036446989,0.339,0.875,1,8.6124421113248e-55,-2.72357223902987,0.367,0.884,2.90187624498978e-50,0.0268531163914319,1.72248842226496e-54
"GAPDH",0.492503484674289,-0.181882574297157,0.771,1,1,2.99611830801516e-53,-1.65696093469177,0.794,0.984,1.00951210270263e-48,0.492503484674289,5.99223661603036e-53
"GYLTL1B",0.400056336320052,0.824300718791523,0.083,0,1,3.29870769989426e-53,4.90858082961324,0.281,0.01,1.11146657240237e-48,0.400056336320052,6.59741539978852e-53
"ACTG1",0.0222158037850263,-0.489635382899117,0.88,1,1,4.35240303288813e-53,-1.40031256103612,0.869,0.989,1.46649867790133e-48,0.0222158037850263,8.70480606577629e-53
"P2RX5",0.62713920350692,0.46042087985477,0.38,0.375,1,6.67035230486298e-53,4.24352404262913,0.337,0.024,2.24750850560053e-48,0.62713920350692,1.33407046097261e-52
"HLA-C",0.12899294932749,-0.277816039774172,0.995,1,1,1.86956656279737e-52,-1.18185718273887,0.96,0.989,6.29931757668946e-48,0.12899294932749,3.73913312559477e-52
"GIMAP4",0.0297394982777246,-1.68351790022381,0.052,0.25,1,1.95414326016074e-51,-6.11914957521825,0.02,0.654,6.5842903007856e-47,0.0297394982777246,3.90828652032147e-51
"CIITA",0.196727548829621,2.11831767641506,0.177,0,1,3.00831043499738e-51,3.34283864707906,0.482,0.086,1.01362011796802e-46,0.196727548829621,6.01662086999478e-51
"FCRL2",0.835718369203211,0.341074429960534,0.266,0.375,1,3.73943359642153e-51,6.94999526871025,0.241,0.004,1.25996475597827e-46,0.835718369203211,7.47886719284303e-51
"HLA-DMA",0.00937938444464647,1.34826614086472,0.849,0.875,1,1.07504709671507e-50,1.85372572076848,0.834,0.311,3.62226368767175e-46,0.00937938444464647,2.15009419343014e-50
"SAMHD1",0.0768636482775979,-1.99893795783756,0.073,0.25,1,1.84924965215914e-50,-4.11299534989029,0.07,0.692,6.23086177798499e-46,0.0768636482775979,3.69849930431826e-50
"TCF4",0.320516340669191,1.34603982957535,0.344,0.25,1,4.68097546983881e-50,3.69614755911559,0.392,0.047,1.57720787480749e-45,0.320516340669191,9.3619509396776e-50
"PCDH9",0.685181473298056,0.496374931273859,0.156,0.25,1,5.03904417030414e-50,6.75358639261356,0.241,0.005,1.69785554274228e-45,0.685181473298056,1.00780883406083e-49
"ZYX",0.00978009234457803,-2.3787310284206,0.042,0.25,1,5.10956920514873e-49,-3.85390737175458,0.106,0.694,1.72161824798281e-44,0.00978009234457803,1.02191384102975e-48
"TYROBP",0.263023355909352,-0.392602558125842,0.234,0.5,1,6.54112095117364e-49,-8.5598264803019,0.005,0.624,2.20396529328844e-44,0.263023355909352,1.30822419023474e-48
"PLEKHF2",0.610315142281907,1.20381600282709,0.339,0.375,1,7.64251878014272e-49,2.846485886487,0.558,0.135,2.57507027778129e-44,0.610315142281907,1.52850375602855e-48
"BACE2",0.239629547216007,1.87572007502206,0.151,0,1,9.13095992744487e-49,6.42106016127157,0.226,0.003,3.07658563795327e-44,0.239629547216007,1.82619198548898e-48
"CDCA7L",0.80454244545938,0.802491060828626,0.234,0.25,1,1.05115978381266e-48,4.21536523490016,0.352,0.036,3.54177777557837e-44,0.80454244545938,2.10231956762532e-48
"MARCH1",0.458689366346119,0.913106657624257,0.547,0.75,1,4.41815565666063e-48,2.49476364054943,0.623,0.18,1.48865336695523e-43,0.458689366346119,8.83631131332126e-48
"HLA-DMB",0.340733374276481,0.536212883298449,0.776,0.875,1,2.56908921913349e-47,2.16848403344113,0.693,0.229,8.65628921494837e-43,0.340733374276481,5.13817843826695e-47
"GIMAP7",1.10627442493189e-16,-4.42453451067478,0.031,0.75,3.72748104736552e-12,7.43260609929263e-47,-4.85528446642452,0.04,0.641,2.50434229909566e-42,1.10627442493189e-16,1.48652121985854e-46
"QRSL1",0.483299019924439,0.830095927423626,0.385,0.375,1,1.02522231519539e-46,3.17918777176276,0.442,0.075,3.45438406881935e-42,0.483299019924439,2.05044463039079e-46
"FCER1G",0.319218479560752,-0.350223986103037,0.188,0.375,1,1.09026053366376e-46,-8.45424795371675,0.01,0.608,3.67352384212668e-42,0.319218479560752,2.18052106732754e-46
"CTSD",0.0105363444496936,-1.27269483592165,0.125,0.5,1,1.88171107710541e-46,-3.90160811097054,0.126,0.69,6.34023730319895e-42,0.0105363444496936,3.76342215421079e-46
"ADAM19",0.25916886684394,1.97233930014637,0.141,0,1,1.21341970067875e-45,3.93021996315948,0.327,0.031,4.08849633946697e-41,0.25916886684394,2.42683940135749e-45
"LCP2",3.07005861874648e-06,-3.78685990895624,0.01,0.25,0.103442555100044,1.3591570858144e-45,-4.33893405338568,0.06,0.642,4.57954388494305e-41,3.07005861874648e-06,2.71831417162881e-45
"RAB30",0.657270133966327,-0.403267761876227,0.073,0.125,1,1.63398060258626e-45,3.84072123685694,0.332,0.033,5.50553424235414e-41,0.657270133966327,3.26796120517252e-45
"CD200",0.00940732545829299,-0.659816116999715,0.161,0.625,1,3.19156668125156e-45,5.87582841747323,0.231,0.007,1.0753664775809e-40,0.00940732545829299,6.38313336250318e-45
"PPP1R14A",0.221509395870941,2.72622847015751,0.161,0,1,5.03829651032433e-45,5.63016645928517,0.226,0.006,1.69760362618868e-40,0.221509395870941,1.00765930206486e-44
"TNFRSF13B",0.212942673396538,1.86460779619376,0.167,0,1,1.96776631610985e-44,7.02432484111843,0.196,0.001,6.63019182550052e-40,0.212942673396538,3.93553263221969e-44
"CD180",0.180564593827835,1.96748395226004,0.318,0.125,1,6.6367455265953e-44,3.67105190037441,0.372,0.052,2.23618503773102e-39,0.180564593827835,1.32734910531906e-43
"FCRL5",0.752557116612141,0.117569921366851,0.255,0.375,1,3.64119106995526e-43,7.52186318299425,0.196,0.002,1.22686291911073e-38,0.752557116612141,7.2823821399105e-43
"SYPL1",0.433937828265304,-0.13536693172283,0.448,0.875,1,1.28179484979079e-42,2.26046105601102,0.633,0.213,4.31887956688509e-38,0.433937828265304,2.56358969958158e-42
"S100A11",0.000585434394881725,-1.35496923880554,0.161,0.75,1,3.06874426356137e-42,-4.3594987785094,0.171,0.672,1.03398269216437e-37,0.000585434394881725,6.13748852712276e-42
"RP5-887A10.1",0.384271261861118,2.17437769294732,0.089,0,1,7.66943063957408e-42,6.62217471013873,0.191,0.002,2.58413795969809e-37,0.384271261861118,1.53388612791481e-41
"BEND5",0.369209802326834,1.26838204846472,0.094,0,1,1.37801382683596e-41,4.58942967117678,0.246,0.014,4.64307978814107e-37,0.369209802326834,2.75602765367193e-41
"STRBP",0.164903661272627,-0.136945336147427,0.297,0.75,1,7.48878148894984e-41,3.74216167411862,0.327,0.039,2.52327003488676e-36,0.164903661272627,1.49775629778998e-40
"VIM",0.00096421849505317,-1.27936211638113,0.594,1,1,2.15540610947848e-40,-1.77183852197322,0.739,0.911,7.2624253452768e-36,0.00096421849505317,4.310812218957e-40
"BCL11B",1.72678081264193e-39,-8.29056134975277,0,0.875,5.8182152701157e-35,4.17466968033009e-09,-4.04606162608624,0.015,0.178,0.000140661320209042,4.17466968033009e-09,3.45356162528384e-39
"TIMP1",0.00454187303980731,-3.15257871387127,0.036,0.25,1,1.50252172654607e-38,-5.87770201367056,0.025,0.549,5.06259670542434e-34,0.00454187303980731,3.00504345309216e-38
"RASGRP3",0.323589394898576,1.49479509200218,0.25,0.125,1,2.71513316756581e-38,5.21112099278286,0.206,0.008,9.14836969479625e-34,0.323589394898576,5.43026633513162e-38
"CD82",0.84195192611931,0.161342803588056,0.266,0.375,1,2.97979561825803e-38,2.58589669884715,0.487,0.12,1.00401233561586e-33,0.84195192611931,5.95959123651605e-38
"EAF2",0.177937712590856,0.977968128931356,0.557,0.375,1,3.4098452427746e-38,2.67034654370139,0.528,0.155,1.14891325610047e-33,0.177937712590856,6.81969048554918e-38
"GIMAP1",5.53601590573796e-05,-3.33674683642486,0.042,0.375,1,3.49927953491176e-38,-4.66037066830497,0.03,0.56,1.17904724649317e-33,5.53601590573796e-05,6.99855906982349e-38
"ZCCHC7",0.806285302525202,0.25354359072884,0.344,0.5,1,5.58295151787255e-38,2.45697639556744,0.603,0.217,1.88111968443198e-33,0.806285302525202,1.11659030357452e-37
"GSTP1",0.904354649111282,0.250745915883722,0.438,0.5,1,8.93874162842452e-38,-2.44011451148273,0.447,0.788,3.01181960428136e-33,0.904354649111282,1.78774832568491e-37
"C10orf54",0.635001163622088,0.565160588000723,0.182,0.125,1,2.09298157266028e-37,-3.4451396957686,0.141,0.629,7.05209211092154e-33,0.635001163622088,4.18596314532056e-37
"MYL6",0.301845128586527,-0.203991655760044,0.885,1,1,2.81365464183089e-37,-1.30509035248408,0.849,0.966,9.48032795018499e-33,0.301845128586527,5.62730928366181e-37
"SELPLG",2.95982866715626e-05,-2.77820672910742,0.036,0.375,0.99728467111163,4.32019177588017e-37,-3.73382853944435,0.065,0.586,1.45564541696506e-32,2.95982866715626e-05,8.64038355176041e-37
"IFITM1",1.32081576600402e-07,-3.4386563895894,0.073,0.625,0.00445035664197394,4.80572066361665e-37,-3.41780199583867,0.397,0.738,1.61923952039899e-32,1.32081576600402e-07,9.61144132723329e-37
"IGKV1-12",0.492444962716043,0.777298532382511,0.057,0,1,9.27731826487431e-37,2.38143862348918,0.251,0.021,3.12589961616675e-32,0.492444962716043,1.85546365297487e-36
"STX7",0.313562883896435,0.934022886755199,0.625,0.75,1,1.09176800477453e-36,2.28215422039485,0.603,0.22,3.6786031152873e-32,0.313562883896435,2.18353600954905e-36
"IGHG3",0.681595322130916,0.862613432458737,0.161,0.125,1,2.37189422830503e-36,7.81867131949762,0.161,0.001,7.99186041285095e-32,0.681595322130916,4.74378845661007e-36
"IFITM2",0.0911953393258305,-0.601899638346828,0.49,1,1,2.54821380879941e-36,-2.12981126462734,0.754,0.909,8.58595160736872e-32,0.0911953393258305,5.0964276175988e-36
"SNHG7",0.227717129375232,-0.248242596479125,0.516,1,1,2.87601532488861e-36,1.7966414847564,0.744,0.376,9.6904460356797e-32,0.227717129375232,5.75203064977725e-36
"CD52",0.00322150950167984,0.689037002979422,1,1,1,4.30705298904511e-36,0.837777077942261,1,0.888,1.45121843412886e-31,0.00322150950167984,8.61410597809028e-36
"RP11-297B17.3",0.812124389042835,0.573891067271306,0.141,0.125,1,6.00145978636382e-36,5.80175668351291,0.171,0.003,2.02213186041743e-31,0.812124389042835,1.20029195727276e-35
"GGA2",0.544129069770327,1.02067927930779,0.286,0.25,1,6.31588052634077e-36,2.56533929599559,0.477,0.127,2.12807278454526e-31,0.544129069770327,1.26317610526815e-35
"TCTN1",0.32786873643799,1.60691475273981,0.109,0,1,9.99587412687559e-36,3.3110437080955,0.307,0.041,3.36800982830946e-31,0.32786873643799,1.99917482537512e-35
"LINC00494",0.653056828684804,-0.868785627279591,0.026,0,1,1.71103301138844e-35,8.35745476188776,0.151,0,5.76515462857222e-31,0.653056828684804,3.42206602277689e-35
