"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MAFB",3.05147194135928e-147,3.09590572706067,0.797,0.092,1.02816295592159e-142
"FAM26F",1.20411055371718e-144,2.85037304347458,0.89,0.182,4.05713009969468e-140
"FTH1",4.6194209530895e-142,1.83194676701855,1,0.997,1.55646769593397e-137
"NAP1L1",5.33818486749304e-142,2.56945623936434,0.974,0.511,1.7986480092531e-137
"CFP",2.75384226249457e-140,2.39849362099188,0.911,0.168,9.2787961192492e-136
"CTSS",6.8373031128782e-140,2.30071733394797,0.995,0.463,2.30376091085318e-135
"HMOX1",6.54743110514416e-138,3.79084672718405,0.71,0.067,2.20609143656727e-133
"BID",3.4528455727347e-135,2.84693746855579,0.853,0.175,1.16340178727723e-130
"TYROBP",7.30893987636358e-135,1.88943911891048,1,0.409,2.46267420194194e-130
"OAZ1",7.76063629845829e-135,1.43256770764948,0.998,0.929,2.61486879440254e-130
"CPPED1",2.20323190784753e-133,2.76708838428486,0.806,0.116,7.42356959030148e-129
"LILRA2",6.80715448766037e-133,2.90713378339429,0.776,0.098,2.29360263307229e-128
"LILRA1",8.54268249168895e-133,3.58700535168665,0.68,0.056,2.87837143874968e-128
"FKBP1A",1.67361195776409e-131,1.86853537336059,0.974,0.577,5.63906813049031e-127
"SLC7A7",2.86104858528556e-131,2.75883086733049,0.794,0.115,9.64001710326116e-127
"C19orf38",4.88583746308528e-131,2.83805870148828,0.769,0.097,1.64623407481195e-126
"TNFRSF1B",2.05798080733104e-130,2.34326171109121,0.937,0.307,6.93416053222121e-126
"TMSB4X",1.66293485321539e-129,1.40199623243519,0.998,0.999,5.60309269442392e-125
"PTPRCAP",1.08455938969092e-128,-5.38078980190726,0.058,0.798,3.65431440762457e-124
"STXBP2",7.41634476508808e-127,2.36353012143801,0.958,0.403,2.49886320514878e-122
"ADGRE2",1.88460263693595e-122,3.27447991132957,0.64,0.051,6.349980124892e-118
"C5AR1",4.89438665701752e-121,2.65451168437386,0.722,0.088,1.64911464021548e-116
"CEBPB",2.07807993774894e-120,2.33773430178193,0.928,0.343,7.00188254225128e-116
"YBX1",4.64232888951e-120,1.25817126394998,0.995,0.908,1.5641862960315e-115
"FGL2",6.14812628603904e-120,2.20827265219001,0.864,0.175,2.07154967081799e-115
"ANXA5",1.12564034101791e-119,1.99897441987618,0.949,0.349,3.79273256502575e-115
"CALM2",1.70278504991593e-119,2.20949785396638,0.963,0.642,5.73736394718672e-115
"CXCL16",5.02372950354661e-119,4.164550146836,0.579,0.035,1.69269541892499e-114
"FCN1",1.47668347407422e-118,1.91921422848092,0.909,0.175,4.97553729754567e-114
"LYN",9.4108529291842e-118,2.11730234578066,0.967,0.358,3.17089278595932e-113
"MT-ND4L",5.74307194018653e-117,-1.57155709488632,0.904,0.999,1.93507065952645e-112
"PYCARD",1.54792897760759e-116,1.89769848001641,0.963,0.398,5.21559189715103e-112
"BCL2A1",3.52506952851987e-115,2.60691784921026,0.829,0.206,1.18773692693948e-110
"BRI3",5.93217061663783e-115,2.20081224012257,0.86,0.186,1.99878556756995e-110
"NEAT1",5.14585595604878e-114,1.65204613317313,0.995,0.63,1.73384470583108e-109
"LGALS9",1.44282850932464e-113,2.26120050736646,0.857,0.206,4.86146637931844e-109
"FAM110A",1.27061987057791e-112,2.94132171942518,0.741,0.135,4.2812265919252e-108
"PECAM1",6.09085791369727e-112,2.40448564690493,0.876,0.262,2.05225366544116e-107
"LILRB1",4.61700919471775e-111,3.05228952361952,0.745,0.143,1.5556550780682e-106
"WARS",1.36123075370626e-110,2.63854253939349,0.811,0.199,4.58653090153787e-106
"KLF4",3.90360601147859e-110,1.92526968593473,0.944,0.27,1.3152810095076e-105
"PLAUR",6.36363206032202e-110,2.31923312128943,0.759,0.124,2.1441621864049e-105
"CAMK1",6.57557845849663e-110,3.15356190801693,0.617,0.059,2.21557540580585e-105
"RHOC",8.66928033868121e-110,2.32169228160516,0.86,0.247,2.92102731731525e-105
"RNASET2",2.91253362023871e-109,1.66979850040608,0.965,0.571,9.81349078003231e-105
"IGSF6",1.31420633110444e-107,1.98552998508099,0.799,0.139,4.42808681202331e-103
"THEMIS2",1.59462630109308e-107,2.56222961666467,0.706,0.104,5.37293385890302e-103
"RPS4Y1",3.53854036017121e-107,7.81772806499867,0.442,0.002,1.19227578895609e-102
"S100A4",7.96439925269917e-107,1.45476971752152,1,0.77,2.68352468420446e-102
"LILRA5",2.1698066998836e-106,2.60456396194539,0.671,0.086,7.3109466945878e-102
"ZNF703",8.69135921477845e-106,3.68813973967359,0.547,0.039,2.92846657382745e-101
"CSTA",1.23584482570112e-105,1.69336470371536,0.839,0.155,4.16405555571735e-101
"NAAA",1.31005447472085e-105,2.18976523254244,0.869,0.26,4.41409754712442e-101
"TIMP1",1.49460848068884e-105,2.05716619202149,0.935,0.348,5.03593381483298e-101
"SLC25A6",6.4386856951582e-105,1.14062845190103,0.993,0.891,2.16945075812661e-100
"MARCKS",1.28268641596237e-104,2.96822650666335,0.626,0.074,4.32188360994362e-100
"MYL6",1.91312054337608e-104,1.11649360627289,1,0.934,6.44606835885135e-100
"NCF2",4.5452908662545e-104,1.75612153243356,0.818,0.154,1.53149030447579e-99
"CASP1",1.83061094640134e-103,2.02690092381447,0.881,0.283,6.16806052280468e-99
"LGALS1",1.94298778187226e-103,1.68897634850474,0.986,0.414,6.54670303224039e-99
"HLA-DPA1",3.11204050306971e-103,1.69779379503771,0.993,0.487,1.04857092710431e-98
"ANXA2",2.18002978760967e-101,1.75504376509237,0.953,0.415,7.34539236637202e-97
"PRELID1",1.08660627119261e-100,1.55914626143611,0.979,0.608,3.66121117015637e-96
"MAPKAPK3",1.13391568658013e-100,2.41409363769787,0.778,0.191,3.8206155143631e-96
"LYZ",1.16439925055386e-98,0.194558147932348,0.981,0.205,3.92332683481617e-94
"CSTB",5.22901041133293e-98,1.68024943880099,0.958,0.619,1.76186276799452e-93
"TBXAS1",4.58772715575821e-97,2.27119843986414,0.738,0.145,1.54578878786117e-92
"RPL30",1.56825320953924e-96,-1.05926328962703,1,1,5.28407236422152e-92
"TKT",1.75562802041965e-96,1.47477134714018,0.974,0.451,5.91541305200196e-92
"CPVL",2.11043687012244e-96,1.90419684154747,0.755,0.137,7.11090599019055e-92
"LYST",2.62421201653784e-96,1.87859500216382,0.897,0.307,8.84201996852261e-92
"S100A6",9.64090874910241e-96,1.33808201583351,1,0.838,3.24840779392257e-91
"LGALS3",4.19544635153171e-95,1.6213693020087,0.86,0.212,1.4136136936851e-90
"ABI3",5.91956312566296e-95,2.01359562384488,0.818,0.211,1.99453759956088e-90
"OAZ2",1.6162833334267e-94,2.78721741069445,0.643,0.101,5.44590506364792e-90
"NAMPT",1.99920652881355e-94,2.0933099383146,0.818,0.237,6.73612647818436e-90
"SMCO4",2.33368200645577e-94,2.5472461836578,0.617,0.082,7.86310815255207e-90
"LMO2",1.85690465295347e-93,3.14009004383022,0.533,0.05,6.25665453766142e-89
"C10orf54",9.36200532951068e-93,1.58350204772005,0.956,0.453,3.15443407572533e-88
"MPEG1",9.97767822285023e-93,1.78108256637237,0.752,0.145,3.36187890040716e-88
"FCGRT",6.54941260484185e-92,1.73646300454197,0.839,0.225,2.20675908307541e-87
"RP11-347P5.1",1.12488515632985e-91,7.12425866405134,0.388,0.003,3.7901880457378e-87
"ARPC1B",1.36499665336348e-91,1.06497593544166,0.991,0.878,4.59921972384291e-87
"CEBPA",1.4009339686859e-91,2.81370136107781,0.577,0.071,4.72030691409026e-87
"S100A9",2.45656251680239e-91,-0.559371080910979,0.944,0.195,8.27714174411398e-87
"AP1S2",2.54428739118174e-91,1.63818923938699,0.9,0.314,8.57272193584775e-87
"MNDA",3.57818291793023e-91,1.11647159380428,0.857,0.187,1.20563295236741e-86
"ACTB",6.26592946641191e-91,0.863209762521861,1,1,2.11124227441283e-86
"VASP",3.17440955099199e-90,1.70008922045235,0.935,0.491,1.06958555411124e-85
"CTSZ",1.55182280793366e-89,2.17305201698025,0.727,0.156,5.22871176905169e-85
"RP11-362F19.1",2.27966084152396e-89,4.00772854521955,0.456,0.027,7.68108923943082e-85
"AC090498.1",3.74531347480247e-89,-1.19729675560586,0.96,1,1.26194592219995e-84
"CARD16",4.3779640668565e-89,1.52802571116075,0.944,0.438,1.47511121268663e-84
"ASAH1",1.10386198577883e-88,1.72699752628343,0.9,0.361,3.71935257488317e-84
"TESC",2.97675133580088e-88,2.69413620110033,0.636,0.113,1.00298659508475e-83
"HSBP1",1.32293196109046e-87,1.90862701324857,0.815,0.246,4.4574869496982e-83
"BATF3",4.19145307694625e-87,5.74640659765606,0.388,0.008,1.41226819974627e-82
"PRAM1",6.00885516095674e-87,2.15621291741196,0.626,0.097,2.02462365793276e-82
"CKB",1.8094260918693e-86,6.84403065273585,0.371,0.004,6.09668027394442e-82
"CLEC12A",5.69555277927723e-86,1.91419006013482,0.685,0.12,1.91905955344967e-81
"ARPC3",1.43772269382247e-85,0.953938779758064,0.995,0.915,4.84426284456544e-81
"H3F3A",2.40480905434457e-85,0.870141653992047,1,0.954,8.10276362770858e-81
"RGS18",2.92227793860599e-85,3.02263870108207,0.484,0.04,9.84632328633903e-81
"CD300E",5.54598376054156e-85,2.47963430904376,0.561,0.072,1.86866376827687e-80
"CD300LF",6.72823210772109e-85,2.78063887675091,0.526,0.059,2.26701052637554e-80
"CYBB",3.08678402592468e-84,1.58976373483468,0.848,0.231,1.04006100969506e-79
"LINC00877",1.20459843425336e-82,2.83918026905438,0.479,0.043,4.05877396437327e-78
"HLA-DPB1",6.62803431418194e-82,1.37043170450559,0.988,0.494,2.23324988182046e-77
"ATG3",6.96504061512368e-82,1.95829417953896,0.811,0.294,2.34680078485977e-77
"CTSL",7.01383141189345e-82,4.19879097383545,0.393,0.015,2.36324035592338e-77
"RNH1",9.51068040227776e-82,1.66331947639592,0.893,0.409,3.20452865474347e-77
"APOBEC3A",1.46425454549074e-81,3.91252201899376,0.463,0.042,4.93365926557649e-77
"RXRA",4.98828106273084e-81,2.28875218892523,0.586,0.09,1.68075142127653e-76
"LILRB3",5.86849877792822e-81,2.22418405731757,0.603,0.096,1.97733197823513e-76
"RNF130",7.30528150173044e-81,1.45349347682829,0.843,0.237,2.46144154919306e-76
"HLA-DRA",3.42532861956562e-80,1.37307878819732,0.995,0.416,1.15413022507644e-75
"SLC2A6",9.73708893689195e-80,2.5656908790529,0.575,0.095,3.28081474639637e-75
"TNFSF13B",4.48700384331278e-79,1.70039560668998,0.671,0.128,1.51185107496581e-74
"JUN",5.16178181149439e-79,-1.50819081308701,0.909,0.983,1.73921076356492e-74
"MS4A4A",5.25529540319699e-79,5.31028657648669,0.355,0.007,1.77071923315319e-74
"DUSP6",1.00187624028523e-78,1.6223827811855,0.778,0.203,3.37572180401705e-74
"SLC11A1",1.41472288133148e-78,1.54655135889746,0.71,0.15,4.76676727635829e-74
"ADAP2",2.5771606057085e-78,2.99148541748586,0.477,0.049,8.68348494487423e-74
"C20orf27",2.96395475261308e-78,2.04155217634147,0.727,0.194,9.9867491434545e-74
"CD69",8.20027690200195e-78,-3.98390492602984,0.278,0.714,2.76300129936054e-73
"RPS21",1.58507107120825e-77,-0.97570939353327,0.995,0.996,5.34073846732909e-73
"LPCAT2",3.43647746060723e-77,4.18616893297664,0.371,0.013,1.157886715577e-72
"ATP5E",3.52080497226351e-77,0.756209043100945,0.998,0.964,1.18630002735447e-72
"SECTM1",5.11750664012623e-77,3.55411298290132,0.404,0.025,1.72429268732413e-72
"RHOG",5.2040541381524e-77,1.34188486784306,0.949,0.524,1.75345400130907e-72
"DRAP1",1.57932959165559e-76,1.50508206578901,0.921,0.512,5.32139312612434e-72
"SCIMP",4.8660868599913e-76,1.93200596764558,0.654,0.135,1.63957930660547e-71
"SLC31A2",5.14275441907519e-76,2.90161087263569,0.481,0.056,1.73279967396319e-71
"SLC2A3",8.55897665412905e-76,-3.71858912147261,0.182,0.673,2.88386159384224e-71
"CUX1",9.48769515089042e-76,2.41385905017744,0.701,0.199,3.19678400414102e-71
"NAGA",1.61527851440676e-75,2.34641163345956,0.551,0.084,5.44251942644212e-71
"CD300C",4.56433357844049e-75,2.62697333063736,0.5,0.064,1.53790655591974e-70
"LYL1",4.77956683759969e-75,2.09196034465651,0.626,0.123,1.61042725026084e-70
"ARPC2",1.28591334566525e-74,0.892209790738925,0.995,0.9,4.3327564268845e-70
"RNF144B",3.25705970213901e-74,2.95524457260878,0.484,0.06,1.09743369603872e-69
"ALDOA",6.54843728422542e-74,1.00650384885276,0.993,0.857,2.20643045854691e-69
"NUDT16",1.36621507287696e-73,2.17214789458655,0.584,0.102,4.60332506655162e-69
"DOCK5",7.2230432279628e-73,3.17451271093151,0.407,0.03,2.43373218522979e-68
"PLXNB2",1.31020449486886e-72,2.30079087283068,0.526,0.077,4.41460302501115e-68
"ODF3B",1.8909453505296e-72,2.01448178804462,0.621,0.131,6.37135126407443e-68
"BLVRA",5.99232068027568e-72,1.7434444667329,0.675,0.153,2.01905253001209e-67
"STX11",6.90478070092596e-72,2.27190658293326,0.57,0.105,2.32649680936999e-67
"CYBA",1.17027548037449e-71,0.864874798967555,0.998,0.921,3.94312620357381e-67
"RPS10",1.90759078603594e-71,-0.919201713637077,0.998,0.996,6.4274363944695e-67
"POU2F2",2.37780902496899e-71,1.43053952835713,0.881,0.357,8.01178972873052e-67
"PPT1",3.69907967745496e-71,1.65317627876426,0.797,0.276,1.24636790652168e-66
"CD302",4.94902972750914e-71,1.45776490472611,0.664,0.136,1.66752607638693e-66
"NEURL1",4.97290885559635e-71,4.39260127501865,0.348,0.014,1.67557190980464e-66
"AES",5.43872333969595e-71,-2.43192756755877,0.421,0.752,1.83252344207715e-66
"LTA4H",5.5408592871519e-71,1.44624717815217,0.895,0.413,1.86693712821296e-66
"FCMR",5.87460379757345e-71,-4.35854776322256,0.07,0.577,1.9793890035544e-66
"HLA-DRB1",8.76486564755384e-71,1.32592686737801,0.993,0.445,2.95323383128679e-66
"CDH23",9.10810719360834e-71,3.3394225427448,0.393,0.03,3.06888563781439e-66
"RPL19",2.02161852472934e-70,-0.732938473485921,1,1,6.81164145722303e-66
"UNC93B1",2.61224272600771e-70,2.01888244614788,0.621,0.135,8.80169064101039e-66
"SH3BGRL",3.81325682364258e-70,1.29395709576916,0.928,0.639,1.28483875415813e-65
"LBH",6.0877764105134e-70,-4.25859414481458,0.103,0.586,2.05121538375838e-65
"RPL7A",1.59699163445079e-69,-0.673300822017501,0.998,0.997,5.38090361311851e-65
"GNAI2",3.01258044971501e-69,1.28166622141404,0.935,0.455,1.01505885672698e-64
"RPS3",3.03615702258307e-69,-0.902829925131939,0.995,0.998,1.02300274718914e-64
"CD86",3.48871592976003e-69,2.32628215605061,0.523,0.086,1.17548794537334e-64
"TBC1D8",3.93375515184826e-69,3.57793325039051,0.376,0.026,1.32543946086375e-64
"UNC119",5.30427158195585e-69,1.87474573275051,0.734,0.228,1.7872212668242e-64
"RGS2",8.19490884553328e-69,1.36964005850161,0.864,0.336,2.76119258641398e-64
"RPL17",1.24951975813627e-68,-0.949544312093329,0.974,0.984,4.21013187306436e-64
"TSPO",1.29433950872317e-68,0.982273696707715,0.963,0.58,4.36114754069186e-64
"CTD-2006K23.1",1.74497261200678e-68,4.4287743753977,0.334,0.013,5.87951071889564e-64
"RAB31",2.72999601357941e-68,1.57427016753592,0.643,0.14,9.19844856815446e-64
"AP2S1",9.30963802640621e-68,1.37043867662028,0.9,0.432,3.13678943661731e-63
"GRN",9.75837275114118e-68,1.17730239923515,0.818,0.266,3.28798611476951e-63
"RPS7",2.09043994625585e-67,-0.656133404679728,0.995,1,7.04352835491445e-63
"RPS27A",3.89059831084704e-67,-0.771011674522352,0.998,1,1.3108981948568e-62
"PTPN6",7.01971637148626e-67,1.23475549269522,0.965,0.588,2.36522323420858e-62
"CALML4",9.74037530143283e-67,4.16667781030447,0.332,0.014,3.28192205406478e-62
"S100A8",2.26561100039053e-66,-1.78850661023573,0.834,0.195,7.63374970471585e-62
"TGFBI",3.51170091605143e-66,1.85213329341486,0.542,0.094,1.18323250665437e-61
"TRBC2",4.95089004911079e-66,-3.27142029934304,0.18,0.629,1.66815289314739e-61
"FCGR2A",1.81203890705732e-65,2.01487085667861,0.514,0.082,6.10548389343892e-61
"C1QA",1.97264904211004e-65,6.70035446192045,0.297,0.006,6.64664368248556e-61
"STK17A",3.16730243411221e-65,-3.29623599808398,0.201,0.626,1.06719088214977e-60
"SULT1A1",4.26912090438746e-65,1.98369754876828,0.542,0.102,1.43843759752431e-60
"C1orf162",5.13426320607476e-65,1.26526259969034,0.935,0.544,1.72993864465483e-60
"SEPT1",5.80867724065791e-65,-3.98340859731307,0.093,0.56,1.95717570946728e-60
"PAK1",7.08715784745693e-65,1.86468187958424,0.591,0.128,2.38794696512214e-60
"EEF1G",1.14905419461972e-64,-1.55068331206768,0.568,0.894,3.87162320335168e-60
"LCK",2.70915296293369e-64,-4.08622091885442,0.084,0.555,9.12821999330878e-60
"OAS1",3.52873515201904e-64,2.26432032263343,0.554,0.115,1.1889720221213e-59
"RPS15A",6.44219874870957e-64,-0.75386074871402,1,0.999,2.1706344463902e-59
"CDA",6.57133772609418e-64,1.68290298335444,0.556,0.105,2.21414653343017e-59
"PSMA4",5.11748014407336e-63,1.64990566363907,0.771,0.273,1.72428375974408e-58
"MYD88",5.96349562840186e-63,1.99279183505647,0.64,0.177,2.00934021703372e-58
"ACAP1",8.85703347519144e-63,-3.12515720688616,0.164,0.605,2.984288859131e-58
"IL2RG",1.73299841888831e-62,-2.54539414408521,0.362,0.706,5.83916487260227e-58
"CD99",2.92501329708497e-62,-2.65024150947755,0.285,0.695,9.85553980319808e-58
"CD4",3.08583601268539e-62,1.62942010177824,0.664,0.178,1.03974158611422e-57
"MYOF",3.59285480646867e-62,3.37181593704486,0.334,0.021,1.21057649849155e-57
"RAB10",4.21637870878237e-62,1.62852076010504,0.766,0.272,1.42066664213713e-57
"HK3",6.28568585489614e-62,2.19553342766218,0.477,0.076,2.11789899194871e-57
"GSTP1",8.24085967363592e-62,1.01153588417627,0.984,0.672,2.77667525843489e-57
"ALDH3B1",1.40683103167306e-61,2.53150694412074,0.416,0.051,4.74017647811919e-57
"IFITM1",1.54105196310641e-61,-3.29739119625202,0.395,0.717,5.19242048449075e-57
"CARD9",3.18295011143875e-61,2.55106972898856,0.397,0.043,1.07246321054817e-56
"RPL18",3.83323904884593e-61,-0.71923441339463,0.998,0.999,1.29157156511815e-56
"FAM45A",5.98153875003897e-61,1.8370614957148,0.607,0.147,2.01541966643813e-56
"ICAM4",7.08544395832975e-61,6.46552750613622,0.269,0.003,2.38736948731963e-56
"MCTP1",7.49214611980661e-61,2.8056697059254,0.386,0.041,2.52440371360764e-56
"MT-ATP8",1.02528857383295e-60,-1.12073852180964,0.589,0.977,3.45460732067274e-56
"COX6B1",1.09573025508778e-60,0.848942120498975,0.979,0.803,3.69195352149275e-56
"P2RY13",1.64108201643495e-60,2.99710777648036,0.376,0.038,5.52946174617592e-56
"FGR",3.59524576983007e-60,1.15942479605493,0.925,0.413,1.21138210968654e-55
"IFNGR2",7.43854390148028e-60,1.52686936439484,0.738,0.237,2.50634298216477e-55
"RALB",1.93356026646673e-59,2.11325591458042,0.535,0.113,6.51493796183299e-55
"EPB41L3",1.99885124954621e-59,3.46638286899596,0.329,0.024,6.73492940022099e-55
"CD3E",3.96778584366113e-59,-4.32924658872277,0.124,0.548,1.33690576216318e-54
"RPL37",4.18061469116703e-59,-0.698381590558834,1,1,1.40861631404182e-54
"RRAS",5.50446207165068e-59,3.80535679454342,0.32,0.022,1.85467345042198e-54
"RPS4X",7.42041866830183e-59,-0.785699270271742,0.998,1,2.50023586609762e-54
"TNFRSF8",9.76806261652929e-59,4.85062095587784,0.285,0.01,3.29125101801338e-54
"ZDHHC1",2.28826304689619e-58,3.09075993034431,0.353,0.033,7.71007351021203e-54
"PTP4A3",2.69305272659638e-58,3.5646194727756,0.341,0.031,9.07397185699383e-54
"RPLP0",3.17017472109938e-58,-0.927828989754348,0.991,0.994,1.06815867052723e-53
"NFKBIZ",3.93864677483817e-58,1.36905922805813,0.939,0.563,1.32708764431397e-53
"CD52",5.27384918853168e-58,0.908288266173651,1,0.885,1.77697074558386e-53
"PCBP2",5.38630719861406e-58,-0.915298785678379,0.888,0.962,1.81486234750102e-53
"C3AR1",6.25494630744165e-58,3.033894464916,0.346,0.03,2.10754160882939e-53
"PIK3AP1",9.6812834505196e-58,1.64719472635229,0.657,0.18,3.26201164581807e-53
"CD33",1.61624696056484e-57,2.09192233586165,0.435,0.065,5.44578250892716e-53
"MTMR11",1.76156596794322e-57,2.56056232712675,0.388,0.046,5.93542037238788e-53
"GNG5",1.79586179829646e-57,1.07486340908708,0.937,0.595,6.0509767431801e-53
"RPSA",2.34272619029121e-57,-1.05869926720954,0.986,0.976,7.89358162556719e-53
"LAMTOR4",3.68258932677261e-57,0.996626602242113,0.96,0.644,1.24081164776276e-52
"CLEC4A",4.48592365237185e-57,1.84201551611175,0.484,0.084,1.51148711543017e-52
"RPS12",8.10295202875139e-57,-0.880343644498176,1,1,2.73020865656749e-52
"HIST1H4C",2.17779828143959e-56,-2.57514736167012,0.322,0.664,7.33787352948257e-52
"ITGAX",2.21729278488356e-56,1.60605293494573,0.565,0.131,7.47094630938667e-52
"INSIG1",2.79635879057069e-56,2.14316064202783,0.565,0.153,9.42205130894887e-52
"HOTAIRM1",3.34552597350704e-56,1.88319113766446,0.544,0.124,1.12724152151346e-51
"CD7",9.34433310284226e-56,-4.81340453844775,0.126,0.536,3.14847959567167e-51
"RPL32",9.57496775067692e-56,-0.780536111076136,1,1,3.22618963391308e-51
"ARPC4",1.04368663583711e-55,1.44826270941222,0.836,0.362,3.51659775078956e-51
"CAPZA2",1.48105907033063e-55,1.54390741573538,0.792,0.335,4.99028043157201e-51
"ADGRE1",1.5306081258287e-55,2.94826516053329,0.346,0.035,5.15723101916722e-51
"UQCRB",1.68788169962538e-55,0.977889298821843,0.979,0.836,5.68714859871777e-51
"SOD2",2.59285345450296e-55,1.43436840379094,0.813,0.364,8.73636042960226e-51
"CD247",4.37755072996071e-55,-5.15584268753011,0.063,0.486,1.47497194295296e-50
"RPL29",6.27771040697279e-55,-0.66739653799054,0.998,0.999,2.11521174452541e-50
"NAPRT",8.14062384310533e-55,1.9625698162691,0.512,0.11,2.74290179769591e-50
"VAMP5",9.66468473055546e-55,2.20519263594893,0.568,0.162,3.25641887311336e-50
"SERF2",1.06052002319749e-54,0.604175888760921,0.998,0.984,3.57331616616163e-50
"EVI2B",1.07069760150909e-54,1.28072607461466,0.907,0.481,3.60760849852473e-50
"MT-ND2",1.97110652051523e-54,0.667978382476329,0.998,0.988,6.64144631022401e-50
"H2AFY",2.20715353829504e-54,1.25566859556279,0.855,0.407,7.43678313193132e-50
"RPS28",3.14582805156905e-54,-0.588872640756883,1,0.999,1.05995530369568e-49
"SH2B3",4.17362913629412e-54,2.06864747525763,0.477,0.093,1.40626260118294e-49
"NAGK",5.83625430272708e-54,1.43877925329779,0.685,0.216,1.96646752476086e-49
"BLOC1S1",7.86674247744174e-54,1.30114237737271,0.86,0.399,2.65062021034922e-49
"RAC1",1.02558642873505e-53,0.979825916143201,0.93,0.561,3.45561091297987e-49
"ARPC5",1.67771202159495e-53,1.17049265835077,0.916,0.605,5.65288288556201e-49
"TNFAIP2",2.25508220165294e-53,1.3816918345632,0.556,0.128,7.59827397024943e-49
"COX7B",2.34926668151589e-53,1.18459908373339,0.921,0.52,7.91561915669962e-49
"TNFSF10",2.45715019387251e-53,1.61255992533459,0.685,0.242,8.27912186323403e-49
"NACA2",2.77438571282137e-53,8.76946578775346,0.227,0,9.34801522078032e-49
"PGLS",3.91529989760969e-53,1.11578768653523,0.886,0.441,1.31922114750061e-48
"ZNF385A",9.09777497487969e-53,1.53667660803618,0.53,0.117,3.06540430003596e-48
"KDM1B",9.28631879701081e-53,2.55545224492401,0.39,0.059,3.12893225546482e-48
"ZEB2",1.08397281548231e-52,1.19820203124177,0.827,0.331,3.65233800448609e-48
"SIRPB1",1.17113447763251e-52,2.29975929398066,0.376,0.049,3.94602050893498e-48
"RASGRP4",1.87867796419114e-52,2.50287832985566,0.348,0.039,6.33001753254563e-48
"BIN1",2.44729488123653e-52,-3.68443436340534,0.105,0.504,8.24591537283836e-48
"FGD2",2.57088399467861e-52,1.82284676094515,0.526,0.122,8.66233653167009e-48
"IRAK3",2.7575045071322e-52,2.08741887249529,0.402,0.061,9.29113568633124e-48
"SLC16A3",2.88067751461261e-52,1.62470731697282,0.547,0.128,9.70615481773573e-48
"RAB32",5.34079372120261e-52,1.66987626696403,0.453,0.081,1.79952703642201e-47
"HLA-DQA1",9.80761298276834e-52,0.704965864129651,0.829,0.274,3.30457711841396e-47
"EEF1B2",1.00523904278329e-51,-1.04186389088726,0.979,0.966,3.38705243075401e-47
