"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HCST",2.7670681620228e-106,1.80981670315708,0.969,0.707,9.32335946511963e-102
"AKR1C3",1.5072061047414e-104,6.06370338040445,0.459,0.015,5.07838024931566e-100
"RPL8",4.22405866256047e-104,-0.900894619155839,0.997,0.999,1.42325432576313e-99
"SH2D1B",1.02267895291577e-103,4.59075821304844,0.546,0.057,3.44581446395439e-99
"CCL5",8.86138012386659e-102,2.60641692903915,0.742,0.154,2.98575341893561e-97
"RPL30",1.15047920393589e-100,-1.12004507094169,1,1,3.87642462974157e-96
"XCL1",1.53088444363615e-100,5.36216410883531,0.454,0.017,5.15816204438764e-96
"RPS12",2.18612077002232e-99,-1.16728575502502,0.997,1,7.36591532251319e-95
"PLAC8",5.01690087454192e-99,2.20436550253867,0.897,0.532,1.69039458066815e-94
"IGFBP7",2.05910239796389e-98,3.90019621097721,0.59,0.092,6.93793961969952e-94
"PRSS23",7.18819897858534e-98,5.81871582654362,0.433,0.014,2.42199176384454e-93
"RPL11",9.76263005439853e-98,-0.965546579853683,1,1,3.28942057052904e-93
"SAMD3",1.22757057909475e-96,2.99931110164082,0.657,0.132,4.13617630920185e-92
"APOBEC3G",2.52609330848053e-94,2.88447359370997,0.701,0.185,8.51141879359431e-90
"UBB",2.55162862211897e-94,1.43370137002118,0.977,0.85,8.59745747936764e-90
"CMC1",6.06043227806398e-94,3.5561345928702,0.686,0.187,2.04200205177088e-89
"RPL12",7.80713261440895e-94,-0.94253389609908,1,1,2.63053526309895e-89
"FCRL6",1.06229220757227e-93,4.72218588378043,0.451,0.025,3.57928736419401e-89
"VIM",1.37946797230089e-93,-2.29498875248507,0.552,0.932,4.64797938587061e-89
"MYL12A",1.05561352050657e-91,1.33094127316083,0.985,0.933,3.55678419599484e-87
"RPS23",1.8116234687496e-90,-0.970572001728264,0.997,1,6.10408411560491e-86
"JAK1",1.92919948683659e-89,1.87078226561334,0.905,0.62,6.50024475094722e-85
"RPL18A",1.11465542277329e-88,-0.918800064504772,0.997,1,3.75571998149232e-84
"NCR1",3.78783999383526e-87,6.30595905212569,0.376,0.008,1.27627480752285e-82
"C12orf75",4.81369542709389e-87,2.72726942044604,0.668,0.17,1.62192653720502e-82
"RPS4Y1",5.53770913872591e-87,5.01579925705782,0.397,0.013,1.86587571720231e-82
"RPL32",3.66832452428922e-84,-0.972619938229631,1,1,1.23600526521401e-79
"RPL22",1.01277290783576e-83,-1.03383997898863,0.956,0.996,3.4124370356618e-79
"PABPC1",3.75782122676867e-83,-1.04771767278147,0.925,0.992,1.26616028414744e-78
"PYHIN1",1.28745972004036e-82,3.32267638847029,0.559,0.104,4.33796678070399e-78
"NCR3",2.42498283327116e-82,2.53678883965692,0.642,0.147,8.17073715842386e-78
"ITGB2",3.41810479127943e-82,1.28844939195207,0.985,0.791,1.15169622837369e-77
"ABHD17A",3.62044938041911e-81,3.08910757053167,0.631,0.184,1.21987421423842e-76
"PFN1",6.22058795041974e-81,0.966956501705244,1,0.993,2.09596490401443e-76
"RPL19",6.78933606134844e-81,-0.822712660694767,1,1,2.28759889251074e-76
"ZAP70",2.53631499772685e-80,2.33586729840444,0.732,0.26,8.54585975334086e-76
"RHOC",6.78666315623144e-80,2.126263019449,0.776,0.28,2.28669828386062e-75
"RPL18",1.13899310320777e-79,-0.867307313211353,0.995,0.999,3.83772336194826e-75
"RPS10",2.40638108745386e-79,-0.988713554044853,0.987,0.997,8.10806043606704e-75
"FCGR3A",8.27973960829808e-79,1.74899543973252,0.802,0.23,2.78977546361995e-74
"FOSB",1.46023350001522e-77,-1.72210225251623,0.621,0.937,4.92011075495129e-73
"RARRES3",2.80078614377395e-77,1.95382194657603,0.838,0.497,9.43696883283195e-73
"PLEKHF1",3.96790909132772e-77,3.85696354640217,0.459,0.057,1.33694728923196e-72
"EEF1A1",1.48481036069529e-76,-0.941527464070996,1,1,5.00292002932672e-72
"SRGN",1.54236404165648e-76,1.28720088187552,0.979,0.683,5.19684140195733e-72
"EEF1G",2.00789049508164e-76,-1.77778646235237,0.464,0.912,6.76538623412808e-72
"NACA",2.37810044006462e-76,-0.854955579652066,0.964,0.995,8.01277162275372e-72
"RPL37",2.49595385874879e-76,-0.827000185317956,1,1,8.40986693166816e-72
"C1orf21",8.31398973164786e-76,5.1317939650385,0.366,0.019,2.80131570018143e-71
"RPLP0",2.96752543878364e-75,-1.10472894143255,0.948,0.996,9.99878021343759e-71
"COTL1",6.03701913824063e-75,-3.24323173465221,0.294,0.806,2.0341132284388e-70
"IFITM2",3.10837819380849e-74,1.28136544806243,0.977,0.863,1.04733694862183e-69
"MALAT1",4.43168465254854e-74,1.31773141087596,1,1,1.4932118268297e-69
"EFHD2",1.27599245393114e-73,2.07490116682939,0.789,0.391,4.29932897427558e-69
"RPLP1",7.14412830836854e-73,-0.745738378939658,1,0.999,2.4071425922217e-68
"SEPT7",1.28719989655009e-72,1.66801409250421,0.866,0.578,4.33709133143588e-68
"TPST2",1.46525567130437e-71,2.7040714847744,0.634,0.217,4.93703245889296e-67
"LITAF",4.37574509981669e-71,1.85121728214212,0.822,0.499,1.47436355393223e-66
"HLA-DRB5",1.55938974333084e-70,-6.08165274325129,0.044,0.573,5.25420780117893e-66
"FTH1",2.33249318132593e-69,-2.12408389452334,0.995,0.997,7.85910252515959e-65
"ARPC5L",3.7836411062715e-69,2.37055165995186,0.683,0.284,1.27486003434712e-64
"IL18RAP",1.56423778157523e-68,4.21772503476888,0.371,0.031,5.27054278123957e-64
"PRKCH",2.59390868890205e-68,2.31862512401839,0.662,0.239,8.73991593638657e-64
"RPS28",4.62153915565518e-68,-0.702109327566063,0.997,1,1.55718140310646e-63
"RPL29",6.17926671220128e-68,-0.778428093992969,0.997,0.999,2.0820421260091e-63
"FAU",7.70427076426517e-68,-0.637681418200553,0.997,0.999,2.59587699131151e-63
"CD99",1.80156224573984e-67,1.59470084362695,0.879,0.567,6.07018383079581e-63
"EGR1",6.89831803520862e-67,-2.76381852038062,0.201,0.725,2.32431927878319e-62
"RPL35A",3.99942855263052e-66,-0.749295718316735,0.992,1,1.34756745652333e-61
"RAP1B",5.43675470900721e-66,1.60186048222134,0.853,0.605,1.83186013165289e-61
"MT-ND3",8.22262222428499e-66,-0.80413274518703,0.995,0.998,2.77053033225058e-61
"CD63",2.35994978787663e-65,2.06161607206252,0.747,0.379,7.95161481527151e-61
"IFITM1",6.55087823022985e-65,1.93231747594831,0.928,0.623,2.20725291089365e-60
"TMSB4X",1.22135418918691e-64,0.907496686216096,1,0.998,4.11523080504639e-60
"TPT1",1.70641234651799e-64,-0.816975706751372,0.997,0.999,5.74958576035772e-60
"RPS21",4.03017322305177e-64,-0.890701936466229,0.982,0.997,1.35792656577506e-59
"RPL17",3.38753473135705e-63,-0.952328700529217,0.91,0.984,1.14139595238345e-58
"RPS4X",4.95793555079936e-63,-0.859154912646836,1,0.999,1.67052680448634e-58
"XBP1",6.99839039133199e-63,2.04258640965618,0.737,0.374,2.3580376584554e-58
"HLA-DRB1",1.45643635436309e-62,-4.47093501009907,0.209,0.633,4.90731665239099e-58
"CLIC1",5.57678665128263e-61,1.07700292923271,0.964,0.781,1.87904249428317e-56
"CD52",4.06029459419521e-60,-1.12576015433746,0.688,0.974,1.36807566056813e-55
"KLRC1",1.54326590767742e-59,5.11424104358765,0.286,0.012,5.1998801493283e-55
"PLEK",3.09183786867114e-59,1.82832018599362,0.76,0.388,1.04176385147005e-54
"NCF1",5.67288725105844e-59,-4.2243692182113,0.062,0.544,1.91142263037163e-54
"ANXA6",5.96230907768296e-59,1.61747476736893,0.807,0.547,2.0089404206345e-54
"CFL1",1.64825503262978e-58,0.791331765719784,0.997,0.975,5.55363050694278e-54
"NFKBIZ",3.95469495876297e-58,-2.44304073860808,0.209,0.695,1.33249491940559e-53
"IFNG",7.72420274756463e-58,3.7909361104495,0.348,0.037,2.60259287376443e-53
"CD300A",7.92564403088067e-58,2.27835582160293,0.642,0.276,2.67046649976493e-53
"RPL7A",1.69401819283197e-57,-0.666523601594188,0.99,0.997,5.70782489892804e-53
"FOS",9.86939380073062e-57,-1.00628155361658,0.915,0.978,3.32539354721818e-52
"CCND3",1.33038587335308e-56,1.39106534386796,0.876,0.693,4.48260216167585e-52
"GABARAP",3.66825459408972e-56,-1.93755634516836,0.482,0.874,1.23598170293259e-51
"SUN2",4.74105452867323e-56,1.34014866014201,0.881,0.632,1.59745091289116e-51
"EEF1B2",5.53487890506525e-56,-1.10302684773233,0.907,0.974,1.86492209827268e-51
"NME2",4.44631288227796e-55,-1.66537089252026,0.291,0.789,1.49814066255474e-50
"RPL34",1.27680029018034e-54,-0.662205863774705,1,0.999,4.30205089773363e-50
"TRBC1",1.32871075615789e-54,2.31175133089309,0.577,0.193,4.47695802179839e-50
"SPI1",4.57835228306569e-54,-5.97000096584013,0.018,0.463,1.54263001825615e-49
"CHST2",5.30022196115561e-54,3.20534319973791,0.405,0.077,1.78585678759177e-49
"IL2RG",1.23569178901877e-53,1.31236754107752,0.879,0.599,4.16353991391985e-49
"MT-ND1",1.84488383296568e-53,-0.799049156516657,0.972,0.995,6.21615158679455e-49
"RPS24",2.53445580584098e-52,-0.554897518788422,1,1,8.53959539220061e-48
"ARL4C",3.2035965703356e-52,1.77913880861343,0.693,0.344,1.07941982840888e-47
"CD83",3.69725351322249e-52,-3.45014498486082,0.077,0.528,1.24575259874518e-47
"RPL6",5.35079667228789e-52,-0.582830964686259,0.997,0.999,1.80289743076068e-47
"SLC9A3R1",5.67326752745907e-52,1.75373981970294,0.75,0.493,1.91155076070206e-47
"MYO1F",1.75840780697913e-51,1.44840038354493,0.804,0.465,5.92477926483548e-47
"TXK",2.3042495892907e-51,2.36850206089104,0.523,0.164,7.76393856615608e-47
"CEP78",9.17876309576403e-51,3.03613298316379,0.399,0.079,3.09269243748673e-46
"EVL",1.71594635442557e-50,1.10482343572068,0.918,0.718,5.78170964660151e-46
"NMUR1",3.59869026845907e-50,6.53589199078124,0.222,0.004,1.2125426990546e-45
"KIR2DL3",3.992825212174e-50,6.77067045644915,0.222,0.004,1.34534252698991e-45
"NFKBIA",6.55312739375332e-50,-1.37847716134825,0.631,0.93,2.20801074405124e-45
"PFDN5",7.717638382254e-50,-0.712178508852231,0.928,0.99,2.60038107651666e-45
"LTB",8.05484550810509e-50,-2.28297318718825,0.335,0.72,2.71399964550093e-45
"TRGC1",9.23935300660068e-50,3.98244571279388,0.294,0.029,3.11310760204403e-45
"CYBB",1.15962728587229e-49,-6.13873638975183,0.008,0.426,3.90724817701808e-45
"RPL26",1.54305787374429e-48,-0.493908257098325,0.997,0.998,5.199179199794e-44
"TGFBR3",3.78702657703739e-48,3.17424494139546,0.348,0.056,1.27600073486698e-43
"DHRS7",4.49565635836875e-48,1.6498669499001,0.706,0.427,1.51476645338877e-43
"GSN",1.00104567354356e-47,2.77387274670732,0.428,0.109,3.37292329243768e-43
"RPL13",1.96645995773572e-47,-0.672436342860531,1,1,6.62579018159473e-43
"PDIA3",1.98088633096825e-47,1.41006314138627,0.786,0.605,6.67439840356443e-43
"CXXC5",2.67862537515272e-47,2.28642456807563,0.49,0.147,9.02536033903957e-43
"RAC2",3.58830317646986e-47,0.975540242163071,0.946,0.898,1.20904287227976e-42
"RNASET2",3.97857910487703e-47,-1.8316842718091,0.276,0.708,1.34054244359727e-42
"DENND2D",4.69421365655284e-47,1.80683502611223,0.639,0.305,1.58166834943891e-42
"KLF4",5.59046273449643e-47,-4.67021944072896,0.062,0.464,1.88365051376123e-42
"FEZ1",6.33189888051677e-47,4.95840827544401,0.227,0.009,2.13347000880132e-42
"KLRG1",6.67896041340606e-47,2.07205147591059,0.531,0.173,2.25040892169304e-42
"HLA-DPA1",1.1387756831359e-46,-3.41914707607345,0.322,0.648,3.83699078675809e-42
"NR4A1",1.67590420325143e-46,-2.74032745800684,0.131,0.563,5.64679162243535e-42
"HLA-E",2.45469847320918e-46,0.631334407238241,1,0.987,8.27086103563102e-42
"CX3CR1",3.26595966159044e-46,2.28504397713758,0.536,0.199,1.10043244837628e-41
"LPCAT1",3.57654159957168e-46,2.42245995611936,0.5,0.174,1.20507992655968e-41
"RP11-347P5.1",4.00871267442808e-46,5.01144213701584,0.245,0.017,1.3506956485218e-41
"GNB2L1",5.35016523718347e-46,-0.606166808822566,0.977,0.998,1.8026846750166e-41
"SH2D2A",5.59822508677929e-46,2.72398452810617,0.41,0.098,1.88626596073941e-41
"CD244",8.53083876541884e-46,2.77853711811346,0.423,0.114,2.87438081362022e-41
"RPL36",1.20504288169394e-45,-0.656383804325596,0.99,0.997,4.06027148557955e-41
"DOK2",1.47584353173407e-45,1.54268630074245,0.732,0.416,4.97270719582478e-41
"PPP1R18",1.67050540792087e-45,1.46350729726653,0.763,0.537,5.62860092144859e-41
"MYL12B",1.92280102025148e-45,1.01374494314678,0.91,0.781,6.47868575763535e-41
"HLA-DRA",3.4180642987349e-45,-3.65322499720247,0.322,0.614,1.15168258481574e-40
"AIF1",4.1891438516853e-45,-5.01177367003685,0.093,0.483,1.41149012938685e-40
"JUNB",4.28119677820497e-45,-1.03658003993362,0.941,0.987,1.44250644244838e-40
"ID2",6.07270472401618e-45,1.19235140806283,0.853,0.551,2.04613712971001e-40
"RPS7",8.09111324407717e-45,-0.549528549417412,0.997,0.998,2.72621969645936e-40
"MMP23B",9.09065431183643e-45,4.74452624001312,0.227,0.012,3.06300506383017e-40
"CTSH",1.3861672800622e-44,-4.54840770257192,0.023,0.416,4.67055203344158e-40
"OSTF1",3.79485871771537e-44,1.47616338498389,0.747,0.527,1.27863969634702e-39
"IFNGR2",4.7113083717865e-44,-4.70811910527515,0.015,0.403,1.58742824278974e-39
"FASLG",4.8204124441538e-44,5.92507426436021,0.204,0.006,1.62418976893318e-39
"KIR3DL1",1.23562879380587e-43,6.63858301123963,0.198,0.005,4.16332765784951e-39
"CALM1",1.50046458830804e-43,0.83653224125263,0.954,0.922,5.0556653838451e-39
"PLA2G16",1.54382003283495e-43,3.30179090526319,0.291,0.039,5.20174721863407e-39
"NBPF26",1.76532123190043e-43,-2.30999704857475,0.149,0.573,5.94807335876532e-39
"CHCHD10",1.79084676752239e-43,-2.35137454866505,0.131,0.555,6.03407909848993e-39
"KIR2DL1",1.98174539330498e-43,7.34824264422745,0.191,0.003,6.6772929282018e-39
"FAM49B",2.52715570370523e-43,1.5116437949797,0.735,0.507,8.5149984280644e-39
"BIN2",3.26945697442878e-43,1.30470468388317,0.804,0.607,1.10161083296403e-38
"STOM",3.7133651953203e-43,2.33662440027567,0.469,0.151,1.25118126891122e-38
"PTPN7",1.26422505621093e-42,2.48081289066694,0.441,0.132,4.25967990439712e-38
"LCK",2.30927677296726e-42,1.31077957263184,0.768,0.39,7.78087715883588e-38
"CD38",2.40218197224281e-42,3.43416501642386,0.294,0.042,8.09391193727493e-38
"ADAM8",6.8020784787954e-42,2.19164442721461,0.515,0.2,2.29189232264532e-37
"ZNF600",7.27776651859925e-42,3.27309162576551,0.325,0.061,2.45217065077683e-37
"IFI30",1.09294113391519e-41,-6.10531316592863,0.021,0.385,3.68255585661385e-37
"POU2F2",1.13714712950738e-41,-2.62019496341521,0.129,0.526,3.83150353816217e-37
"RPS15",1.99934826368195e-41,-0.481357141798197,1,1,6.73660403964995e-37
"HLA-DQA1",2.36028298755378e-41,-4.68733267789676,0.059,0.433,7.95273749826372e-37
"SERPINA1",4.12642062587137e-41,-6.09158882449131,0.026,0.386,1.3903561656811e-36
"FCER1G",4.16178818845608e-41,0.787170948178686,0.961,0.426,1.40227291221839e-36
"ARPC2",7.52275527165614e-41,0.771730116509107,0.964,0.908,2.53471716123182e-36
"GNPTAB",8.32376474155086e-41,2.62652354497433,0.441,0.147,2.80460929201815e-36
"CTSC",8.95423924946225e-41,1.42272769874151,0.719,0.449,3.01704137271381e-36
"HCK",2.08596531002233e-40,-5.59529983925632,0.01,0.368,7.02845151558923e-36
"HLA-DQA2",2.19268971384304e-40,-8.54673902192812,0.003,0.354,7.38804872182274e-36
"RPL10",3.86193398693089e-40,-0.533173625462168,1,0.999,1.3012400375565e-35
"ALOX5AP",6.79399723297901e-40,1.87467685313393,0.603,0.31,2.28916942767995e-35
"CFP",1.12622111939294e-39,-5.16500303095796,0.015,0.37,3.79468943968257e-35
"FTL",1.41033944921783e-39,-2.21435019542836,0.987,0.996,4.75199774019454e-35
"MCTP2",2.07615147264442e-39,2.70351048785036,0.371,0.093,6.99538477192811e-35
"CD68",3.47489543927338e-39,-5.53400635849633,0.026,0.375,1.17083126930877e-34
"MBP",3.79824006898472e-39,1.6505483920396,0.655,0.409,1.27977900884371e-34
"SYNE1",7.44370885450366e-39,2.16959919435062,0.503,0.204,2.50808326143646e-34
"SPN",8.79170313689839e-39,1.77754077448499,0.616,0.316,2.96227645494654e-34
"PTPN4",9.38568388431475e-39,1.99134590319786,0.513,0.208,3.16241232798101e-34
"HLA-DPB1",1.23435227106629e-38,-2.70798812694468,0.361,0.651,4.15902654213075e-34
"ARHGAP9",1.41686115392628e-38,1.58698878065396,0.652,0.399,4.77397197203921e-34
"LST1",2.17852951276648e-38,-4.33709031087561,0.113,0.463,7.34033734031539e-34
"FCGRT",2.87256937754236e-38,-3.65253142949507,0.039,0.397,9.67883526069124e-34
"CD55",2.99446096100592e-38,-1.68930724311713,0.232,0.644,1.00895367620134e-33
"PPP2R5C",3.67518346855406e-38,1.72615108638828,0.601,0.307,1.23831631789461e-33
"ZFAS1",4.76431883194378e-38,-1.13984576861932,0.49,0.842,1.60528958723514e-33
"FCN1",5.65840044692062e-38,-5.25510023231797,0.049,0.39,1.90654144658544e-33
"FKBP11",5.91728246535211e-38,2.34486296993631,0.418,0.13,1.99376915387574e-33
"RPS9",1.59683762028512e-37,-0.549791119417433,0.985,0.995,5.3803846777887e-33
"ACTG1",2.03226718798545e-37,0.762519476711091,0.987,0.963,6.84752106319818e-33
"RPS16",2.95697134172527e-37,-0.550705806229124,0.982,0.998,9.96321923880911e-33
"ANXA5",3.90776684950099e-37,-2.37868341460978,0.139,0.515,1.31668296227086e-32
"HMOX2",6.12563418936785e-37,1.73599300458232,0.549,0.257,2.0639711837656e-32
"CFD",6.89406818754234e-37,-4.43891969588761,0.041,0.381,2.32288733511052e-32
"RPL24",7.20682900468354e-37,-0.592809553657904,0.961,0.993,2.42826896483807e-32
"RPL5",7.8686892451404e-37,-0.717453615441906,0.985,0.992,2.65127615425761e-32
"LY86",9.66294577389263e-37,-4.22382234027451,0.023,0.364,3.25583294905538e-32
"CD4",1.16929320648045e-36,-5.28876887773818,0.008,0.338,3.93981652991522e-32
"NCF2",2.60172862821265e-36,-5.54115752117055,0.013,0.341,8.76626443989969e-32
"CTSD",2.89275876961249e-36,1.01777736098505,0.799,0.541,9.74686139833232e-32
"SOD2",4.12555149807319e-36,-2.372062767258,0.137,0.51,1.39006332176078e-31
"RPL14",4.46620072310499e-36,-0.648578737673757,1,0.996,1.50484167164299e-31
"LGALS3",5.40004941510254e-36,-3.98264104962465,0.057,0.394,1.81949264992465e-31
"JAML",5.5751583824499e-36,-3.53296007678106,0.036,0.381,1.87849386538267e-31
"PSME1",7.14597625079427e-36,0.831722064070477,0.918,0.828,2.40776523794262e-31
"HLA-DMA",7.96393905351096e-36,-2.82502371033658,0.108,0.463,2.68336962468998e-31
"OSBPL5",9.51128065625372e-36,3.63207758801785,0.281,0.053,3.20473090431813e-31
"PTPN12",1.86711463127046e-35,2.64407162191441,0.371,0.11,6.2910560386027e-31
"CH17-189H20.1",1.89891356204562e-35,2.88529080435166,0.343,0.091,6.3981993559565e-31
"C4orf48",1.94861889308494e-35,-2.5911873431937,0.088,0.455,6.56567649836039e-31
"CORO1A",2.17493678971731e-35,0.716978792999485,0.987,0.956,7.32823201927352e-31
"IGSF6",2.70564527660296e-35,-5.34161530019608,0.01,0.331,9.11640119498602e-31
"RPS15A",2.73327936809013e-35,-0.584419213210598,1,0.999,9.20951150284288e-31
"BSG",3.68864661661486e-35,1.38606032276298,0.68,0.449,1.24285259100221e-30
"PPP1CA",5.03871034870762e-35,0.975626727970889,0.822,0.706,1.69774306489355e-30
"PDGFD",5.64757413336891e-35,5.16978350101809,0.17,0.007,1.90289362849732e-30
"LILRB2",5.6994203400336e-35,-6.53379136781566,0.005,0.319,1.92036268937092e-30
"CD74",1.03670197617359e-34,-3.07252981734978,0.897,0.917,3.49306363851929e-30
"SYNE2",1.60916958327424e-34,1.86296118621847,0.5,0.208,5.42193599388424e-30
"IER2",1.74327152733078e-34,-0.927375868305341,0.925,0.971,5.87377908418833e-30
"MS4A7",1.97475014014729e-34,-5.56384724395006,0.015,0.331,6.65372312221228e-30
"RAB31",5.07137162249426e-34,-5.33713479896721,0.008,0.318,1.70874795448322e-29
"RGS10",7.30439823023944e-34,-1.76941122389207,0.175,0.566,2.46114393969688e-29
"RPS5",8.07710311018163e-34,-0.723181173319603,0.987,0.989,2.7214991219446e-29
"RPS2",9.33028432464634e-34,-0.467780837395163,0.997,1,3.14374600034634e-29
"ALOX5",1.25206268599123e-33,-5.25172325042857,0.008,0.315,4.21870001417885e-29
"CD164",1.42916997689356e-33,1.28102480179675,0.711,0.515,4.81544532014515e-29
"MNDA",1.55413565290183e-33,-4.24901640962996,0.041,0.364,5.23650466888744e-29
"CSTA",1.67742013187876e-33,-4.67533114673557,0.021,0.334,5.65189939235231e-29
"PLEKHG3",2.03427413367629e-33,3.07253758931988,0.265,0.048,6.85428326600888e-29
"PILRB",2.2636338982635e-33,2.65307082844179,0.366,0.115,7.62708805680903e-29
"RPS14",2.66300404129969e-33,-0.503055506429885,1,0.999,8.97272581675517e-29
"CPVL",2.85326031989294e-33,-5.82900877900458,0.008,0.311,9.61377532184727e-29
"EOMES",4.10403235564021e-33,2.55232882851099,0.294,0.061,1.38281266190941e-28
"TFDP2",6.44655201196065e-33,2.60238453526866,0.335,0.089,2.17210123491002e-28
"MPEG1",7.41694666144636e-33,-4.66452941594877,0.013,0.319,2.49906600810773e-28
"GNG2",1.31223775437814e-32,1.64802356675149,0.637,0.426,4.42145388960171e-28
"PILRA",1.98980096343536e-32,-6.16713594056147,0.005,0.3,6.70443536619909e-28
"SLC25A6",2.45838556204559e-32,-0.787416427807157,0.799,0.941,8.2832843127564e-28
"KIR3DL2",2.75843845815721e-32,5.68212587127013,0.152,0.005,9.29428254091489e-28
"LTA4H",2.93148939715715e-32,-1.95096985160817,0.209,0.55,9.8773603747813e-28
"RPA2",3.97885912359562e-32,1.84808054511807,0.492,0.226,1.34063679310431e-27
"ACAP1",4.76441986003382e-32,1.16196147931531,0.737,0.469,1.60532362763979e-27
"SLC11A1",4.83164682735633e-32,-4.62378098790781,0.018,0.319,1.62797508200944e-27
"YPEL1",5.69986217661887e-32,3.74942809861931,0.198,0.021,1.92051156178996e-27
"C1orf56",6.60503949859528e-32,4.0021533488452,0.222,0.032,2.22550200865669e-27
"MARCH1",7.18529263653086e-32,-5.497156954752,0.008,0.3,2.42101250095271e-27
"PTGDS",8.83209804869661e-32,6.58521907409802,0.16,0.008,2.97588711652783e-27
"RPS25",1.52689709434025e-31,-0.654842703385754,0.995,0.995,5.14472706967005e-27
"STK17A",1.64184546849374e-31,1.14250478266856,0.735,0.505,5.5320341215428e-27
"C9orf142",1.90235305300512e-31,1.35429024272088,0.68,0.462,6.40978837679544e-27
"LILRB1",1.90827424482087e-31,-4.086098278466,0.031,0.335,6.42973924049943e-27
"SYNGR2",2.37281940589845e-31,-1.69972133362626,0.245,0.593,7.99497770623424e-27
"SYTL3",2.56911193320871e-31,2.27752667844742,0.371,0.121,8.65636574775344e-27
"CSF1R",3.3815570311384e-31,-6.82240304618764,0.003,0.287,1.13938182607177e-26
"ABI3",3.67949817455214e-31,1.60460883261689,0.544,0.267,1.2397701149336e-26
"SAT1",5.14348570783217e-31,-1.80220267762006,0.657,0.845,1.73304607439697e-26
"MYBL1",5.22857588197373e-31,2.45354668893502,0.309,0.077,1.76171635767223e-26
"F2R",6.15334015298349e-31,3.90150140624365,0.183,0.017,2.07330643114626e-26
"PRSS57",6.97551287104122e-31,7.37305387128507,0.131,0.001,2.35032930676863e-26
