"","batch_2_p_val","batch_2_avg_log2FC","batch_2_pct.1","batch_2_pct.2","batch_2_p_val_adj","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj","max_pval","minimump_p_val"
"KLRF1",0.0045430977235409,0.572652821778102,0.934,0.879,1,5.74847282643294e-190,5.1738943479484,0.977,0.057,1.93689043413831e-185,0.0045430977235409,1.14969456528658e-189
"GZMB",8.29216542318018e-08,1.41102809043405,0.958,0.636,0.00279396221768633,1.53039780723964e-158,5.57121350324063,0.877,0.065,5.15652237171326e-154,8.29216542318018e-08,3.06079561447933e-158
"KLRD1",0.00845796352381854,0.401217222149409,0.958,0.939,1,1.7193658846508e-150,3.99841891123111,0.988,0.115,5.79323141174239e-146,0.00845796352381854,3.43873176930152e-150
"FGFBP2",2.25923103614207e-09,2.11371768669493,0.886,0.455,7.6122530531771e-05,1.61120150173168e-149,5.51704801902795,0.865,0.074,5.42878233993471e-145,2.25923103614207e-09,3.22240300346335e-149
"PRF1",1.08976739769846e-09,1.224681859044,1,0.848,3.67186226980519e-05,3.61289010651034e-149,5.0684577424711,0.977,0.144,1.21732719248759e-144,1.08976739769846e-09,7.22578021302075e-149
"CLIC3",1.77972005759375e-08,1.85960067089236,0.898,0.576,0.000599658876205637,1.64271591025924e-145,5.73927128207411,0.789,0.05,5.53496698802749e-141,1.77972005759375e-08,3.28543182051846e-145
"SPON2",1.00604023491035e-05,1.23743574209018,0.922,0.576,0.338975196750693,2.20264587077782e-145,5.7736517048813,0.825,0.064,7.42159499699878e-141,1.00604023491035e-05,4.40529174155573e-145
"HOPX",0.194684990858759,0.281663549941104,0.964,0.939,1,2.35871532570526e-137,4.10961657528492,0.947,0.128,7.94745541843132e-133,0.194684990858759,4.71743065141042e-137
"CST7",5.71540637948507e-08,0.974059992354638,0.994,0.97,0.0019257490255037,4.39821535574332e-131,3.83603099250509,0.971,0.164,1.48193468196416e-126,5.71540637948507e-08,8.79643071148664e-131
"GZMA",1.4370434884556e-05,0.778189508620794,0.982,0.879,0.484197433000229,1.5136937678445e-128,3.76560909770445,0.994,0.19,5.10023978137527e-124,1.4370434884556e-05,3.02738753568902e-128
"CD160",0.0108521473553969,1.12780755551596,0.515,0.303,1,1.09547819200269e-116,4.86456065403787,0.696,0.052,3.69110422013386e-112,0.0108521473553969,2.19095638400535e-116
"GNLY",0.370650581420664,-0.210306913529365,0.982,1,1,7.37378429229834e-114,3.95697304606496,0.971,0.227,2.484522879447e-109,0.370650581420664,1.47475685845965e-113
"TRDC",0.392373435924375,-0.415768326131122,0.713,0.758,1,7.93354907108994e-114,2.89342128915957,0.865,0.1,2.67313002401305e-109,0.392373435924375,1.58670981421795e-113
"NKG7",6.2302003103468e-10,0.813816287430474,1,1,2.09920369256825e-05,9.10208682415521e-114,4.14276657007904,1,0.355,3.06685713453085e-109,6.2302003103468e-10,1.82041736483102e-113
"KLRB1",0.153529423382309,0.360494466410689,0.922,0.909,1,6.34941408090201e-112,3.05620374030382,0.977,0.19,2.13937158041912e-107,0.153529423382309,1.26988281618042e-111
"IL2RB",0.00115168704593313,0.641570781017946,0.94,0.939,1,7.22941394557693e-111,3.93435375780988,0.789,0.097,2.43587873482269e-106,0.00115168704593313,1.44588278911539e-110
"S1PR5",5.90762301995115e-08,2.2960009535552,0.76,0.273,0.00199051450034234,1.02125724281555e-108,5.09473044049814,0.591,0.029,3.44102415394273e-104,5.90762301995115e-08,2.04251448563111e-108
"CCL4",0.00067622935948429,1.93036100999189,0.79,0.424,1,2.24472045670664e-107,4.33331581553944,0.83,0.126,7.56336110682734e-103,0.00067622935948429,4.48944091341332e-107
"AKR1C3",0.00015021102401559,2.54655516846438,0.467,0.152,1,2.54313477213266e-104,5.71707394477004,0.544,0.022,8.56883830122377e-100,0.00015021102401559,5.08626954426529e-104
"MATK",0.00955293354406999,0.478580765185944,0.904,0.879,1,9.08514531385462e-104,3.66288151671781,0.778,0.101,3.06114886205017e-99,0.00955293354406999,1.81702906277094e-103
"CTSW",0.0595222688814794,0.204196121035569,0.982,1,1,8.3610296990493e-103,3.2476536326483,0.988,0.299,2.81716534679767e-98,0.0595222688814794,1.67220593980988e-102
"TTC38",0.000486958716161151,1.11164887899652,0.749,0.485,1,4.77941170105705e-97,4.85808433802374,0.567,0.036,1.61037497855416e-92,0.000486958716161151,9.5588234021141e-97
"ADGRG1",4.29006795118547e-06,1.56337145334551,0.796,0.485,0.144549549547243,2.81742548629313e-96,4.97730675523237,0.55,0.031,9.49303343351608e-92,4.29006795118547e-06,5.63485097258634e-96
"APMAP",2.40665544197011e-05,1.03257118651862,0.88,0.697,0.810898484617408,9.22607164696701e-96,3.62228941037893,0.789,0.135,3.10863258072907e-91,2.40665544197011e-05,1.84521432939342e-95
"CD247",1.70731026465581e-07,0.999882847166797,0.982,0.788,0.00575261120573128,3.64092658572269e-89,3.2069277348844,0.912,0.277,1.2267738037934e-84,1.70731026465581e-07,7.28185317144543e-89
"CD7",0.486349856352558,0.118461507241151,0.994,0.97,1,7.79709357957926e-89,2.87529527835419,0.971,0.386,2.62715271070344e-84,0.486349856352558,1.55941871591586e-88
"TBX21",6.86245219185298e-08,1.40167415913133,0.892,0.606,0.00231223464152294,3.46442648688638e-87,4.63549575785705,0.55,0.042,1.1673038604915e-82,6.86245219185298e-08,6.92885297377287e-87
"PTGDR",2.53530481739676e-05,1.84450832567508,0.665,0.394,0.854245605173663,7.25238751118209e-87,4.1566244101492,0.55,0.041,2.44361944801769e-82,2.53530481739676e-05,1.45047750223641e-86
"XCL2",0.0305087074088768,-1.28394623828321,0.719,0.848,1,4.67619680687173e-83,3.5941375949674,0.608,0.062,1.57559775210736e-78,0.0305087074088768,9.35239361374352e-83
"GZMM",1.77707845503101e-06,1.09827688060989,0.964,0.667,0.0598768814638148,3.0701928234151e-80,3.01286873074529,0.848,0.236,1.03447076992148e-75,1.77707845503101e-06,6.14038564683024e-80
"HLA-B",6.36050815089507e-05,0.319845428937012,1,1,1,4.66634649805852e-76,1.00070363546893,1,1,1.57227878905584e-71,6.36050815089507e-05,9.33269299611711e-76
"RPL39",7.83221791974831e-10,-0.844568225200839,1,1,2.63898750588e-05,2.94101422842309e-75,-1.19035563008827,1,1,9.90945334124876e-71,7.83221791974831e-10,5.88202845684614e-75
"HLA-C",0.00775108432068349,0.280017248596227,1,1,1,2.53946869442897e-73,1.06701499253842,1,0.999,8.55648581900895e-69,0.00775108432068349,5.07893738885796e-73
"RPL34",2.80248675349534e-13,-0.80445182583959,1,1,9.44269886722718e-09,2.82467780937701e-72,-1.1511346558101,1,1,9.51746941091491e-68,2.80248675349534e-13,5.64935561875407e-72
"IGFBP7",0.0460929992845315,0.824831965006563,0.683,0.636,1,3.71709088294594e-72,4.5105037159466,0.538,0.063,1.2524366020998e-67,0.0460929992845315,7.43418176589192e-72
"HLA-A",0.00387474621025201,0.351248820508459,1,1,1,3.97830993591001e-71,1.24065821228948,1,0.993,1.34045174980552e-66,0.00387474621025201,7.95661987182006e-71
"CMC1",0.0481840356960022,-0.451637026337458,0.563,0.758,1,4.17801026769856e-70,2.7095522913101,0.784,0.197,1.40773877959835e-65,0.0481840356960022,8.35602053539724e-70
"B2M",2.08000312251657e-08,0.442121022576179,1,1,0.000700836252100733,1.82916104029145e-69,0.773186652232688,1,1,6.16317520915802e-65,2.08000312251657e-08,3.65832208058289e-69
"RPL18A",4.24195778251866e-13,-0.756992624390072,0.994,1,1.42928525524184e-08,2.21536426372593e-69,-1.16205569240646,1,1,7.46444835019816e-65,4.24195778251866e-13,4.43072852745189e-69
"RPL8",1.02225212222191e-08,-0.786394982174302,0.994,1,0.00034443763006145,5.77511734544694e-69,-1.01201802274374,1,1,1.94586803837489e-64,1.02225212222191e-08,1.15502346908938e-68
"MYL12A",0.00113319620647126,0.513176004466905,0.988,0.939,1,2.84977082147054e-68,1.4726520258754,1,0.931,9.60201780586282e-64,0.00113319620647126,5.69954164294104e-68
"PYHIN1",0.00515008459942408,1.17240113045449,0.557,0.303,1,5.76932160145574e-68,3.26053146039156,0.626,0.104,1.9439152203945e-63,0.00515008459942408,1.15386432029114e-67
"PRSS23",4.94108934061736e-05,1.96007668556249,0.599,0.242,1,2.23631633447392e-65,5.05654372133262,0.357,0.015,7.53504425737641e-61,4.94108934061736e-05,4.47263266894778e-65
"RPS9",2.59068868695958e-07,-0.677473378410386,0.976,1,0.00872906646184162,3.52516709334292e-63,-0.908522909882268,0.988,1,1.18776980043096e-58,2.59068868695958e-07,7.05033418668579e-63
"RPS2",2.24748223205165e-13,-1.0745179680109,0.994,1,7.57266663267484e-09,5.70303510032964e-63,-0.948940055695966,1,1,1.92158064670507e-58,2.24748223205165e-13,1.14060702006592e-62
"GZMH",0.00202495619798039,1.16516322845553,0.719,0.515,1,6.394689948852e-63,3.36324051954696,0.532,0.069,2.15462683136619e-58,0.00202495619798039,1.27893798977041e-62
"RPL11",3.53360807855096e-12,-0.797569395626208,1,1,1.19061390598696e-07,7.95065866047566e-63,-0.991972714671435,1,1,2.67889492906067e-58,3.53360807855096e-12,1.59013173209514e-62
"FCRL6",0.000602637375449663,1.72432106644998,0.557,0.303,1,1.97594233396622e-62,4.01043121285239,0.439,0.039,6.65774010006577e-58,0.000602637375449663,3.95188466793245e-62
"RPS13",7.83382286590012e-11,-0.87351729403652,1,1,2.63952827643639e-06,1.11421605146781e-61,-1.08043989959182,1,1,3.75423956381564e-57,7.83382286590012e-11,2.22843210293562e-61
"RPL12",6.0995834373322e-13,-0.852585850064241,1,1,2.05519364337471e-08,5.10286228066923e-61,-1.0082795119842,1,1,1.71935841684869e-56,6.0995834373322e-13,1.02057245613384e-60
"RPL21",6.81740553538043e-05,-0.506412155743058,0.982,1,1,4.03319800227947e-60,-0.894185019257403,1,1,1.35894573488804e-55,6.81740553538043e-05,8.06639600455896e-60
"RPL32",2.09634606326317e-15,-0.906299488126429,1,1,7.06342842555892e-11,5.71147303760802e-60,-1.06063446970264,1,1,1.92442372529165e-55,2.09634606326317e-15,1.14229460752162e-59
"NCR1",0.565771398636745,0.39045574896805,0.479,0.545,1,1.84862601400476e-58,5.89314537301524,0.287,0.007,6.22876049158764e-54,0.565771398636745,3.69725202800955e-58
"RPL26",8.24651327125725e-08,-0.560308948544247,1,1,0.00277858018161742,4.69462658729069e-58,-0.813387641595322,0.994,1,1.58180748232172e-53,8.24651327125725e-08,9.38925317458143e-58
"C12orf75",0.00136015203785685,1.00134493960355,0.695,0.545,1,7.90618098573721e-58,2.79628670218114,0.69,0.18,2.6639086213343e-53,0.00136015203785685,1.58123619714744e-57
"ITGB2",2.04083816182854e-08,0.809347888252266,1,1,0.000687640010246508,1.27071860666808e-57,1.56780908353683,0.982,0.75,4.28155927330743e-53,2.04083816182854e-08,2.54143721333616e-57
"IFITM1",0.00558262835669533,0.305725538354048,1,1,1,6.67270241789069e-57,2.28077242739981,0.871,0.367,2.24830035268409e-52,0.00558262835669533,1.33454048357814e-56
"HCST",0.00235563281107724,0.511859943987125,0.964,0.97,1,2.70890755976473e-56,1.7377327001481,0.971,0.722,9.1273931318713e-52,0.00235563281107724,5.41781511952947e-56
"C1orf21",0.00760488197488672,1.10021393126543,0.425,0.212,1,4.44907242900012e-56,4.39529906525737,0.357,0.024,1.4990704642273e-51,0.00760488197488672,8.89814485800024e-56
"CHST12",0.167229793745449,0.397664545219937,0.713,0.758,1,5.01441332963896e-56,2.69167535453009,0.708,0.208,1.68955642728855e-51,0.167229793745449,1.0028826659278e-55
"RPS8",2.66824597260317e-12,-0.948187766208978,1,1,8.99038798008911e-08,2.01902315537043e-55,-1.05992111769622,0.988,1,6.80289661970514e-51,2.66824597260317e-12,4.03804631074087e-55
"RHOC",0.000980030584777753,1.18145742719177,0.749,0.606,1,3.4901883783187e-55,1.94188398682755,0.877,0.328,1.1759840721907e-50,0.000980030584777753,6.9803767566374e-55
"PLAC8",0.011400729409682,0.594138001198376,0.85,0.758,1,8.141671199835e-55,1.70819480930807,0.965,0.681,2.74325469407241e-50,0.011400729409682,1.628334239967e-54
"EEF1A1",5.9541113398746e-13,-0.778496641798994,1,1,2.00617827485735e-08,1.5271502775265e-54,-0.80414528519438,1,1,5.1455801450978e-50,5.9541113398746e-13,3.05430055505301e-54
"RPL36",1.67530718554116e-09,-0.80886205097378,0.982,1,5.6447800309624e-05,1.92474896265489e-53,-0.999627428022516,0.994,1,6.48524915476938e-49,1.67530718554116e-09,3.8494979253098e-53
"RPL28",1.7109774158373e-10,-0.658576395291769,1,1,5.76496730492218e-06,2.296754552364e-53,-0.751199430358194,1,1,7.73868478873526e-49,1.7109774158373e-10,4.59350910472802e-53
"RPL13",4.56545474289655e-12,-0.765993275691636,1,1,1.53828432107156e-07,2.71023713616792e-53,-0.905905281987621,1,1,9.13187300660419e-49,4.56545474289655e-12,5.42047427233587e-53
"KIR2DL3",0.00454681063551602,2.99771619243782,0.287,0.061,1,5.92780416031548e-53,8.09471547525987,0.228,0.001,1.9973143337767e-48,0.00454681063551602,1.1855608320631e-52
"ZAP70",0.00202152869368807,0.749015256428947,0.856,0.758,1,9.32221298901578e-53,2.79797822092712,0.661,0.186,3.14102644451898e-48,0.00202152869368807,1.86444259780315e-52
"RPS12",1.97189969150481e-14,-0.964291699871391,1,1,6.64411882055632e-10,1.91596178676533e-51,-0.992837166556733,0.994,1,6.4556416443271e-47,1.97189969150481e-14,3.83192357353068e-51
"HLA-E",0.00871014706510134,0.310663897598438,1,1,1,2.62695160601033e-51,1.12311576839954,1,0.947,8.85125074129119e-47,0.00871014706510134,5.25390321202063e-51
"FCGR3A",3.81372073499084e-06,1.34113163768116,0.85,0.515,0.128499506444781,4.4697956011313e-50,1.35235261758974,0.889,0.249,1.50605292984518e-45,3.81372073499084e-06,8.93959120226255e-50
"EFHD2",0.000393445824638744,0.92003921724597,0.838,0.758,1,6.80393507989204e-50,2.27777605103644,0.801,0.374,2.29251788581882e-45,0.000393445824638744,1.36078701597841e-49
"APOBEC3G",0.064212997144321,0.545084219231841,0.689,0.636,1,2.56809950029141e-49,2.48098828934233,0.737,0.274,8.65295445628188e-45,0.064212997144321,5.13619900058281e-49
"PLEKHF1",1.00989315953473e-05,2.02770559339944,0.629,0.212,0.340273401173631,5.03589636168458e-49,3.84417342476126,0.392,0.046,1.696794920106e-44,1.00989315953473e-05,1.00717927233692e-48
"ABHD17A",5.09616666011623e-05,1.48230417982094,0.689,0.424,1,5.1938290628919e-49,2.81989421997167,0.661,0.214,1.7500087644508e-44,5.09616666011623e-05,1.03876581257838e-48
"RPS18",8.54056423517917e-13,-1.05369854464491,0.976,1,2.87765771340127e-08,6.4451371537802e-49,-0.953294869350137,1,1,2.1716245125947e-44,8.54056423517917e-13,1.28902743075605e-48
"CD52",5.99773764230483e-11,-1.5581231992878,0.491,0.97,2.02087772119819e-06,1.03571209465251e-48,-1.41747177896033,0.801,0.995,3.48972833172217e-44,5.99773764230483e-11,2.07142418930501e-48
"PFN1",2.42067973548012e-08,0.680342483445029,1,1,0.000815623830072673,1.08586304632066e-48,1.05750812299054,1,0.983,3.65870694827285e-44,2.42067973548012e-08,2.17172609264133e-48
"RARRES3",0.000516047609387813,0.817032034153402,0.892,0.606,1,4.10093422891858e-48,1.92038336579715,0.871,0.473,1.38176877909183e-43,0.000516047609387813,8.20186845783719e-48
"SH2D1B",0.000845996083334033,0.944719574924369,0.76,0.697,1,4.20655851606404e-48,4.10685574881619,0.374,0.042,1.41735782640262e-43,0.000845996083334033,8.41311703212807e-48
"NCR3",0.100360259020895,0.345403392498592,0.731,0.697,1,4.80606904221306e-48,2.85874768644733,0.567,0.125,1.61935690308327e-43,0.100360259020895,9.61213808442608e-48
"FEZ1",0.0920001289799089,2.07587924808522,0.228,0.121,1,6.20039451090163e-48,5.31224538274708,0.257,0.01,2.0891609265032e-43,0.0920001289799089,1.24007890218033e-47
"RPS3A",3.26088460832908e-09,-0.725744691393135,1,1,0.00010987224599304,3.60801106337543e-47,-0.780218266265966,1,1,1.21568324769372e-42,3.26088460832908e-09,7.21602212675088e-47
"RPL35A",4.85493817623281e-09,-0.683791626373011,0.988,1,0.000163582286909988,3.70908319162295e-47,-0.85615575633727,0.994,1,1.24973849058544e-42,4.85493817623281e-09,7.41816638324592e-47
"CCND3",0.00135686766844107,0.659994469594631,0.928,0.818,1,3.71198122225558e-47,1.95719530174981,0.865,0.511,1.2507149530268e-42,0.00135686766844107,7.42396244451117e-47
"RPL13A",5.49980217532798e-07,-0.868004970463288,0.892,1,0.0185310334495501,7.82321201894854e-47,-0.848697903040084,1,1,2.63595305766452e-42,5.49980217532798e-07,1.5646424037897e-46
"PLEK",3.66690031240409e-06,1.24103079991347,0.832,0.485,0.123552539126144,2.76722983709253e-46,2.10859286192592,0.813,0.385,9.32390421309958e-42,3.66690031240409e-06,5.53445967418511e-46
"CD99",9.6649112863434e-06,0.984461308144359,0.946,0.818,0.325649520882055,5.87732455349491e-45,1.85170279763038,0.86,0.451,1.98030573505457e-40,9.6649112863434e-06,1.17546491069898e-44
"RPS25",1.9275437641742e-08,-0.719994733668767,0.988,1,0.000649466595900856,4.53565034461416e-44,-0.992587468507578,1,0.999,1.5282420271143e-39,1.9275437641742e-08,9.07130068922839e-44
"RPL41",5.50859180108441e-08,-0.574568205131687,1,1,0.00185606492145738,1.30391962959776e-43,-0.606084028612517,1,1,4.39342679996668e-39,5.50859180108441e-08,2.6078392591955e-43
"RPL7",0.0113983103992512,-0.40882954659194,0.856,0.97,1,1.43554074043287e-43,-0.749856912823576,1,1,4.8369109708145e-39,0.0113983103992512,2.87108148086573e-43
"ARPC5L",0.246248446188348,0.33042573187128,0.695,0.727,1,2.09299081243369e-43,2.40600100347704,0.684,0.253,7.05212324341409e-39,0.246248446188348,4.18598162486737e-43
"RPL36A",2.95057745088113e-06,-0.997414370818935,0.79,0.97,0.0994167566299889,3.36488173899357e-43,-1.14332754014301,0.86,0.985,1.13376325313649e-38,2.95057745088113e-06,6.72976347798718e-43
"RAP1B",0.0266776739521762,0.528589539669724,0.916,0.818,1,3.52106437705402e-43,1.84485696283121,0.836,0.455,1.18638743120458e-38,0.0266776739521762,7.04212875410808e-43
"RPS23",5.38210186189582e-10,-0.798255055390255,0.994,1,1.81344540134718e-05,4.1421235649011e-43,-0.861870431952181,1,1,1.39564711395778e-38,5.38210186189582e-10,8.28424712980228e-43
"JAK1",0.00172716464531217,0.608664071991175,0.958,0.939,1,1.00893576262709e-42,1.88236018647519,0.848,0.529,3.39950815859573e-38,0.00172716464531217,2.01787152525419e-42
"LITAF",0.00231095772919012,0.678879305855538,0.874,0.788,1,1.2155963314427e-42,1.88183848879306,0.83,0.468,4.09583027916304e-38,0.00231095772919012,2.43119266288542e-42
"RPL10",4.41806583506815e-11,-0.673797323839421,1,1,1.48862310246786e-06,2.29061241876054e-42,-0.621810524961666,1,1,7.71798948377176e-38,4.41806583506815e-11,4.58122483752108e-42
"RPS28",4.55066519843443e-10,-0.696242422668689,0.994,1,1.5333011319605e-05,2.77288412087114e-42,-0.75167346490568,1,1,9.34295575686321e-38,4.55066519843443e-10,5.54576824174225e-42
"RPS4X",7.17643164304981e-11,-0.664431011116932,1,1,2.4180268778092e-06,3.22196614068527e-42,-0.806982304356263,1,1,1.0856092714425e-37,7.17643164304981e-11,6.44393228137056e-42
"RPS19",3.82563094303189e-09,-0.587516723324291,1,1,0.000128900808994517,3.85478018545394e-42,-0.700363039446483,1,1,1.29882963568685e-37,3.82563094303189e-09,7.70956037090784e-42
"KIR2DL1",0.0153270705802611,3.36779888465954,0.24,0.061,1,1.27719151848735e-41,6.70979623108475,0.193,0.003,4.30336910239129e-37,0.0153270705802611,2.55438303697473e-41
"MYO1F",0.265441669659959,0.341418885602,0.725,0.758,1,1.65057759143691e-41,1.68257173820696,0.883,0.525,5.56145613658752e-37,0.265441669659959,3.30115518287382e-41
"CD300A",0.0264983104004488,0.577610178708373,0.701,0.576,1,4.45786518070835e-41,2.45545578031497,0.637,0.216,1.50203309398787e-36,0.0264983104004488,8.91573036141669e-41
"RPS6",5.53195864497495e-05,-0.543652520683538,0.994,1,1,5.9218299487438e-41,-0.891838590507667,1,1,1.99530138292974e-36,5.53195864497495e-05,1.18436598974875e-40
"RPL22",2.25033260615135e-07,-0.691848839694204,0.97,1,0.00758227068316635,2.01027539373354e-40,-1.00582493485688,0.93,0.994,6.77342191164579e-36,2.25033260615135e-07,4.02055078746707e-40
"IFITM2",0.000118472226283446,0.470699152375771,1,1,1,6.98443583224378e-40,1.33491326330576,0.953,0.71,2.35333580931622e-35,0.000118472226283446,1.39688716644876e-39
"RPL9",1.23698545778423e-08,-0.82713449672055,0.94,0.97,0.000416789880145819,7.27263884283894e-40,-0.831755424450566,0.994,1,2.45044293170615e-35,1.23698545778423e-08,1.45452776856779e-39
"SEPT7",0.0886554060174749,0.393278746743229,0.82,0.879,1,1.38090276325814e-39,1.47385007349582,0.906,0.657,4.65281377052197e-35,0.0886554060174749,2.76180552651627e-39
"RPS15",9.36720236877606e-09,-0.563320304648024,1,1,0.000315618516613541,1.72548046544004e-39,-0.638509042252833,1,1,5.81383388025367e-35,9.36720236877606e-09,3.45096093088009e-39
"RPLP1",2.92333686096202e-08,-0.629204619204658,1,1,0.000984989121932544,1.91151373855461e-39,-0.731328787392528,1,1,6.4406543906859e-35,2.92333686096202e-08,3.82302747710921e-39
"RPS15A",3.4545637028101e-14,-0.754472542618239,1,1,1.16398069402484e-09,4.9820297084929e-39,-0.739934129276804,1,1,1.6786450899796e-34,3.4545637028101e-14,9.96405941698586e-39
"CFL1",1.48130772245784e-05,0.625624137328059,1,0.97,0.499111824004944,7.2442032042233e-39,0.857155214482096,1,0.973,2.440861827631e-34,1.48130772245784e-05,1.44884064084465e-38
"CLIC1",0.000711041265379581,0.530508889862691,0.97,0.909,1,1.10274822452452e-38,1.33560083482258,0.953,0.739,3.71559986771291e-34,0.000711041265379581,2.20549644904905e-38
"RPS14",3.33397258408533e-08,-0.643655138062941,1,1,0.00112334872248171,1.99047459189832e-38,-0.671115767973813,1,1,6.7067050899422e-34,3.33397258408533e-08,3.98094918379665e-38
"KLRG1",0.184648138292555,0.401489890050609,0.587,0.424,1,3.03776934748559e-38,2.58277097064543,0.515,0.125,1.0235460039418e-33,0.184648138292555,6.07553869497116e-38
"HLA-DRB1",9.7571241171165e-11,-3.10393893878555,0.042,0.424,3.28756540002123e-06,3.99489811647643e-38,-3.6695291511817,0.292,0.75,1.34604097136557e-33,9.7571241171165e-11,7.98979623295289e-38
"SUN2",0.00953330473623813,0.468508878108507,0.946,0.879,1,5.61582168457125e-38,1.65964268671441,0.86,0.483,1.89219495839944e-33,0.00953330473623813,1.12316433691425e-37
"PABPC1",0.00220566426652213,-0.426651339967436,0.958,1,1,1.86469450075802e-37,-0.985477455420933,0.877,0.986,6.28290165085407e-33,0.00220566426652213,3.72938900151604e-37
"ANXA6",0.0156513445421464,0.572676498171407,0.82,0.788,1,5.78549303263502e-37,1.72457987806746,0.813,0.475,1.94936402241604e-32,0.0156513445421464,1.15709860652701e-36
"RPL37",1.5916466950083e-13,-0.887208880525097,1,1,5.36289437416098e-09,1.30441903470039e-36,-0.741053368114382,1,1,4.39510949551949e-32,1.5916466950083e-13,2.60883806940078e-36
"RPL19",2.30978380203256e-10,-0.680723629243297,1,1,7.7825855425685e-06,1.36300727912719e-36,-0.713006566355824,1,0.999,4.59251672629116e-32,2.30978380203256e-10,2.7260145582544e-36
"VIM",0.0587570697476065,-0.701754309542377,0.623,0.667,1,1.47513479641938e-36,-1.95429634857553,0.491,0.861,4.97031918305547e-32,0.0587570697476065,2.95026959283878e-36
"IL18RAP",0.917797670445235,-0.190550684714118,0.467,0.515,1,2.38859425332781e-36,3.94849273110377,0.251,0.02,8.04812947716273e-32,0.917797670445235,4.7771885066556e-36
"PRKCH",1.13971700389953e-06,1.44313112945868,0.82,0.606,0.0384016247293906,2.41625261283013e-36,2.26107022713568,0.573,0.178,8.14132155366985e-32,1.13971700389953e-06,4.83250522566024e-36
"RAC2",8.0231458893684e-08,0.761416205172504,0.982,0.97,0.00270331877596379,3.80772396928654e-36,1.29760030944383,0.924,0.727,1.28297451421141e-31,8.0231458893684e-08,7.61544793857311e-36
"ID2",0.0863401446056167,-0.40822975971095,0.832,0.879,1,1.28843661606174e-35,1.54994641214255,0.865,0.51,4.34125833415844e-31,0.0863401446056167,2.57687323212349e-35
"CD38",0.102714158346129,1.201776951201,0.359,0.242,1,4.78245417048681e-35,4.08492496486175,0.246,0.02,1.61140010820383e-30,0.102714158346129,9.56490834097366e-35
"TPT1",6.36141880469208e-10,-0.814303518312169,1,1,2.14341645205295e-05,6.9720436093697e-35,-0.700269083183224,0.994,1,2.34916037374103e-30,6.36141880469208e-10,1.39440872187393e-34
"RPS16",2.0227667566338e-05,-0.572124018630314,0.97,1,0.681551030980194,1.66057264780034e-34,-0.75894440988606,0.988,1,5.59513347949846e-30,2.0227667566338e-05,3.32114529560067e-34
"COTL1",1.45879673550601e-11,-3.67793467598981,0.126,0.606,4.91526972061397e-07,2.05099597974453e-34,-2.99336142033629,0.322,0.761,6.91062585415122e-30,1.45879673550601e-11,4.10199195948909e-34
"IL2RG",0.0383859155413178,0.463649819791915,0.922,0.939,1,2.66168306320822e-34,1.52974128809552,0.83,0.486,8.96827491317379e-30,0.0383859155413178,5.32336612641643e-34
"ACTG1",0.000268900965780313,0.549266179238238,1,1,1,2.73810753210542e-34,1.05215554451941,0.977,0.944,9.22577951867599e-30,0.000268900965780313,5.47621506421085e-34
"RPL18",5.9541113398746e-13,-0.866455202987963,0.994,1,2.00617827485735e-08,3.53753232120054e-34,-0.732349056448127,0.994,1,1.19193614030531e-29,5.9541113398746e-13,7.0750646424011e-34
"DENND2D",0.00855378166261982,0.735833641431488,0.784,0.697,1,4.05836705760233e-34,2.34542725674784,0.55,0.183,1.36742619638853e-29,0.00855378166261982,8.1167341152047e-34
"RPL38",0.000185825201393442,-0.73017065695799,0.838,0.97,1,5.00769184403576e-34,-0.816515364365092,0.971,1,1.68729168992941e-29,0.000185825201393442,1.00153836880716e-33
"CD63",0.1739698465585,0.481248623495901,0.713,0.697,1,7.0230334753817e-34,1.8059784395533,0.766,0.428,2.36634089919511e-29,0.1739698465585,1.40460669507635e-33
"CALM1",0.0358828497319244,0.280588471470186,0.994,0.97,1,1.23989722164645e-33,1.26200478967289,0.918,0.784,4.17770969861555e-29,0.0358828497319244,2.4797944432929e-33
"CCL4L2",0.84872535097987,1.51670682028764,0.15,0.152,1,2.31329002240648e-33,3.72715307547347,0.31,0.044,7.79439940149641e-29,0.84872535097987,4.62658004481297e-33
"XCL1",5.92269590917817e-05,-2.14372779711514,0.527,0.727,1,2.80053893603568e-33,2.89115086253225,0.292,0.036,9.4361358910786e-29,5.92269590917817e-05,5.60107787207133e-33
"FASLG",0.0249654506357046,2.14835210561802,0.251,0.091,1,2.81632578765321e-33,4.87154089399968,0.193,0.01,9.48932810891873e-29,0.0249654506357046,5.63265157530641e-33
"RPS27",3.21125966642073e-08,-0.546612562077216,1,1,0.0010820018320038,3.50146231945923e-33,-0.816687932325511,1,1,1.17978271391859e-28,3.21125966642073e-08,7.00292463891843e-33
"LTB",1.02317196018168e-10,-2.55779763949188,0.18,0.667,3.44747560263616e-06,3.66894565225159e-33,-2.48772722299114,0.421,0.821,1.23621454806965e-28,1.02317196018168e-10,7.33789130450321e-33
"RPS5",1.44349150103248e-07,-0.775460332684154,0.982,1,0.00486370026357884,7.48421121693664e-33,-0.92513971973485,0.988,0.995,2.52173012743463e-28,1.44349150103248e-07,1.49684224338734e-32
