"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PIGH",0.846576976792588,0.16765737081473,0.113,0.12,1
"PEX26",0.846640880206765,0.373803544307939,0.082,0.08,1
"HOMEZ",0.846936500824906,0.37620803646063,0.038,0.037,1
"RNF103",0.847459358921573,0.248212843358454,0.036,0.039,1
"MTR",0.84761458571792,0.116253213511229,0.125,0.131,1
"FAAP100",0.84800015218419,0.244374351766216,0.067,0.065,1
"XKR6",0.849010163138323,-0.207578299913147,0.012,0.013,1
"DDX60",0.84902196549127,0.316425056217215,0.067,0.071,1
"ATP5SL",0.849043485650205,0.356318109358568,0.091,0.091,1
"GEMIN2",0.849312904395383,0.422461102870336,0.05,0.049,1
"LINC00426",0.850045016748198,-0.194151937520613,0.029,0.031,1
"UPF2",0.85011674213962,0.174747505315448,0.197,0.202,1
"LYSMD4",0.850171216895028,0.136211992371842,0.012,0.013,1
