"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PYCARD",2.68747880255056e-71,-2.67091676267383,0.219,0.64,9.05519107731385e-67
"RPL18",6.89954493014751e-71,0.595273892844856,1,0.999,2.3247326687639e-66
"RPSA",2.21141776151505e-70,0.719156064892653,0.998,0.98,7.45115100564883e-66
"RPS7",2.84065541284658e-70,0.576820509544159,1,0.999,9.57130434804527e-66
"S100A9",3.6250688168108e-70,-4.62203005223068,0.446,0.781,1.22143068713623e-65
"JUNB",8.94750300621507e-70,1.23316189698755,0.98,0.975,3.01477166291411e-65
"ZEB2",2.56469196417693e-69,-3.16103659503589,0.077,0.532,8.64147310409774e-65
"CD68",6.49897392490171e-69,-5.94021351857544,0.022,0.441,2.18976427425638e-64
"CAMK4",7.1446292931995e-69,4.04132155498079,0.41,0.038,2.40731139405064e-64
"LST1",2.70298378537254e-68,-4.70108197503956,0.214,0.596,9.10743356643424e-64
"CD2",3.22827639083444e-68,1.94619536851857,0.646,0.188,1.08773544712776e-63
"SERPINA1",3.99577914629005e-68,-4.93169415251512,0.053,0.473,1.34633782555097e-63
"NPC2",5.33114560978401e-68,-2.60089288967545,0.304,0.667,1.79627620176062e-63
"KLF4",5.44964521234926e-68,-4.32921279443716,0.043,0.47,1.83620345784896e-63
"DNAJB1",6.12007030316882e-68,2.28846339326665,0.67,0.248,2.0620964879497e-63
"NOSIP",8.44696548224962e-68,1.95151953443911,0.726,0.358,2.84612054958919e-63
"CFD",2.39041925748736e-67,-4.70341742820989,0.058,0.477,8.0542786461779e-63
"FCGR3A",3.08637357288048e-67,-4.57228116179825,0.056,0.478,1.03992271164635e-62
"NPM1",4.9809948675358e-67,0.962649118713953,0.974,0.867,1.67829641066751e-62
"RPL28",8.82488343618549e-67,0.529727218203192,1,1,2.97345622498834e-62
"RPL6",9.04245701683758e-67,0.529450882912771,1,0.999,3.04676546725325e-62
"RPS8",4.04107892453272e-66,0.651323922357999,1,0.998,1.36160113283205e-61
"EEF1B2",1.16453204888011e-65,0.9128016663325,0.978,0.931,3.92377428549664e-61
"FTH1",1.19471791635437e-65,-1.86007665570942,0.988,0.996,4.02548254736441e-61
"RPL37",3.08862932981655e-63,0.540986482569196,1,1,1.04068276638839e-58
"CD8A",9.45948657216075e-63,2.53158306782751,0.491,0.095,3.18727940562384e-58
"GRN",1.16540826954013e-62,-3.23563417886214,0.117,0.53,3.92672662338851e-58
"FGL2",1.51804645116274e-62,-4.05554807242301,0.054,0.459,5.11490571254772e-58
"CLEC7A",3.27462015633341e-62,-5.2026667922542,0.019,0.408,1.10335051547498e-57
"FLT3LG",5.44442848194871e-62,3.05979661619404,0.469,0.096,1.8344457327078e-57
"FAM26F",8.96685843277213e-62,-4.59347719085464,0.027,0.42,3.02129328033824e-57
"IFI30",9.83015006809231e-62,-5.82763678426354,0.014,0.397,3.31217076394302e-57
"LY86",2.41493173887392e-61,-4.29780276835782,0.039,0.433,8.13687100096179e-57
"SRGN",2.42803267307353e-61,-1.68457385235321,0.638,0.796,8.18101328865396e-57
"RPS13",2.60688223679448e-61,0.611299940720042,1,1,8.78362900865531e-57
"IFITM1",2.78112062951199e-61,1.29901771300078,0.787,0.324,9.3707078490777e-57
"RPS5",1.08071103076726e-60,0.617429196355907,1,0.991,3.6413477470672e-56
"FCN1",1.83123704686151e-60,-4.41029173514513,0.112,0.5,6.17017010569518e-56
"C1orf162",2.01253050764985e-60,-1.92055018971725,0.293,0.691,6.78102029247541e-56
"MARCH1",2.1316004602331e-60,-5.746421942577,0.012,0.388,7.18221459070941e-56
"HCK",2.27108307997713e-60,-5.27892715466833,0.017,0.397,7.65218732967495e-56
"RPL17",9.76579378999228e-60,1.03241897312476,0.983,0.905,3.2904865596e-55
"AIF1",3.50120090433174e-59,-4.17783452168513,0.24,0.58,1.17969463270554e-54
"NEAT1",8.10473389021243e-59,-2.00336094390623,0.607,0.799,2.73080903696818e-54
"RPS23",1.14397852479135e-58,0.522749946271001,1,1,3.85452124143196e-54
"RPS6",3.67353850012239e-58,0.615657197837429,1,1,1.23776206223124e-53
"SPOCK2",1.11122111834439e-57,2.01272812000769,0.571,0.164,3.74414843614959e-53
"MPEG1",1.36577690486245e-57,-5.54183620515854,0.01,0.372,4.60184870324353e-53
"RPS18",1.82360667197635e-57,0.535550878467923,1,1,6.14446032055712e-53
"RPL22",4.40156681519218e-57,0.647504836667312,1,0.977,1.48306392271085e-52
"ZFP36L2",8.63565667643223e-57,1.2597685662418,0.951,0.789,2.90969816055708e-52
"MS4A7",9.22404213948598e-57,-6.53510102491352,0.012,0.368,3.10794875847841e-52
"CD8B",2.2353040917837e-56,3.03683879048887,0.446,0.094,7.53163360685599e-52
"S100A11",5.16919265567592e-56,-2.6075259698299,0.408,0.681,1.74170777340344e-51
"AQP3",1.66807398978319e-55,3.99723257067669,0.349,0.036,5.62040850117548e-51
"RPL36",1.89206356918712e-55,0.517330098673419,1,0.999,6.37511899001908e-51
"PLEK",3.33205538783026e-55,-2.15768042279256,0.163,0.589,1.12270274237553e-50
"HSPA8",7.73520929470724e-55,1.03608536259358,0.922,0.728,2.60630141975866e-50
"TRAT1",8.05683691715652e-55,3.92190766940606,0.345,0.034,2.71467063086672e-50
"NCF2",1.37142381440673e-54,-5.64240638878803,0.009,0.353,4.62087540026204e-50
"SERF2",2.45043096719793e-54,-0.715736929603508,0.976,0.982,8.2564821008767e-50
"TPT1",6.82223191854909e-54,0.503776721115287,1,0.999,2.29868282263593e-49
"TMSB4X",1.02501879635764e-53,-0.574039026376266,1,1,3.45369833244744e-49
"CD79B",1.1044858505863e-53,-3.83321385489561,0.129,0.502,3.72145462496548e-49
"ARPC2",1.28483893706722e-53,-0.954816071414723,0.864,0.938,4.32913631455428e-49
"LAT",2.88885135371349e-53,1.59541068623691,0.645,0.229,9.73369575120225e-49
"RPS27",2.95616314959052e-53,0.538435562561581,1,1,9.96049611623029e-49
"LAT2",3.71683622730344e-53,-4.21216132450528,0.022,0.373,1.25235079842762e-48
"FKBP1A",4.33338031689506e-53,-1.64316324904401,0.478,0.724,1.46008916397462e-48
"LINC01272",1.05159700516654e-52,-5.5434916974174,0.02,0.361,3.54325094920815e-48
"RPL34",1.4330136427089e-52,0.513088666188024,1,1,4.82839616774337e-48
"TNFSF13B",2.51323658917451e-52,-4.496695764947,0.026,0.371,8.46809936356459e-48
"RP11-1143G9.4",2.55882381300746e-52,-5.50913453215486,0.037,0.387,8.62170095554732e-48
"MYL6",2.81278793230472e-52,-0.871322620075582,0.913,0.968,9.47740765910751e-48
"CALM2",1.68442355986052e-51,-1.42400928568001,0.69,0.842,5.67549674259404e-47
"AP1S2",1.88922572263015e-51,-2.4878608260084,0.233,0.587,6.36555714983004e-47
"CTSZ",2.32974455183904e-51,-3.65570136545122,0.043,0.394,7.84984129296647e-47
"TC2N",2.39847263402039e-51,2.81840103652948,0.389,0.063,8.0814136930683e-47
"DUSP6",2.62206224151441e-51,-3.56301919993855,0.053,0.408,8.83477651655864e-47
"AC090498.1",3.4408705674256e-51,2.38425993989421,0.939,0.85,1.15936692898838e-46
"LGALS9",3.88792386948315e-51,-3.08487647757,0.068,0.432,1.30999706858365e-46
"MARCKS",4.00761572539072e-51,-5.44200673876518,0.01,0.339,1.35032604251315e-46
"RPL7A",2.28861937461351e-50,0.582705800162443,0.998,0.993,7.71127412082275e-46
"GPX1",2.42679151551781e-50,-2.36404243407169,0.413,0.679,8.17683133238572e-46
"RPS16",2.95594182688646e-50,0.502642122940292,1,0.998,9.95975039151123e-46
"RGS2",1.29145380128844e-49,-2.3658390346687,0.241,0.589,4.35142443806126e-45
"CFP",1.39325497393605e-49,-3.43480854257885,0.082,0.429,4.69443330918011e-45
"POU2F2",2.14018289734431e-49,-2.46828104843495,0.134,0.505,7.21113225431193e-45
"CD6",2.62186304381334e-49,2.64004467459039,0.408,0.081,8.83410533982467e-45
"IRF8",3.22950722664266e-49,-3.76158456285545,0.039,0.379,1.08815016494498e-44
"PILRA",5.20869811730225e-49,-4.69064817459287,0.019,0.342,1.75501874364382e-44
"MAL",5.39527271216618e-49,3.68747052030482,0.327,0.038,1.81788318763727e-44
"S100A8",5.88635158660774e-49,-4.64735826260872,0.395,0.707,1.98334730359161e-44
"CPVL",7.55871512224105e-49,-4.253811855326,0.026,0.355,2.5468334732879e-44
"LDLRAP1",1.36107667749743e-48,2.70214688472558,0.405,0.083,4.58601175715983e-44
"RHOC",1.40814144839127e-48,-2.75224721216415,0.177,0.521,4.74459179620953e-44
"MT-CO1",1.59497590139783e-48,-0.494230798858592,1,1,5.37411180216986e-44
"RPL24",1.73893755016625e-48,0.538001175503071,1,0.978,5.85917618153017e-44
"CD302",3.91697984931178e-48,-5.28249919996026,0.01,0.323,1.31978719042711e-43
"STXBP2",7.66078364023828e-48,-2.8050157204213,0.238,0.553,2.58122443974189e-43
"NELL2",8.88813863903172e-48,4.19264393703641,0.303,0.031,2.99476943303535e-43
"PIK3IP1",7.2841493937822e-47,2.17583350677319,0.514,0.177,2.45432129674097e-42
"CLIC1",9.04610245389306e-47,-1.0376284817942,0.585,0.881,3.04799376081473e-42
"RPL29",1.71024001970202e-46,0.456884941638889,1,0.998,5.76248272238398e-42
"SLC7A7",2.69361271944661e-46,-4.64369325521763,0.017,0.325,9.0758586969034e-42
"OXNAD1",4.87799413787378e-46,3.01562121269313,0.344,0.052,1.64359134481519e-41
"APLP2",5.37078101047084e-46,-2.48606416362612,0.099,0.456,1.80963095366805e-41
"RPS3A",8.47775407044083e-46,0.442854367140763,1,1,2.85649445649433e-41
"C19orf38",9.31359213595754e-46,-5.33212454598678,0.009,0.307,3.13812173428953e-41
"ASAH1",9.98230614196865e-46,-2.18954602904334,0.184,0.527,3.36343823147492e-41
"CPPED1",2.36191354320118e-45,-4.3663105753265,0.026,0.333,7.95823149246205e-41
"SNX3",2.74861641047388e-45,-1.18224303388407,0.526,0.773,9.26118813345068e-41
"ACTB",3.22451289729231e-45,-0.758171460590622,1,1,1.08646737561367e-40
"EFHD2",3.43034156197727e-45,-2.07636120096048,0.196,0.564,1.15581928589262e-40
"LRRC25",3.52243937618096e-45,-5.52077050233785,0.009,0.303,1.18685072341041e-40
"CTSH",4.40343782276705e-45,-2.83830660774764,0.083,0.421,1.48369434000313e-40
"RAC1",4.56253883619713e-45,-1.56253212129488,0.388,0.681,1.53730183546826e-40
"IGSF6",5.70432283718519e-45,-4.90299280149515,0.015,0.314,1.92201453676118e-40
"CARD16",1.75321654458697e-44,-1.82722901427559,0.282,0.611,5.90728782533133e-40
"JUN",3.12607208009971e-44,1.66956450875014,0.934,0.867,1.05329872666879e-39
"SAT1",3.91991110104595e-44,-2.02954582201062,0.658,0.804,1.32077484638642e-39
"RPL10A",4.45500650680679e-44,0.468838309354578,0.998,1,1.50106989240348e-39
"IFITM3",4.74667152106348e-44,-3.35328944839503,0.126,0.451,1.59934350230713e-39
"RPLP2",6.53399832700699e-44,0.467567721634431,1,1,2.20156539630174e-39
"LGALS2",1.96692682903443e-43,-4.28771331266334,0.051,0.36,6.62736325774861e-39
"SCIMP",2.68622728187854e-43,-5.81556744156102,0.005,0.286,9.05097420356155e-39
"SH3BGRL",2.88942824753071e-43,-1.38231351243729,0.469,0.706,9.73563953722997e-39
"LTA4H",3.55548561591099e-43,-2.21240858222129,0.197,0.526,1.19798532342505e-38
"LYST",8.85568010740302e-43,-2.14878724526006,0.141,0.485,2.98383285538837e-38
"PTPRCAP",9.02752655606733e-43,2.79761336372263,0.299,0.034,3.04173479780133e-38
"CLEC4A",1.04690998947705e-42,-4.00649316608932,0.019,0.313,3.52745851854397e-38
"RPL23A",1.23522820062265e-42,0.490671543832138,1,0.999,4.16197789917797e-38
"TRABD2A",1.85580668787664e-42,3.18254985960994,0.311,0.046,6.25295505413156e-38
"LTB",1.98419636826875e-42,0.985525469096223,0.891,0.687,6.68555124324472e-38
"CDA",2.19013707343774e-42,-5.0830442359849,0.01,0.291,7.37944785524111e-38
"ANXA2",7.08130407559362e-42,-1.75833575501668,0.306,0.621,2.38597459523052e-37
"CCR7",9.76570053397893e-42,2.46405105832279,0.408,0.108,3.29045513791886e-37
"EEF1G",1.70043519748735e-41,3.5242817231232,0.413,0.129,5.72944635441388e-37
"BTK",2.16837055810317e-41,-6.36771145246171,0.002,0.268,7.30610775847281e-37
"BRI3",2.65652441501675e-41,-2.59345589394966,0.092,0.415,8.95089336395744e-37
"RPL9",4.31346271266231e-41,0.490533817669606,1,0.999,1.45337812640444e-36
"LBH",5.21818998215302e-41,1.34986409858174,0.658,0.296,1.75821693258664e-36
"PRELID1",7.86445330051679e-41,-1.34176154742689,0.493,0.72,2.64984889507613e-36
"STX7",9.02884017760959e-41,-3.0869338550743,0.068,0.378,3.04217740944377e-36
"ITK",9.68623875198634e-41,2.835671725492,0.316,0.05,3.26368128509428e-36
"CX3CR1",1.21610801385161e-40,-4.09734137296588,0.02,0.302,4.09755434187163e-36
"CTD-2192J16.22",1.58279628877255e-40,4.42652331579158,0.241,0.016,5.33307381539023e-36
"AP2S1",1.60682087960076e-40,-1.68686953018104,0.311,0.611,5.41402227172681e-36
"PLAUR",1.77635094421456e-40,-3.73841119247498,0.026,0.312,5.98523687143652e-36
"MAFB",1.97028854081124e-40,-8.97623482250421,0,0.259,6.6386902094094e-36
"HHEX",3.75217520803662e-40,-4.82837622324418,0.01,0.28,1.26425791459586e-35
"RNF130",4.13237832949586e-40,-2.54923844672017,0.09,0.409,1.39236355434034e-35
"PLAC8",4.21330460869681e-40,-1.47011875681566,0.549,0.773,1.4196308548543e-35
"NAMPT",4.47336662536586e-40,-2.85651377292265,0.119,0.429,1.50725615075077e-35
"CLEC12A",5.73614892427595e-40,-4.74979466606158,0.009,0.276,1.93273801854554e-35
"RPS15",1.1695621943063e-39,0.338118618203641,1,1,3.94072285749565e-35
"LYL1",2.49434651158638e-39,-3.31913082277153,0.039,0.328,8.40445113613914e-35
"ITGB2",1.07195438184362e-38,-1.12771892638744,0.721,0.828,3.61184309418388e-34
"ATP6V0B",1.43563350787729e-38,-1.68350976210089,0.27,0.579,4.83722354144174e-34
"SMCO4",1.96495500378626e-38,-3.56988104274126,0.022,0.296,6.62071938975743e-34
"RGS18",2.69286426781843e-38,-5.07294257285427,0.009,0.265,9.07333686398741e-34
"RPL4",2.84209419035816e-38,0.53670788690372,0.993,0.98,9.57615216499277e-34
"THEMIS",3.10313578440946e-38,3.37634392151355,0.269,0.033,1.04557057119892e-33
"LGALS3",5.29413911000642e-38,-2.64560936910235,0.082,0.383,1.78380723172556e-33
"ATP5E",9.64597213077814e-38,-0.601722900044926,0.973,0.984,3.25011384974439e-33
"GPBAR1",1.13629806483757e-37,-5.10547336160158,0.009,0.261,3.82864269966369e-33
"HSBP1",1.18237768496365e-37,-2.22537784109114,0.121,0.432,3.98390337171652e-33
"LILRB2",1.30558940468709e-37,-5.18534275883574,0.007,0.257,4.39905294015267e-33
"CD300A",2.25663381287193e-37,-2.67395070304855,0.083,0.383,7.60350196909069e-33
"CCL3",3.94341430780462e-37,-4.07423629232046,0.056,0.335,1.32869401687169e-32
"TKT",7.11493661661057e-37,-1.79140555509712,0.344,0.595,2.39730674360077e-32
"GCA",7.23900964500306e-37,-2.69241918831834,0.066,0.361,2.43911190978733e-32
"CD5",8.49542957267187e-37,3.04866285198642,0.27,0.037,2.86245004021606e-32
"SIRPG",9.87055319064216e-37,4.22149030678155,0.221,0.015,3.32578419205497e-32
"LAMTOR4",1.56187329493708e-36,-1.10935219618973,0.588,0.764,5.262575879961e-32
"DUSP2",1.60329688324252e-36,2.16113538882226,0.594,0.3,5.40214851839735e-32
"CTD-3252C9.4",4.16513634248327e-36,-2.38888238438744,0.088,0.388,1.40340103923631e-31
"LINC00861",5.20881068170347e-36,1.65503604968838,0.469,0.158,1.75505667109317e-31
"RP11-291B21.2",6.9540482451076e-36,5.25597280760963,0.207,0.011,2.34309701570655e-31
"MYO1F",9.37617297650033e-36,-1.34192006336596,0.364,0.672,3.15920772270202e-31
"SATB1",9.55014898518286e-36,2.1751901294522,0.384,0.111,3.21782719906751e-31
"GAPT",1.19884831243914e-35,-4.54254519557273,0.01,0.254,4.03939950393243e-31
"PTPN6",1.60710836901472e-35,-1.38926887039489,0.386,0.654,5.4149909385582e-31
"MTSS1",2.28611373562509e-35,-3.06933126239997,0.041,0.309,7.70283162081519e-31
"CSF1R",2.40456139644624e-35,-4.7863178244106,0.01,0.251,8.10192916918596e-31
"COTL1",3.03522993995564e-35,-1.90727629886421,0.611,0.729,1.02269037596865e-30
"FAM102A",3.3179759471558e-35,3.3352239016701,0.253,0.033,1.11795881563467e-30
"C5AR1",3.98543853756908e-35,-5.30316024822715,0.007,0.243,1.34285366084853e-30
"LMO2",6.61645766735094e-35,-6.36319250246246,0.002,0.23,2.22934924643723e-30
"MS4A6A",7.41276631045165e-35,-4.49573285481731,0.02,0.266,2.49765748064358e-30
"S100A4",1.11705266719252e-34,-1.26326138551041,0.883,0.887,3.76379725683848e-30
"SYK",1.25421851206243e-34,-3.89900444122277,0.017,0.261,4.22596385454314e-30
"HVCN1",1.72475935057641e-34,-3.18213674917879,0.051,0.319,5.81140415583214e-30
"LILRA5",1.73142068943465e-34,-6.75410894669574,0.003,0.23,5.83384887098109e-30
"CSF3R",1.91812024086424e-34,-4.36679209561288,0.015,0.256,6.46291433956798e-30
"EVI2B",2.67554263797694e-34,-1.16265814793645,0.498,0.729,9.01497336439952e-30
"ALOX5",2.85162960474284e-34,-3.79709006511964,0.019,0.264,9.60828079022052e-30
"PDE3B",3.00892752525825e-34,3.47230956800561,0.231,0.025,1.01382804036051e-29
"LY96",4.63543819638908e-34,-2.98202345267326,0.044,0.308,1.56186454589134e-29
"TSPO",5.9099782219391e-34,-1.47731404541309,0.539,0.697,1.99130806210016e-29
"CTSD",6.39053877757589e-34,-1.61572925424344,0.352,0.628,2.15322813571642e-29
"LEPROTL1",7.40977630981166e-34,1.36801625453486,0.626,0.36,2.49665002982794e-29
"RGCC",8.30608116075389e-34,2.19951055067812,0.391,0.127,2.79865098630441e-29
"SLC11A1",8.37423230856247e-34,-3.86190722969468,0.02,0.262,2.82161383404704e-29
"SNX2",9.36360018053107e-34,-1.82579636671245,0.185,0.493,3.15497144482814e-29
"CD14",1.04023046702274e-33,-4.63591032327296,0.027,0.27,3.50495253558642e-29
"RAB11FIP1",1.08087153079312e-33,-2.2757037974516,0.094,0.382,3.64188853585433e-29
"GLIPR1",1.47698591997509e-33,-1.66603960350018,0.224,0.523,4.97655635876408e-29
"LINC01550",1.49883596840335e-33,4.06537394964958,0.218,0.021,5.05017791193824e-29
"SNX10",1.65427046724153e-33,-2.25119417895689,0.097,0.384,5.57389891232361e-29
"SKAP2",1.80719624854908e-33,-2.44691022575166,0.073,0.352,6.08916703986127e-29
"INPP4B",1.83719512887088e-33,3.28701398238542,0.233,0.027,6.19024526721754e-29
"RCAN3",2.0256411634281e-33,2.47902419870338,0.327,0.081,6.82519533605465e-29
"FCGRT",2.26076509264436e-33,-2.12847962156207,0.175,0.458,7.61742190315592e-29
"LILRA2",2.59034204148155e-33,-4.07906578900785,0.014,0.248,8.72789847456793e-29
"IFNGR2",2.66285017442644e-33,-2.55524954412029,0.073,0.346,8.97220737771246e-29
"RGS10",2.71257693171209e-33,1.38187631143247,0.609,0.355,9.13975671371072e-29
"TBXAS1",3.11565037378552e-33,-4.18471170005523,0.014,0.246,1.04978723694329e-28
"ABI3",8.52591776928409e-33,-2.16422885900172,0.141,0.424,2.87272273318258e-28
"BCL11B",9.39470804512814e-33,2.57532420447712,0.294,0.06,3.16545292872547e-28
"AES",1.09894909648028e-32,0.772061887872149,0.827,0.552,3.70279908568066e-28
"PRAM1",1.10631916597873e-32,-5.46460230205508,0.005,0.224,3.72763179784872e-28
"CAPG",1.15810147572324e-32,-2.76079176969789,0.078,0.345,3.90210711230188e-28
"IGHD",1.64056813321191e-32,-5.73946031055583,0.022,0.252,5.52773026804421e-28
"RAB31",2.48911819631307e-32,-4.2626373255296,0.012,0.238,8.38683485065726e-28
"SIGLEC10",2.89825983618135e-32,-5.13237711431802,0.007,0.225,9.76539669202943e-28
"TGFBI",3.46162856055413e-32,-3.88825271588698,0.019,0.25,1.16636112719311e-27
"FGD2",4.45488866368381e-32,-5.01053607428296,0.009,0.228,1.50103018634162e-27
"GNAI2",5.32425014170018e-32,-1.44292250955007,0.304,0.581,1.79395284274446e-27
"CEBPB",8.61511159835857e-32,-1.97692613287865,0.294,0.538,2.90277570195094e-27
"TNFAIP2",2.49565701209483e-31,-4.85192305073617,0.007,0.22,8.40886673655233e-27
"RXRA",2.65438639549581e-31,-4.62848290382438,0.007,0.22,8.94368952098359e-27
"HSP90AB1",2.91588915168418e-31,0.866227836382674,0.84,0.679,9.82479690768469e-27
"CD40LG",4.42548160513341e-31,4.49369047461834,0.187,0.012,1.49112177203365e-26
"PIK3AP1",4.42825985822594e-31,-2.88821356882693,0.041,0.284,1.49205787663065e-26
"CD37",6.52916361702565e-31,-0.982834811962559,0.861,0.921,2.19993638912062e-26
"RNASET2",7.21152728438564e-31,-1.42294827551593,0.418,0.633,2.4298520032009e-26
"CLEC2D",7.98474919336672e-31,1.15899770548694,0.614,0.304,2.69038139321298e-26
"GYPC",1.05268288044265e-30,1.03412893186522,0.656,0.36,3.54690969736346e-26
"SDCBP",1.20090319789555e-30,-1.48629823714259,0.248,0.537,4.04632323498925e-26
"LILRB1",1.20300577905657e-30,-3.88907960772392,0.014,0.232,4.0534076719532e-26
"EGR1",1.26212286681412e-30,3.69360621539913,0.308,0.085,4.25259678744351e-26
"IL1B",1.47663118099363e-30,-4.13887406190313,0.027,0.252,4.97536110123995e-26
"MTPN",1.65505209567404e-30,-1.66662050982467,0.213,0.493,5.57653253116411e-26
"CD69",1.81540158495205e-30,1.0035628603951,0.816,0.567,6.11681410033745e-26
"BLOC1S1",1.9877642326741e-30,-1.25839275289429,0.338,0.618,6.69757280557212e-26
