"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPL23",6.49539190647938e-33,-0.691825409444959,0.96,0.972,2.18855734896916e-28
"PTGDR2",9.21121177880273e-33,5.36445783540762,0.148,0.004,3.10362569674979e-28
"MAN2B1",9.70364132378064e-33,1.81550096836723,0.364,0.087,3.26954490763465e-28
"LFNG",1.05817978962704e-32,2.22503244497551,0.29,0.053,3.56543098316936e-28
"PSTPIP2",1.12153649414873e-32,1.88733588936671,0.315,0.063,3.77890506338472e-28
"ARPC5",1.16851903995156e-32,0.8424272015091,0.923,0.667,3.93720805321277e-28
"BLOC1S1",1.24710577940731e-32,0.956808726523705,0.869,0.477,4.20199821313498e-28
"COMMD9",1.31394553595071e-32,1.38198528705612,0.474,0.144,4.42720808883233e-28
"RPL18",1.32706747036561e-32,-0.504450251426241,0.997,0.999,4.4714211346499e-28
"SCLT1",1.69507913896361e-32,1.49271344644827,0.426,0.118,5.711399650824e-28
"LYZ",2.01364361302806e-32,-0.863682365085372,0.977,0.671,6.78477078973675e-28
"PPCDC",2.33192705228875e-32,1.97975691106349,0.307,0.061,7.85719500998173e-28
"AKIRIN2",2.67391316953689e-32,1.21037790270709,0.574,0.201,9.00948303343761e-28
"AP2S1",2.75728359422693e-32,0.895085298918369,0.881,0.456,9.29039134238822e-28
"CAPZA2",3.65485711995493e-32,1.05177680892306,0.801,0.404,1.23146755799761e-27
"MEFV",4.06136148009605e-32,2.71034467798664,0.227,0.03,1.36843513710356e-27
"MGLL",4.24486035569586e-32,3.61103697574957,0.188,0.016,1.43026324824816e-27
"MT-ND4L",4.60122738510936e-32,1.96312444098697,0.884,0.619,1.55033755513875e-27
"LAMTOR4",4.6088667219986e-32,0.678273589492235,0.957,0.676,1.55291155331021e-27
"EGR1",5.7357790283127e-32,2.39596623311764,0.369,0.104,1.93261338579968e-27
"CRIP1",5.96770000733292e-32,1.1193652830964,0.793,0.41,2.01075684047076e-27
"SRGAP2",9.08490271541348e-32,2.00118187475478,0.29,0.055,3.06106712093142e-27
"TTYH3",1.00109640248885e-31,2.06415622306918,0.304,0.062,3.37309421854593e-27
"RTN4",1.19584324682047e-31,0.906620135999393,0.858,0.455,4.02927423583688e-27
"COX8A",1.37546761022797e-31,0.80902157372802,0.943,0.613,4.63450056590211e-27
"RIN3",1.4846862999226e-31,1.2044258055573,0.568,0.204,5.00250201895922e-27
"HM13",1.58074399339391e-31,1.17501309491234,0.634,0.252,5.32615881134143e-27
"KLF3",1.65618922252682e-31,1.09972936978336,0.631,0.241,5.58036396638187e-27
"PGD",1.6806397803891e-31,1.28810909134721,0.511,0.167,5.66274767604305e-27
"CHMP4B",1.95518779690165e-31,1.07311978415404,0.668,0.264,6.58780976288041e-27
"SORT1",2.32787528458893e-31,2.29925335509938,0.267,0.048,7.84354298389393e-27
"RARA-AS1",2.48941778300508e-31,3.25813628662897,0.193,0.019,8.38784427805732e-27
"ADRBK2",2.7191172171436e-31,1.6844765443005,0.338,0.077,9.16179355144366e-27
"PTPN18",3.05350977684558e-31,1.11375434968521,0.602,0.228,1.02884958421035e-26
"GRB2",4.01353776477983e-31,1.00789347723819,0.79,0.376,1.35232141446492e-26
"SH3BP1",5.31110076826347e-31,1.14107418238195,0.588,0.217,1.78952229285869e-26
"C4orf48",5.4351360075827e-31,0.862836790478131,0.747,0.322,1.83131472639492e-26
"FLII",5.52944935213806e-31,1.37903140400252,0.503,0.169,1.8630926647094e-26
"RPL5",5.62463554822276e-31,-0.589809619295692,0.991,0.993,1.89516470161818e-26
