"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CCL3",3.71731178497337e-33,1.86185370167117,0.527,0.207,1.25251103282893e-28
"CIRBP",4.34019263300353e-33,-0.932958421204445,0.726,0.903,1.46238450576421e-28
"RARRES3",7.71854162940527e-33,-2.11364989245273,0.223,0.58,2.60068541661181e-28
"XIST",8.67173352362231e-33,3.20109970653781,0.238,0.034,2.9218538934493e-28
"RPL14",8.80765102751145e-33,-0.565177473730188,0.982,1,2.96764993720971e-28
"RAB3D",8.86176870193841e-33,2.87503628367386,0.311,0.072,2.98588434643113e-28
"CD79B",9.66697287410726e-33,-4.11551312857931,0.076,0.427,3.2571898402017e-28
"EEF2",1.00036274770507e-32,-0.692037431649936,0.939,0.979,3.37062224211746e-28
"YBX3",1.28759237623868e-32,1.99977052746746,0.5,0.202,4.33841375249862e-28
"HLA-DRB5",1.73417188234245e-32,1.64926706273554,0.451,0.16,5.84311874036465e-28
"GAS7",4.81116257951153e-32,2.63577107678639,0.308,0.069,1.62107311954062e-27
"RPL38",5.90912944262609e-32,-0.669730998302619,0.966,0.994,1.99102207439843e-27
"RTN3",6.72847537135287e-32,1.71838432590204,0.564,0.257,2.26709249162364e-27
"FAM198B",7.21264201933985e-32,3.35926797588047,0.253,0.044,2.43022760199637e-27
"AES",9.98489410002042e-32,-1.74351114085015,0.363,0.677,3.36431021806088e-27
"CD247",1.63484449381798e-31,-3.9370564677356,0.061,0.401,5.50844503747031e-27
"ZFP36L1",1.86671398934751e-31,1.36191344979054,0.771,0.497,6.28970611570751e-27
"BRI3",2.15877106197334e-31,1.37592616571197,0.622,0.293,7.27376321621298e-27
"F13A1",4.86803291456928e-31,3.61017391572968,0.204,0.024,1.64023501023497e-26
"MARC1",9.46627441867002e-31,7.28922535781632,0.125,0.001,3.18956650262668e-26
"TNFSF13",1.16325534214169e-30,3.43159617089483,0.22,0.031,3.9194725498122e-26
"GZMM",2.56440419125908e-30,-4.63742846946663,0.03,0.354,8.64050348202834e-26
"GLUL",2.99118924094758e-30,2.03117756641493,0.473,0.195,1.00785130284488e-25
"OSCAR",3.65212891828806e-30,2.52132051385987,0.332,0.09,1.23054831772798e-25
"RHOC",3.86152412520454e-30,-3.03566726453752,0.116,0.45,1.30110193874642e-25
"PYGL",3.9399625055941e-30,3.06520052919713,0.284,0.064,1.32753096663488e-25
"RPS23",4.18606126591658e-30,-0.496945604062621,1,1,1.41045148293793e-25
"PLA2G7",5.02079686836952e-30,3.83239916277939,0.192,0.021,1.69170729682843e-25
"SULF2",6.19367733236087e-30,2.58746333350516,0.329,0.09,2.08689764036567e-25
"ADM",6.30443371478252e-30,4.53042641660394,0.165,0.012,2.12421589585882e-25
"NFKBIZ",6.79318497289109e-30,1.47831439956191,0.646,0.335,2.28889574476592e-25
"UBXN11",8.75367308373036e-30,2.17384390375534,0.405,0.14,2.94946260883211e-25
"CD1D",1.05851054349615e-29,2.89001142326979,0.268,0.056,3.56654542525594e-25
"C14orf2",1.22150700345694e-29,0.94877072802104,0.902,0.762,4.1157456974478e-25
"MSRB1",1.91402816540756e-29,2.11006078252812,0.39,0.13,6.44912650052423e-25
"SERPINB1",3.35781448458921e-29,1.43896463086098,0.707,0.458,1.13138201243749e-24
"ASAH1",3.91611783412921e-29,1.18608735705855,0.701,0.387,1.3194967430315e-24
"HNRNPA0",4.32517593574062e-29,-1.25981399353667,0.442,0.738,1.45732477978844e-24
"RPS4X",4.66713090037984e-29,-0.485042928198586,1,1,1.57254308557398e-24
"LILRA5",4.7602326328456e-29,1.94848187047282,0.405,0.138,1.603912783311e-24
"POLR2J3",7.43660636615806e-29,-2.057300152117,0.168,0.514,2.5056901490133e-24
"ATF3",7.84952427989341e-29,2.52015581345443,0.345,0.104,2.64481871086729e-24
"FOLR3",9.70018120707769e-29,6.42742198640686,0.125,0.003,3.26837905591276e-24
"GZMA",9.70601013155868e-29,-5.65331920055318,0.027,0.335,3.27034305372738e-24
"RNASE2",1.20087421460273e-28,3.78888004539996,0.186,0.021,4.04622557868245e-24
"ISG20",1.31976128973032e-28,-2.58491671503973,0.107,0.438,4.44680368961735e-24
"RHOA",1.62238474023072e-28,0.8231438098804,0.899,0.73,5.46646314373338e-24
"HMGN1",1.63551837383848e-28,-1.32349017252806,0.369,0.687,5.51071560881137e-24
"EMILIN2",1.86096121836114e-28,2.73594209428105,0.314,0.088,6.27032272914603e-24
"CYP27A1",2.04092737243009e-28,4.27179884020279,0.146,0.008,6.87670068866595e-24
"NFE2",2.72908044563612e-28,3.53661315571073,0.223,0.038,9.19536365352635e-24
"SUN2",2.97335936570517e-28,-1.82610413263494,0.256,0.585,1.0018437046807e-23
"SULT1A1",3.76146390626015e-28,1.83687873111516,0.451,0.181,1.2673876485753e-23
"SOD1",4.48402006773056e-28,-1.36352333790453,0.357,0.671,1.51084572162113e-23
"POLR2L",5.50645060461728e-28,0.932096399253703,0.832,0.661,1.85534346671975e-23
"FCGR3A",6.02800396277841e-28,-4.30941425872894,0.07,0.375,2.03107565521856e-23
"F5",6.57978832713501e-28,4.27729719145406,0.162,0.014,2.21699387894487e-23
